"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","5.36","5.33","2363","4","4.67","6","6.67","7","5.32","5.4","2","7","5.33333349227905","5.33333349227905"
"2005","Full Time","1-pers.-HH","5.38","5.33","1065","4","4.67","6","6.67","7","5.32","5.44","1.67","7","5.33333349227905","5.66666650772095"
"2005","Full Time","Couple + C. GT 16 ","5.31","5.33","1585","4","4.67","6","6.67","7","5.26","5.36","1","7","5.33333349227905","5.33333349227905"
"2005","Full Time","Couple + C. LE 16","5.3","5.33","1838","4","4.67","6","6.67","7","5.26","5.34","1","7","5.33333349227905","5.33333349227905"
"2005","Full Time","Couple + C. LE and GT 16","5.27","5.33","652","3.67","4.67","6","6.67","7","5.19","5.35","2","7","5.33333349227905","5.33333349227905"
"2005","Full Time","Single parent","5.48","5.67","354","4","4.67","6","6.67","7","5.38","5.58","3.33","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(Married) couple without C.","5.53","5.67","3506","4","4.67","6.33","7","7","5.5","5.56","1","7","5.66666650772095","5.66666650772095"
"2005","Not Working","1-pers.-HH","5.72","6","1436","4.33","5","6.67","7","7","5.67","5.77","1","7","5.66666650772095","6"
"2005","Not Working","Couple + C. GT 16 ","5.39","5.33","1082","4.33","4.67","6","6.67","7","5.33","5.45","1.33","7","5.33333349227905","5.66666650772095"
"2005","Not Working","Couple + C. LE 16","5.53","5.67","667","4.33","5","6.33","7","7","5.46","5.6","2.67","7","5.33333349227905","5.66666650772095"
"2005","Not Working","Couple + C. LE and GT 16","5.38","5.33","544","4","4.67","6.33","6.67","7","5.29","5.47","1","7","5.33333349227905","5.66666650772095"
"2005","Not Working","Single parent","5.46","5.67","392","4","4.67","6.33","6.67","7","5.36","5.56","2","7","5.66666650772095","5.66666650772095"
"2005","Part Time","(Married) couple without C.","5.55","5.67","1173","4.33","5","6.33","7","7","5.5","5.6","2.67","7","5.66666650772095","5.66666650772095"
"2005","Part Time","1-pers.-HH","5.54","5.67","471","4.33","5","6.33","7","7","5.45","5.63","2.33","7","5.33333349227905","5.66666650772095"
"2005","Part Time","Couple + C. GT 16 ","5.42","5.33","984","4","4.67","6","6.67","7","5.36","5.48","1.67","7","5.66666650772095","5.66666650772095"
"2005","Part Time","Couple + C. LE 16","5.56","5.67","1209","4.33","5","6.33","6.67","7","5.51","5.61","1.67","7","5.33333349227905","5.66666650772095"
"2005","Part Time","Couple + C. LE and GT 16","5.57","5.67","510","4.33","5","6.33","7","7","5.49","5.65","1","7","5.66666650772095","5.66666650772095"
"2005","Part Time","Single parent","5.51","5.67","359","4","5","6.33","6.67","7","5.4","5.62","1.33","7","5.33333349227905","5.66666650772095"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
