"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.45","5.59","1129","4.33","4.67","6.33","6.67","7","5.4","5.5","2","7","5.33333349227905","5.66666650772095"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","5.42","5.33","4073","4.33","4.67","6","6.67","7","5.39","5.45","2","7","5.33333349227905","5.33333349227905"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.55","5.67","1392","4","5","6.33","7","7","5.5","5.6","1","7","5.66666650772095","5.66666650772095"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","5.48","5.67","5712","4","4.67","6.33","7","7","5.45","5.51","1","7","5.33333349227905","5.66666650772095"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","5.48","5.33","167","4.33","4.67","6.33","7","7","5.34","5.62","1.67","7","5.33333349227905","5.66666650772095"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","5.43","5.67","737","4","4.67","6.33","7","7","5.36","5.5","1","7","5.33333349227905","5.66666650772095"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","6","6","49","5","5.67","6.67","7","7","5.72","6.28","2.33","7","5.33333349227905","6"
"2005","Other degree","Westdeutschland, alte Bundeslaender","5.51","5.67","1071","4","4.67","6.33","7","7","5.45","5.57","2","7","5.66666650772095","5.66666650772095"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","5.45","5.67","2223","4","4.67","6.33","6.67","7","5.41","5.49","1","7","5.66666650772095","5.66666650772095"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","5.48","5.67","3806","4.33","5","6.33","6.67","7","5.45","5.51","1","7","5.33333349227905","5.66666650772095"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.29","5.33","1085","4","4.67","6","6.33","7","5.24","5.34","2.33","7","5.33333349227905","5.33333349227905"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","5.28","5.33","3809","4","4.67","6","6.33","7","5.25","5.31","1.67","7","5.33333349227905","5.33333349227905"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.37","5.33","1206","4","4.67","6","6.67","7","5.31","5.43","1.33","7","5.33333349227905","5.66666650772095"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","5.31","5.33","4734","4","4.67","6","6.67","7","5.28","5.34","1.33","7","5.33333349227905","5.33333349227905"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","5.48","5.33","74","4.33","5","6","6.33","7","5.28","5.68","3","7","5.33333349227905","5.66666650772095"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","5.24","5.33","412","3.67","4.5","6","6.67","7","5.14","5.34","2","7","5.33333349227905","5.66666650772095"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","5.22","5.67","46","3.67","4.33","6","6.67","7","4.88","5.56","2.33","7","5","6"
"2009","Other degree","Westdeutschland, alte Bundeslaender","5.45","5.33","760","4","4.67","6.33","7","7","5.38","5.52","2","7","5.33333349227905","5.66666650772095"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","5.28","5.33","2012","4","4.67","6","6.5","7","5.24","5.32","1.67","7","5.33333349227905","5.33333349227905"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","5.3","5.33","3406","4","4.67","6","6.67","7","5.27","5.33","1","7","5.33333349227905","5.33333349227905"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
