"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","college entrance qualification","general elemantary","","","","","","","","","","",""
"2005","college entrance qualification","higher education","5.43","5.33","3168","4.33333349227905","4.66666650772095","6","6.66666650772095","5.4","5.46","5.33333349227905","5.66666650772095"
"2005","college entrance qualification","higher vocational","5.42","5.33","347","4.33333349227905","4.66666650772095","6","6.66666650772095","5.32","5.52","5.33333349227905","5.66666650772095"
"2005","college entrance qualification","in school","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","5.35","5.33","732","4","4.66666650772095","6","6.66666650772095","5.28","5.42","5.33333349227905","5.66666650772095"
"2005","college entrance qualification","vocational + Abi","5.46","5.67","955","4.33333349227905","4.66666650772095","6","6.66666650772095","5.4","5.52","5.33333349227905","5.66666650772095"
"2005","lower secondary degree","general elemantary","5.57","5.67","1501","4","5","6.33333349227905","7","5.52","5.62","5.66666650772095","5.66666650772095"
"2005","lower secondary degree","higher education","5.54","5.67","183","4","4.66666650772095","6.33333349227905","7","5.39","5.69","5.33333349227905","5.66666650772095"
"2005","lower secondary degree","higher vocational","5.46","5.33","453","4","4.66666650772095","6.33333349227905","7","5.36","5.56","5.33333349227905","5.66666650772095"
"2005","lower secondary degree","in school","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","5.46","5.6","4944","4","4.66666650772095","6.33333349227905","7","5.43","5.49","5.33333349227905","5.66666650772095"
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","5.41","5.33","650","4","4.66666650772095","6","6.66666650772095","5.34","5.48","5.33333349227905","5.66666650772095"
"2005","no degree/no degree yet","inadequately","5.51","5.67","202","3.66666674613953","5","6.33333349227905","7","5.35","5.67","5.33333349227905","5.66666650772095"
"2005","no degree/no degree yet","middle vocational","5.32","5.33","46","4","4.66666650772095","6","6.66666650772095","5.01","5.63","5","5.66666650772095"
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2005","Other degree","general elemantary","5.59","5.67","331","4","4.66666650772095","6.66666650772095","7","5.47","5.71","5.5","6"
"2005","Other degree","higher education","5.62","6","187","4","5","6.33333349227905","7","5.47","5.77","5.66666650772095","6"
"2005","Other degree","higher vocational","5.5","5.4","55","3.66666674613953","5","6.33333349227905","7","5.19","5.81","5","6.33333349227905"
"2005","Other degree","in school","","","","","","","","","","",""
"2005","Other degree","inadequately","5.07","5.33","37","4","4","5.66666650772095","7","4.66","5.48","4.66666650772095","5.66666650772095"
"2005","Other degree","middle vocational","5.48","5.33","388","4","4.66666650772095","6.33333349227905","7","5.38","5.58","5.33333349227905","5.66666650772095"
"2005","Other degree","vocational + Abi","5.55","5.51","122","4","4.66666650772095","6.66666650772095","7","5.37","5.73","5.33333349227905","5.66666650772095"
"2005","secondary school degree","general elemantary","5.49","5.67","578","4","5","6","6.66666650772095","5.41","5.57","5.33333349227905","5.66666650772095"
"2005","secondary school degree","higher education","5.59","5.67","622","4.33333349227905","5","6.33333349227905","6.66666650772095","5.52","5.66","5.66666650772095","5.66666650772095"
"2005","secondary school degree","higher vocational","5.37","5.33","696","4","4.66666650772095","6","6.66666650772095","5.3","5.44","5.33333349227905","5.66666650772095"
"2005","secondary school degree","in school","","","","","","","","","","",""
"2005","secondary school degree","inadequately","","","","","","","","","","",""
"2005","secondary school degree","middle vocational","5.47","5.67","4097","4.33333349227905","4.66666650772095","6.33333349227905","6.66666650772095","5.44","5.5","5.66666650772095","5.66666650772095"
"2005","secondary school degree","vocational + Abi","5.53","5.67","36","4","4.66666650772095","6.66666650772095","7","5.15","5.91","5","6.66666650772095"
"2006","college entrance qualification","general elemantary","","","","","","","","","","",""
"2006","college entrance qualification","higher education","","","","","","","","","","",""
"2006","college entrance qualification","higher vocational","","","","","","","","","","",""
"2006","college entrance qualification","in school","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","","","","","","","","","","",""
"2006","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2006","lower secondary degree","general elemantary","","","","","","","","","","",""
"2006","lower secondary degree","higher education","","","","","","","","","","",""
"2006","lower secondary degree","higher vocational","","","","","","","","","","",""
"2006","lower secondary degree","in school","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","","","","","","","","","","",""
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","","","","","","","","","","",""
"2006","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2006","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2006","Other degree","general elemantary","","","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","","","",""
"2008","college entrance qualification","higher education","","","","","","","","","","",""
"2008","college entrance qualification","higher vocational","","","","","","","","","","",""
"2008","college entrance qualification","in school","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","","","","","","","","","","",""
"2008","college entrance qualification","vocational + Abi","","","","","","","","","","",""
