"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","5.04","5.33","53","3.33","4.33","5.67","6.33","7","4.71","5.37","1.67","7","5","5.66666650772095"
"2005","Full Time","(1b) general elementary school","5.48","5.67","351","4","5","6.33","7","7","5.37","5.59","2","7","5.33333349227905","5.66666650772095"
"2005","Full Time","(1c) basic vocational qualification","5.29","5.33","1820","4","4.67","6","6.67","7","5.24","5.34","1.67","7","5.33333349227905","5.33333349227905"
"2005","Full Time","(2a) intermediate vocational","5.3","5.33","2350","4","4.67","6","6.67","7","5.26","5.34","1","7","5.33333349227905","5.33333349227905"
"2005","Full Time","(2b) intermediate general qualification","5.39","5.33","214","4","5","6","6.67","7","5.26","5.52","2.33","7","5.33333349227905","5.66666650772095"
"2005","Full Time","(2c_gen) general maturity certificate","5.43","5.33","160","4.33","5","6.33","6.67","7","5.3","5.56","3.33","7","5.33333349227905","5.66666650772095"
"2005","Full Time","(2c_voc) vocational maturity certificate","5.39","5.33","727","4.33","4.67","6","6.67","7","5.32","5.46","2.33","7","5.33333349227905","5.66666650772095"
"2005","Full Time","(3a) lower tertiary education","5.45","5.35","845","4.33","5","6.33","6.67","7","5.39","5.51","2","7","5.33333349227905","5.66666650772095"
"2005","Full Time","(3b) higher tertiary education","5.37","5.33","1395","4","4.67","6","6.67","7","5.32","5.42","2","7","5.33333349227905","5.5"
"2005","Not Working","(0) in school","5.43","5.33","551","4.33","4.67","6","6.67","7","5.35","5.51","1","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(1a) inadequately completed","5.71","5.67","157","4","5","6.67","7","7","5.53","5.89","3","7","5.33333349227905","6"
"2005","Not Working","(1b) general elementary school","5.61","5.67","1166","4","5","6.33","7","7","5.55","5.67","1","7","5.66666650772095","5.66666650772095"
"2005","Not Working","(1c) basic vocational qualification","5.56","5.67","2819","4.33","5","6.33","7","7","5.52","5.6","1","7","5.66666650772095","5.66666650772095"
"2005","Not Working","(2a) intermediate vocational","5.62","5.67","1140","4.33","5","6.33","7","7","5.56","5.68","1","7","5.66666650772095","5.66666650772095"
"2005","Not Working","(2b) intermediate general qualification","5.6","5.67","210","4.33","5","6.33","7","7","5.47","5.73","3","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(2c_gen) general maturity certificate","5.33","5.33","318","4","4.67","6","6.67","7","5.22","5.44","2","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(2c_voc) vocational maturity certificate","5.48","5.33","378","4","4.67","6.33","7","7","5.38","5.58","2","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(3a) lower tertiary education","5.54","5.67","464","4","5","6.33","6.67","7","5.45","5.63","2","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(3b) higher tertiary education","5.49","5.33","539","4.33","4.67","6.33","6.67","7","5.41","5.57","3","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(0) in school","5.35","5.33","100","4","4.67","6","6.67","7","5.16","5.54","1.67","7","5","5.66666650772095"
"2005","Part Time","(1a) inadequately completed","5.23","5","38","3.67","4.33","6","7","7","4.88","5.58","3.33","7","5","6"
"2005","Part Time","(1b) general elementary school","5.49","5.67","349","4","4.67","6.33","7","7","5.38","5.6","2.33","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(1c) basic vocational qualification","5.53","5.67","1088","4.33","5","6.33","7","7","5.47","5.59","1","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(2a) intermediate vocational","5.59","5.67","1316","4.33","5","6.33","6.67","7","5.54","5.64","1.67","7","5.66666650772095","5.66666650772095"
"2005","Part Time","(2b) intermediate general qualification","5.51","5.67","157","4","5","6","6.67","7","5.36","5.66","3","7","5.33333349227905","6"
"2005","Part Time","(2c_gen) general maturity certificate","5.32","5.33","319","4","4.67","6","6.67","7","5.22","5.42","2.33","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(2c_voc) vocational maturity certificate","5.57","5.67","413","4.33","4.67","6.33","7","7","5.48","5.66","2.67","7","5.66666650772095","5.66666650772095"
"2005","Part Time","(3a) lower tertiary education","5.6","5.67","344","4.33","5","6.33","6.67","7","5.51","5.69","2.67","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(3b) higher tertiary education","5.53","5.67","589","4.33","5","6.33","6.67","7","5.46","5.6","2.67","7","5.33333349227905","5.66666650772095"
"2006","Full Time","(0) in school","","","","","","","","","","","","","",""
"2006","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Not Working","(0) in school","","","","","","","","","","","","","",""
"2006","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Part Time","(0) in school","","","","","","","","","","","","","",""
"2006","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Full Time","(0) in school","","","","","","","","","","","","","",""
"2007","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Not Working","(0) in school","","","","","","","","","","","","","",""
"2007","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Part Time","(0) in school","","","","","","","","","","","","","",""
"2007","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Full Time","(0) in school","","","","","","","","","","","","","",""
"2008","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Not Working","(0) in school","","","","","","","","","","","","","",""
"2008","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Part Time","(0) in school","","","","","","","","","","","","","",""
"2008","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2009","Full Time","(0) in school","","","","","","","","","","","","","",""
"2009","Full Time","(1a) inadequately completed","4.95","5","34","3","4.33","5.67","7","7","4.53","5.37","2","7","5","6"
"2009","Full Time","(1b) general elementary school","5.17","5","239","3.67","4.33","6","6.67","7","5.03","5.31","2","7","5","5.66666650772095"
"2009","Full Time","(1c) basic vocational qualification","5.12","5","1433","4","4.33","5.67","6.67","7","5.07","5.17","1.67","7","5","5.33333349227905"
"2009","Full Time","(2a) intermediate vocational","5.15","5","2130","4","4.67","6","6.33","7","5.11","5.19","1","7","5","5.33333349227905"
"2009","Full Time","(2b) intermediate general qualification","5.37","5.33","164","4.33","4.67","6.33","7","7","5.22","5.52","3","7","5","5.66666650772095"
