"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","5.46","5.67","948","4.33","5","6","6.67","7","5.4","5.52","2.33","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","1-pers.-HH","5.34","5.33","696","4.33","4.67","6","6.33","7","5.27","5.41","1.67","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","Couple + C. GT 16 ","5.29","5.33","1344","4","4.67","6","6.33","7","5.24","5.34","1.33","7","5.33333349227905","5.33333349227905"
"2005","16-34 y.","Couple + C. LE 16","5.46","5.33","1092","4","4.67","6.33","6.67","7","5.4","5.52","2","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","Couple + C. LE and GT 16","5.32","5.33","636","4","4.67","6","6.67","7","5.24","5.4","1","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","Single parent","5.38","5.33","466","4","4.67","6","6.67","7","5.29","5.47","2.33","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(Married) couple without C.","5.43","5.33","3735","4","4.67","6.33","6.67","7","5.4","5.46","1","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","1-pers.-HH","5.45","5.67","1192","4","4.67","6.33","6.67","7","5.39","5.51","1.33","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","Couple + C. GT 16 ","5.4","5.33","2141","4","4.67","6.33","6.67","7","5.36","5.44","1","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","Couple + C. LE 16","5.4","5.33","2618","4","4.67","6","6.67","7","5.36","5.44","1","7","5.33333349227905","5.33333349227905"
"2005","35-65 y.","Couple + C. LE and GT 16","5.45","5.67","1067","4","4.67","6.33","7","7","5.39","5.51","1","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","Single parent","5.57","5.67","577","4","5","6.33","7","7","5.49","5.65","1.33","7","5.66666650772095","5.66666650772095"
"2005","66 and older","(Married) couple without C.","5.56","5.67","2359","4","5","6.33","7","7","5.52","5.6","1","7","5.66666650772095","5.66666650772095"
"2005","66 and older","1-pers.-HH","5.83","6","1084","4.33","5","6.67","7","7","5.77","5.89","1","7","6","6"
"2005","66 and older","Couple + C. GT 16 ","5.49","5.67","166","4.33","5","6","6.67","7","5.35","5.63","2.67","7","5","5.66666650772095"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","5.59","5.67","62","4.33","4.67","6.33","7","7","5.35","5.83","3","7","5.33333349227905","6"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2007","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2007","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","","","","","","","","","","","","","",""
"2008","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2008","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2008","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","66 and older","Single parent","","","","","","","","","","","","","",""
"2009","16-34 y.","(Married) couple without C.","5.27","5.33","743","4","4.67","6","6.67","7","5.2","5.34","2","7","5.33333349227905","5.33333349227905"
"2009","16-34 y.","1-pers.-HH","5.22","5.33","550","4","4.67","6","6.33","7","5.14","5.3","2.67","7","5.33333349227905","5.33333349227905"
"2009","16-34 y.","Couple + C. GT 16 ","5.18","5.33","1078","4","4.67","6","6.33","7","5.12","5.24","1.67","7","5.33333349227905","5.33333349227905"
"2009","16-34 y.","Couple + C. LE 16","5.35","5.33","759","4","4.67","6","6.67","7","5.28","5.42","1","7","5.33333349227905","5.66666650772095"
"2009","16-34 y.","Couple + C. LE and GT 16","5.38","5.33","371","4.33","4.67","6","6.67","7","5.29","5.47","2.33","7","5.33333349227905","5.66666650772095"
"2009","16-34 y.","Single parent","5.13","5.33","401","3.67","4.33","6","6.67","7","5.03","5.23","2","7","5","5.33333349227905"
"2009","35-65 y.","(Married) couple without C.","5.26","5.33","3218","4","4.67","6","6.67","7","5.23","5.29","1.33","7","5.33333349227905","5.33333349227905"
"2009","35-65 y.","1-pers.-HH","5.24","5.33","1177","4","4.67","6","6.67","7","5.18","5.3","2","7","5.33333349227905","5.33333349227905"
"2009","35-65 y.","Couple + C. GT 16 ","5.22","5.33","1902","4","4.5","6","6.67","7","5.18","5.26","1","7","5.33333349227905","5.33333349227905"
"2009","35-65 y.","Couple + C. LE 16","5.21","5.33","2087","3.67","4.67","6","6.33","7","5.17","5.25","1","7","5.33333349227905","5.33333349227905"
"2009","35-65 y.","Couple + C. LE and GT 16","5.27","5.33","806","4","4.67","6","6.67","7","5.2","5.34","1.67","7","5.33333349227905","5.33333349227905"
"2009","35-65 y.","Single parent","5.46","5.51","527","4","5","6","6.67","7","5.38","5.54","2.33","7","5.33333349227905","5.66666650772095"
"2009","66 and older","(Married) couple without C.","5.41","5.33","2690","4","4.67","6","6.67","7","5.37","5.45","1.33","7","5.33333349227905","5.33333349227905"
"2009","66 and older","1-pers.-HH","5.64","5.67","1166","4.33","5","6.33","7","7","5.59","5.69","2.67","7","5.66666650772095","5.66666650772095"
"2009","66 and older","Couple + C. GT 16 ","5.15","5","178","4","4.33","6","6.67","7","5","5.3","1.67","7","5","5.66666650772095"
"2009","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","66 and older","Single parent","5.27","5.33","61","4.33","4.67","6","6.33","7","5.04","5.5","3","7","5","5.66666650772095"
"2010","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2010","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2010","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","66 and older","Single parent","","","","","","","","","","","","","",""
"2011","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2011","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2011","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2011","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2011","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","66 and older","Single parent","","","","","","","","","","","","","",""
"2012","16-34 y.","(Married) couple without C.","5.73","5.67","34","4.67","5.33","6.33","7","7","5.42","6.04","3.33","7","5.33333349227905","6"
"2012","16-34 y.","1-pers.-HH","5.27","5.33","37","4.33","5","6","6","6.67","5.01","5.53","3.33","6.67","5","5.66666650772095"
"2012","16-34 y.","Couple + C. GT 16 ","4.99","5","45","3.33","4.67","5.67","6.33","7","4.67","5.31","2","7","5","5.66666650772095"
"2012","16-34 y.","Couple + C. LE 16","5.43","5.33","1322","4.33","5","6","6.67","7","5.38","5.48","2.67","7","5.33333349227905","5.66666650772095"
"2012","16-34 y.","Couple + C. LE and GT 16","5.41","5.33","271","3.67","4.67","6.33","6.67","7","5.29","5.53","2","7","5.33333349227905","5.66666650772095"
"2012","16-34 y.","Single parent","5.47","5.67","447","4.33","5","6","6.67","7","5.38","5.56","2.67","7","5.33333349227905","5.66666650772095"
"2012","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","35-65 y.","1-pers.-HH","5.52","5.67","39","4.67","5","6","6.67","7","5.26","5.78","3.33","7","5.33333349227905","6"
"2012","35-65 y.","Couple + C. GT 16 ","5.37","5.67","87","4","4.67","6.33","7","7","5.12","5.62","1.67","7","5.33333349227905","6"
"2012","35-65 y.","Couple + C. LE 16","5.37","5.33","2913","4","4.67","6","6.67","7","5.34","5.4","1.67","7","5.33333349227905","5.33333349227905"
"2012","35-65 y.","Couple + C. LE and GT 16","5.43","5.33","680","4.33","4.67","6","6.67","7","5.36","5.5","2","7","5.33333349227905","5.66666650772095"
"2012","35-65 y.","Single parent","5.48","5.67","1121","4.33","5","6","6.67","7","5.42","5.54","1","7","5.33333349227905","5.66666650772095"
"2012","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
