"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","direct migration background","general elemantary","6.31","7","430","3","4","8","10","10","6.09","6.53","0","10","7","7"
"2008","direct migration background","higher education","6.87","7","314","4","6","8","9","10","6.63","7.11","1","10","7","8"
"2008","direct migration background","higher vocational","6.52","7","114","3","5","9","9","10","6.05","6.99","0","10","6","8"
"2008","direct migration background","in school","","","","","","","","","","","","","",""
"2008","direct migration background","inadequately","6.35","7","101","2","5","8","9","10","5.87","6.83","0","10","6","7"
"2008","direct migration background","middle vocational","6.6","7","716","3","5","8","10","10","6.42","6.78","0","10","7","7"
"2008","direct migration background","vocational + Abi","6.84","7","194","3","5","8","10","10","6.53","7.15","0","10","7","8"
"2008","indirect migration background","general elemantary","7.12","8","161","3","5","9","10","10","6.77","7.47","1","10","7","8"
"2008","indirect migration background","higher education","6.96","7","86","3","6","8","9","10","6.51","7.41","1","10","7","8"
"2008","indirect migration background","higher vocational","7.27","8","36","3","5","10","10","10","6.4","8.14","0","10","5","8"
"2008","indirect migration background","in school","7.57","8","53","5","7","9","10","10","6.97","8.17","2","10","7","9"
"2008","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","6.72","7","321","3","5","9","10","10","6.46","6.98","0","10","7","8"
"2008","indirect migration background","vocational + Abi","6.59","7","41","2","5","8","9","10","5.94","7.24","2","10","6","8"
"2008","no migration background","general elemantary","6.51","7","1442","3","5","8","10","10","6.39","6.63","0","10","7","7"
"2008","no migration background","higher education","6.97","7","3803","4","6","9","9","10","6.9","7.04","0","10","7","8"
"2008","no migration background","higher vocational","6.61","7","1270","3","5","8","9","10","6.49","6.73","0","10","7","7"
"2008","no migration background","in school","7.63","8","289","5","6","9","10","10","7.39","7.87","1","10","8","8"
"2008","no migration background","inadequately","6.31","7","77","1","5","8","10","10","5.72","6.9","0","10","7","8"
"2008","no migration background","middle vocational","6.66","7","8735","3","5","8","10","10","6.61","6.71","0","10","7","7"
"2008","no migration background","vocational + Abi","6.89","7","863","4","5","9","9","10","6.74","7.04","0","10","7","7"
"2009","direct migration background","general elemantary","6.26","6.68","361","3","5","8","9","10","6.03","6.49","0","10","6","7"
"2009","direct migration background","higher education","7.11","8","294","4","6","9","10","10","6.86","7.36","0","10","7","8"
"2009","direct migration background","higher vocational","6.5","7","96","3","5","9","10","10","6","7","1","10","6","8"
"2009","direct migration background","in school","","","","","","","","","","","","","",""
"2009","direct migration background","inadequately","5.91","6","91","3","4","8","9","10","5.41","6.41","0","10","5","7"
"2009","direct migration background","middle vocational","6.61","7","616","3","5","8","9","10","6.43","6.79","0","10","7","7"
"2009","direct migration background","vocational + Abi","6.78","7","170","4","5","9","9","10","6.44","7.12","0","10","7","8"
"2009","indirect migration background","general elemantary","7.05","8","146","4","5","9","10","10","6.69","7.41","1","10","7","8"
"2009","indirect migration background","higher education","7.73","8","88","5","6","10","10","10","7.29","8.17","1","10","7","8"
"2009","indirect migration background","higher vocational","5.86","5","30","4","4","8","9","10","5.21","6.51","3","10","5","7"
"2009","indirect migration background","in school","7.55","8","49","5","7","9","10","10","6.91","8.19","1","10","7","9"
"2009","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","7.09","8","288","4","5","9","10","10","6.84","7.34","1","10","7","8"
"2009","indirect migration background","vocational + Abi","6.51","7","37","3","6","8","9","10","5.77","7.25","1","10","6","8"
"2009","no migration background","general elemantary","6.28","7","1300","3","5","8","9","10","6.15","6.41","0","10","7","7"
"2009","no migration background","higher education","6.9","7","3662","4","5","9","10","10","6.83","6.97","0","10","7","8"
"2009","no migration background","higher vocational","6.66","7","1212","3","5","8","9","10","6.54","6.78","0","10","7","7"
