"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","college entrance qualification","Female","6.96","7","2481","4","6","9","10","10","6.87","7.05","0","10","7","8"
"2008","college entrance qualification","Male","7.05","8","2663","4","6","9","10","10","6.97","7.13","0","10","8","8"
"2008","lower secondary degree","Female","6.37","7","3314","3","5","8","9","10","6.29","6.45","0","10","7","7"
"2008","lower secondary degree","Male","6.7","7","3176","3","5","8","10","10","6.62","6.78","0","10","7","7"
"2008","no degree/no degree yet","Female","6.49","7","295","2","5","8","10","10","6.22","6.76","0","10","7","8"
"2008","no degree/no degree yet","Male","7.36","8","254","5","6","9","10","10","7.1","7.62","0","10","8","8"
"2008","Other degree","Female","6.51","7","509","3","5","8","10","10","6.31","6.71","0","10","7","7"
"2008","Other degree","Male","6.57","7","440","3","5","8","9","10","6.35","6.79","0","10","7","8"
"2008","secondary school degree","Female","6.57","7","3311","3","5","8","9","10","6.49","6.65","0","10","7","7"
"2008","secondary school degree","Male","6.89","7","2455","4","6","8","10","10","6.8","6.98","0","10","7","7"
"2009","college entrance qualification","Female","6.92","7","2377","4","5","9","10","10","6.83","7.01","0","10","7","7"
"2009","college entrance qualification","Male","7.13","8","2526","4","6","9","10","10","7.05","7.21","0","10","8","8"
"2009","lower secondary degree","Female","6.32","7","3035","3","5","8","9","10","6.24","6.4","0","10","7","7"
"2009","lower secondary degree","Male","6.66","7","2925","3","5","8","9","10","6.58","6.74","0","10","7","7"
"2009","no degree/no degree yet","Female","6.71","7","238","3","5","8","9","10","6.43","6.99","0","10","7","8"
"2009","no degree/no degree yet","Male","7.13","8","248","4","6","9","10","10","6.85","7.41","0","10","7","8"
"2009","Other degree","Female","6.57","7","435","3","5","8","10","10","6.36","6.78","0","10","6","7"
"2009","Other degree","Male","6.64","7","374","3","5","8","9","10","6.41","6.87","0","10","7","8"
"2009","secondary school degree","Female","6.59","7","3130","3","5","8","9","10","6.51","6.67","0","10","7","7"
"2009","secondary school degree","Male","6.73","7","2300","3","5","8","9","10","6.64","6.82","0","10","7","7"
"2010","college entrance qualification","Female","6.88","7","3538","4","5","9","10","10","6.81","6.95","0","10","7","7"
"2010","college entrance qualification","Male","7.16","8","3270","4","6","9","10","10","7.09","7.23","0","10","8","8"
"2010","lower secondary degree","Female","6.27","7","3519","3","5","8","9","10","6.19","6.35","0","10","7","7"
"2010","lower secondary degree","Male","6.59","7","3354","3","5","8","9","10","6.51","6.67","0","10","7","7"
"2010","no degree/no degree yet","Female","6.21","7","398","3","4","8","10","10","5.96","6.46","0","10","7","8"
"2010","no degree/no degree yet","Male","7.04","8","380","3","5","9","10","10","6.83","7.25","2","10","7","8"
