"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","general elemantary","7.39","8","623","4","6","9","10","10","7.22","7.56","0","10","8","8"
"2008","16-34 y.","higher education","7.39","8","531","5","6","9","10","10","7.23","7.55","1","10","8","8"
"2008","16-34 y.","higher vocational","6.82","7","126","4","5","8","10","10","6.43","7.21","0","10","6","8"
"2008","16-34 y.","in school","7.63","8","352","5","6","9","10","10","7.42","7.84","1","10","8","8"
"2008","16-34 y.","inadequately","7.36","8","49","5","5","9","10","10","6.65","8.07","0","10","7","9"
"2008","16-34 y.","middle vocational","7.15","8","1993","4","6","9","10","10","7.06","7.24","0","10","8","8"
"2008","16-34 y.","vocational + Abi","6.93","7","376","4","6","8","9","10","6.72","7.14","0","10","7","8"
"2008","35-65 y.","general elemantary","6.16","6","672","3","5","8","9","10","5.98","6.34","0","10","7","7"
"2008","35-65 y.","higher education","6.9","7","2796","4","5","8","9","10","6.82","6.98","0","10","7","8"
"2008","35-65 y.","higher vocational","6.49","7","977","3","5","8","9","10","6.35","6.63","0","10","7","7"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","5.8","7","95","1","3","8","9","10","5.27","6.33","0","10","6","7"
"2008","35-65 y.","middle vocational","6.56","7","5519","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2008","35-65 y.","vocational + Abi","6.91","7","613","4","5","8","9","10","6.74","7.08","0","10","7","8"
"2008","66 and older","general elemantary","6.15","6","738","3","4","8","9","10","5.98","6.32","0","10","6","7"
"2008","66 and older","higher education","6.81","7","876","3","5","8","10","10","6.67","6.95","0","10","7","7"
"2008","66 and older","higher vocational","6.88","8","317","4","5","8","10","10","6.63","7.13","0","10","7","8"
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","6.55","7","43","4","5","8","9","10","5.84","7.26","0","10","6","8"
"2008","66 and older","middle vocational","6.45","7","2260","3","5","8","9","10","6.35","6.55","0","10","7","7"
"2008","66 and older","vocational + Abi","6.58","7","109","2","5","9","10","10","6.08","7.08","0","10","6","8"
"2009","16-34 y.","general elemantary","7.38","8","553","4","6","9","10","10","7.21","7.55","0","10","8","8"
"2009","16-34 y.","higher education","7.33","8","540","5","6","9","10","10","7.16","7.5","0","10","7","8"
"2009","16-34 y.","higher vocational","6.75","6","109","4","5","8","10","10","6.37","7.13","2","10","7","8"
"2009","16-34 y.","in school","7.6","8","312","5","6","9","10","10","7.38","7.82","1","10","8","8"
"2009","16-34 y.","inadequately","7.35","8","41","3","6","9","10","10","6.63","8.07","2","10","7","9"
"2009","16-34 y.","middle vocational","7.22","8","1797","4","6","9","10","10","7.13","7.31","0","10","8","8"
"2009","16-34 y.","vocational + Abi","7.1","7","337","5","6","8","9","10","6.88","7.32","0","10","7","8"
"2009","35-65 y.","general elemantary","5.97","6","589","3","4","8","9","10","5.79","6.15","0","10","6","7"
"2009","35-65 y.","higher education","6.97","7","2616","4","6","9","10","10","6.89","7.05","0","10","7","8"
"2009","35-65 y.","higher vocational","6.64","7","909","3","5","8","9","10","6.5","6.78","0","10","7","7"
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","5.4","5","83","2","4","7","9","10","4.85","5.95","0","10","5","7"
"2009","35-65 y.","middle vocational","6.56","7","5111","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2009","35-65 y.","vocational + Abi","6.7","7","567","3","5","9","9","10","6.52","6.88","0","10","7","8"
"2009","66 and older","general elemantary","5.85","6","665","3","4","8","9","10","5.67","6.03","0","10","6","6"
"2009","66 and older","higher education","6.58","7","888","3","5","9","10","10","6.43","6.73","0","10","7","8"
"2009","66 and older","higher vocational","6.56","7","320","3","5","8","10","10","6.31","6.81","0","10","7","7"
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","6.05","7","42","2","4","8","8","10","5.33","6.77","0","10","5","8"
"2009","66 and older","middle vocational","6.47","7","2190","3","5","8","9","10","6.37","6.57","0","10","7","7"
"2009","66 and older","vocational + Abi","6.22","6","97","3","4","9","9","10","5.73","6.71","0","10","6","7"
"2010","16-34 y.","general elemantary","7.32","8","976","4","6","9","10","10","7.17","7.47","0","10","7","8"
"2010","16-34 y.","higher education","7.24","8","921","4","6","9","10","10","7.1","7.38","1","10","7","8"
"2010","16-34 y.","higher vocational","7.12","7","193","5","6","8","10","10","6.82","7.42","1","10","7","8"
"2010","16-34 y.","in school","7.47","8","416","5","6","9","10","10","7.27","7.67","1","10","8","8"
"2010","16-34 y.","inadequately","5.82","5","152","3","3","8","10","10","5.41","6.23","0","10","6","8"
"2010","16-34 y.","middle vocational","7.14","8","3028","4","6","9","10","10","7.06","7.22","0","10","7","8"
"2010","16-34 y.","vocational + Abi","7.2","8","606","4","6","9","10","10","7.03","7.37","0","10","7","7"
"2010","35-65 y.","general elemantary","6.19","7","869","3","5","8","9","10","6.02","6.36","0","10","7","7"
"2010","35-65 y.","higher education","6.92","7","3556","4","5","8","10","10","6.85","6.99","0","10","7","7"
"2010","35-65 y.","higher vocational","6.39","7","1103","3","5","8","9","10","6.26","6.52","0","10","7","7"
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","5.44","5","156","2","3","8","10","10","5.01","5.87","0","10","5","7"
"2010","35-65 y.","middle vocational","6.55","7","6660","3","5","8","9","10","6.49","6.61","0","10","7","7"
"2010","35-65 y.","vocational + Abi","6.77","7","1013","3","5","9","10","10","6.63","6.91","0","10","7","8"
"2010","66 and older","general elemantary","6.07","6","621","3","5","8","9","10","5.88","6.26","0","10","6","7"
"2010","66 and older","higher education","6.69","7","902","3","5","9","10","10","6.54","6.84","0","10","7","7"
"2010","66 and older","higher vocational","6.74","7","319","3","5","8","10","10","6.49","6.99","1","10","7","7"
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","5.36","5","37","3","4","7","8","10","4.63","6.09","1","10","5","7"
