"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","college entrance qualification","direct migration background","7.02","7","248","4","6","9","10","10","6.75","7.29","0","10","7","8"
"2008","college entrance qualification","indirect migration background","7.19","7","199","5","6","8","10","10","6.9","7.48","1","10","7","8"
"2008","college entrance qualification","no migration background","7","7","4697","4","6","9","10","10","6.94","7.06","0","10","7","8"
"2008","lower secondary degree","direct migration background","6.55","7","468","3","5","9","10","10","6.33","6.77","0","10","7","7"
"2008","lower secondary degree","indirect migration background","6.98","7","228","3","5","9","10","10","6.68","7.28","0","10","7","8"
"2008","lower secondary degree","no migration background","6.51","7","5794","3","5","8","9","10","6.45","6.57","0","10","7","7"
"2008","no degree/no degree yet","direct migration background","6.43","7","122","3","5","8","10","10","6","6.86","0","10","6","8"
"2008","no degree/no degree yet","indirect migration background","7.6","8","60","5","6","9","10","10","7.02","8.18","2","10","7","9"
"2008","no degree/no degree yet","no migration background","7.04","8","367","3","6","9","10","10","6.82","7.26","0","10","8","8"
"2008","Other degree","direct migration background","6.52","7","815","3","5","8","9","10","6.36","6.68","0","10","7","7"
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","6.94","7","120","4","5","8","10","10","6.49","7.39","0","10","7","8"
"2008","secondary school degree","direct migration background","6.52","7","206","3","5","8","10","10","6.19","6.85","0","10","7","8"
"2008","secondary school degree","indirect migration background","6.47","7","192","3","5","8","9","10","6.13","6.81","0","10","7","8"
"2008","secondary school degree","no migration background","6.73","7","5368","3","5","8","10","10","6.67","6.79","0","10","7","7"
"2009","college entrance qualification","direct migration background","7.17","8","225","4","6","9","10","10","6.89","7.45","0","10","7","8"
"2009","college entrance qualification","indirect migration background","7.46","8","183","4","6","9","10","10","7.14","7.78","1","10","7","8"
"2009","college entrance qualification","no migration background","7","7","4495","4","6","9","10","10","6.94","7.06","0","10","7","8"
"2009","lower secondary degree","direct migration background","6.56","7","411","3","5","8","10","10","6.33","6.79","0","10","7","7"
"2009","lower secondary degree","indirect migration background","7.07","8","208","4","5","9","10","10","6.77","7.37","1","10","7","8"
"2009","lower secondary degree","no migration background","6.45","7","5341","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2009","no degree/no degree yet","direct migration background","6.14","7","113","3","4","8","9","10","5.69","6.59","0","10","6","8"
"2009","no degree/no degree yet","indirect migration background","7.73","8","56","5","7","9","10","10","7.13","8.33","1","10","7","9"
"2009","no degree/no degree yet","no migration background","7.15","8","317","4","6","9","10","10","6.92","7.38","0","10","8","8"
"2009","Other degree","direct migration background","6.59","7","688","3","5","8","10","10","6.42","6.76","0","10","7","7"
"2009","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2009","Other degree","no migration background","6.63","7","109","4","5","8","9","10","6.17","7.09","1","10","6","8"
"2009","secondary school degree","direct migration background","6.44","7","181","3","5","8","9","10","6.13","6.75","1","10","7","8"
"2009","secondary school degree","indirect migration background","6.61","7","174","4","5","8","9","10","6.29","6.93","1","10","7","8"
"2009","secondary school degree","no migration background","6.67","7","5075","3","5","8","9","10","6.61","6.73","0","10","7","7"
"2010","college entrance qualification","direct migration background","7.04","7","338","4","6","9","10","10","6.81","7.27","1","10","7","8"
"2010","college entrance qualification","indirect migration background","7.4","8","326","4","6","9","10","10","7.16","7.64","0","10","7","8"
"2010","college entrance qualification","no migration background","7.01","7","6144","4","6","9","10","10","6.96","7.06","0","10","7","8"
"2010","lower secondary degree","direct migration background","6.58","7","572","3","5","8","10","10","6.38","6.78","0","10","7","7"
"2010","lower secondary degree","indirect migration background","6.96","7.24","304","4","5","8","10","10","6.69","7.23","0","10","7","8"
"2010","lower secondary degree","no migration background","6.39","7","5997","3","5","8","9","10","6.33","6.45","0","10","7","7"
"2010","no degree/no degree yet","direct migration background","5.66","6","226","2","3","8","9","10","5.33","5.99","0","10","6","7"
"2010","no degree/no degree yet","indirect migration background","7.18","8","95","3","5","9","10","10","6.71","7.65","2","10","7","8"
"2010","no degree/no degree yet","no migration background","7.07","8","457","3","6","9","10","10","6.86","7.28","0","10","7","8"
"2010","Other degree","direct migration background","6.69","7","1410","3","5","8","10","10","6.56","6.82","0","10","7","8"
"2010","Other degree","indirect migration background","","","","","","","","","","","","","",""
