"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Employed","East Germany","3.44","4","3564","1","1","5","5","5","3.38","3.5","1","5","4","5"
"2013","Employed","West Germany","3.19","4","13172","1","1","5","5","5","3.16","3.22","1","5","4","4"
"2013","Not Employed","East Germany","4.22","5","2139","1","5","5","5","5","4.15","4.29","1","5","5","5"
"2013","Not Employed","West Germany","4.08","5","6594","1","4","5","5","5","4.04","4.12","1","5","5","5"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","2.19","1","38","1","1","4","5","5","1.76","2.62","1","5","1","1"
"2017","Employed","West Germany","1.86","1","194","1","1","2","5","5","1.67","2.05","1","5","1","1"
"2017","Not Employed","East Germany","2.11","1","700","1","1","3","5","5","2","2.22","1","5","1","1"
"2017","Not Employed","West Germany","2.03","1","4607","1","1","2","5","5","1.99","2.07","1","5","1","1"
"2018","Employed","East Germany","1.78","1","77","1","1","2","5","5","1.47","2.09","1","5","1","1"
"2018","Employed","West Germany","1.56","1","435","1","1","2","4","5","1.45","1.67","1","5","1","1"
"2018","Not Employed","East Germany","1.97","1","477","1","1","2","5","5","1.83","2.11","1","5","1","1"
"2018","Not Employed","West Germany","1.78","1","2881","1","1","2","4","5","1.73","1.83","1","5","1","1"
"2019","Employed","East Germany","1.49","1","110","1","1","1","3","5","1.29","1.69","1","5","1","1"
"2019","Employed","West Germany","1.43","1","760","1","1","1","2","5","1.36","1.5","1","5","1","1"
"2019","Not Employed","East Germany","2.04","1","366","1","1","3","5","5","1.89","2.19","1","5","1","1"
"2019","Not Employed","West Germany","1.72","1","2333","1","1","2","4","5","1.67","1.77","1","5","1","1"
