"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","(0) in school","Female","1.33","1","233","1","1","1","2","5","1.22","1.44","1","5","1","1"
"2013","(0) in school","Male","1.22","1","215","1","1","1","2","5","1.09","1.35","1","5","1","1"
"2013","(1a) inadequately completed","Female","3.93","5","197","1","2","5","5","5","3.68","4.18","1","5","5","5"
"2013","(1a) inadequately completed","Male","3.77","5","162","1","2","5","5","5","3.49","4.05","1","5","4","5"
"2013","(1b) general elementary school","Female","4.32","5","1296","1","5","5","5","5","4.23","4.41","1","5","5","5"
"2013","(1b) general elementary school","Male","3.62","5","631","1","1","5","5","5","3.48","3.76","1","5","4","5"
"2013","(1c) basic vocational qualification","Female","4.14","5","2703","1","4","5","5","5","4.08","4.2","1","5","5","5"
"2013","(1c) basic vocational qualification","Male","3.94","5","3085","1","2","5","5","5","3.88","4","1","5","5","5"
"2013","(2a) intermediate vocational","Female","3.47","5","3938","1","2","5","5","5","3.41","3.53","1","5","4","4"
"2013","(2a) intermediate vocational","Male","3.52","5","2528","1","2","5","5","5","3.45","3.59","1","5","4","5"
"2013","(2b) intermediate general qualification","Female","2.8","2","455","1","1","5","5","5","2.63","2.97","1","5","1","2"
"2013","(2b) intermediate general qualification","Male","2.26","1","267","1","1","4","5","5","2.06","2.46","1","5","1","1"
"2013","(2c_gen) general maturity certificate","Female","2.11","1","588","1","1","4","5","5","1.97","2.25","1","5","1","1"
"2013","(2c_gen) general maturity certificate","Male","2.16","1","440","1","1","4","5","5","2","2.32","1","5","1","1"
"2013","(2c_voc) vocational maturity certificate","Female","3.35","4","1360","1","1","5","5","5","3.26","3.44","1","5","4","4"
"2013","(2c_voc) vocational maturity certificate","Male","3.18","4","887","1","1","5","5","5","3.06","3.3","1","5","4","4"
"2013","(3a) lower tertiary education","Female","3.78","5","985","1","2","5","5","5","3.68","3.88","1","5","5","5"
"2013","(3a) lower tertiary education","Male","3.84","5","1090","1","2","5","5","5","3.75","3.93","1","5","5","5"
"2013","(3b) higher tertiary education","Female","3.45","5","1860","1","1","5","5","5","3.37","3.53","1","5","4","5"
"2013","(3b) higher tertiary education","Male","3.55","5","1880","1","2","5","5","5","3.48","3.62","1","5","5","5"
"2014","(0) in school","Female","","","","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
