"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","(Married) couple without C.","3.93","5","7591","1","2","5","5","5","3.89","3.97","1","5","5","5"
"2013","1-pers.-HH","3.8","5","3558","1","2","5","5","5","3.74","3.86","1","5","5","5"
"2013","Couple + C. GT 16 ","2.99","3","2767","1","1","5","5","5","2.92","3.06","1","5","3","4"
"2013","Couple + C. LE 16","3.23","4","6476","1","1","5","5","5","3.19","3.27","1","5","4","4"
"2013","Couple + C. LE and GT 16","2.92","2","2018","1","1","5","5","5","2.84","3","1","5","2","3"
"2013","Single parent","2.82","2","2612","1","1","5","5","5","2.75","2.89","1","5","2","2"
"2014","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","1-pers.-HH","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","Single parent","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","","","","","","","","","","","","","",""
"2015","1-pers.-HH","","","","","","","","","","","","","",""
"2015","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2015","Couple + C. LE 16","","","","","","","","","","","","","",""
"2015","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2015","Single parent","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","1-pers.-HH","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Single parent","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","2.24","1","209","1","1","4","5","5","2.03","2.45","1","5","1","1"
"2017","1-pers.-HH","1.94","1","1115","1","1","2","5","5","1.86","2.02","1","5","1","1"
"2017","Couple + C. GT 16 ","2.17","1","104","1","1","4","5","5","1.84","2.5","1","5","1","2"
"2017","Couple + C. LE 16","2.06","1","2288","1","1","2","5","5","2","2.12","1","5","1","1"
"2017","Couple + C. LE and GT 16","2.41","2","634","1","1","4","5","5","2.28","2.54","1","5","1","1"
"2017","Single parent","2.4","1.61","389","1","1","4","5","5","2.24","2.56","1","5","1","1"
"2018","(Married) couple without C.","1.96","1","131","1","1","2","5","5","1.74","2.18","1","5","1","1"
"2018","1-pers.-HH","1.64","1","786","1","1","2","4","5","1.56","1.72","1","5","1","1"
"2018","Couple + C. GT 16 ","2.19","1","89","1","1","4","5","5","1.83","2.55","1","5","1","2"
"2018","Couple + C. LE 16","1.88","1","1658","1","1","2","5","5","1.82","1.94","1","5","1","1"
"2018","Couple + C. LE and GT 16","1.97","1","514","1","1","2","5","5","1.85","2.09","1","5","1","1"
"2018","Single parent","1.94","1","327","1","1","2","5","5","1.78","2.1","1","5","1","1"
"2019","(Married) couple without C.","1.63","1","116","1","1","2","4","5","1.42","1.84","1","5","1","1"
"2019","1-pers.-HH","1.52","1","687","1","1","1","4","5","1.44","1.6","1","5","1","1"
"2019","Couple + C. GT 16 ","1.87","1","100","1","1","2","5","5","1.57","2.17","1","5","1","2"
"2019","Couple + C. LE 16","1.74","1","1525","1","1","2","4","5","1.68","1.8","1","5","1","1"
"2019","Couple + C. LE and GT 16","1.8","1","572","1","1","2","4","5","1.69","1.91","1","5","1","1"
"2019","Single parent","1.94","1","273","1","1","2","5","5","1.76","2.12","1","5","1","1"
