"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Full Time","Rural Area","3.42","4","3474","1","1","5","5","5","3.36","3.48","1","5","4","4"
"2013","Full Time","Urban Area","3.16","4","6159","1","1","5","5","5","3.12","3.2","1","5","4","4"
"2013","Not Working","Rural Area","4.18","5","3129","1","4","5","5","5","4.12","4.24","1","5","5","5"
"2013","Not Working","Urban Area","4.07","5","5604","1","4","5","5","5","4.03","4.11","1","5","5","5"
"2013","Part Time","Rural Area","3.39","4","2503","1","1","5","5","5","3.32","3.46","1","5","4","4"
"2013","Part Time","Urban Area","3.12","4","4600","1","1","5","5","5","3.07","3.17","1","5","3","4"
"2014","Full Time","Rural Area","","","","","","","","","","","","","",""
"2014","Full Time","Urban Area","","","","","","","","","","","","","",""
"2014","Not Working","Rural Area","","","","","","","","","","","","","",""
"2014","Not Working","Urban Area","","","","","","","","","","","","","",""
"2014","Part Time","Rural Area","","","","","","","","","","","","","",""
"2014","Part Time","Urban Area","","","","","","","","","","","","","",""
"2015","Full Time","Rural Area","","","","","","","","","","","","","",""
"2015","Full Time","Urban Area","","","","","","","","","","","","","",""
"2015","Not Working","Rural Area","","","","","","","","","","","","","",""
"2015","Not Working","Urban Area","","","","","","","","","","","","","",""
"2015","Part Time","Rural Area","","","","","","","","","","","","","",""
"2015","Part Time","Urban Area","","","","","","","","","","","","","",""
"2016","Full Time","Rural Area","","","","","","","","","","","","","",""
"2016","Full Time","Urban Area","","","","","","","","","","","","","",""
"2016","Not Working","Rural Area","","","","","","","","","","","","","",""
"2016","Not Working","Urban Area","","","","","","","","","","","","","",""
"2016","Part Time","Rural Area","","","","","","","","","","","","","",""
"2016","Part Time","Urban Area","","","","","","","","","","","","","",""
"2017","Full Time","Rural Area","","","","","","","","","","","","","",""
"2017","Full Time","Urban Area","2.14","2","38","1","1","3","5","5","1.7","2.58","1","5","1","2"
"2017","Not Working","Rural Area","2.04","1","1502","1","1","3","5","5","1.96","2.12","1","5","1","1"
"2017","Not Working","Urban Area","2.04","1","3805","1","1","3","5","5","1.99","2.09","1","5","1","1"
"2017","Part Time","Rural Area","1.81","1","46","1","1","2","4","5","1.44","2.18","1","5","1","1"
"2017","Part Time","Urban Area","1.76","1","121","1","1","2","4","5","1.51","2.01","1","5","1","1"
"2018","Full Time","Rural Area","1.49","1","54","1","1","2","2","5","1.19","1.79","1","5","1","2"
"2018","Full Time","Urban Area","1.5","1","100","1","1","1","3","5","1.28","1.72","1","5","1","1"
"2018","Not Working","Rural Area","1.85","1","876","1","1","2","5","5","1.76","1.94","1","5","1","1"
"2018","Not Working","Urban Area","1.79","1","2482","1","1","2","4","5","1.74","1.84","1","5","1","1"
"2018","Part Time","Rural Area","1.72","1","87","1","1","2","4","5","1.48","1.96","1","5","1","1"
"2018","Part Time","Urban Area","1.61","1","271","1","1","2","4","5","1.47","1.75","1","5","1","1"
"2019","Full Time","Rural Area","1.43","1","118","1","1","1","3","5","1.25","1.61","1","5","1","1"
"2019","Full Time","Urban Area","1.52","1","221","1","1","2","3","5","1.38","1.66","1","5","1","1"
"2019","Not Working","Rural Area","1.77","1","690","1","1","2","4","5","1.68","1.86","1","5","1","1"
"2019","Not Working","Urban Area","1.74","1","1913","1","1","2","4","5","1.68","1.8","1","5","1","1"
"2019","Part Time","Rural Area","1.29","1","141","1","1","1","2","4.77","1.14","1.44","1","5","1","1"
"2019","Part Time","Urban Area","1.43","1","358","1","1","1","2","5","1.33","1.53","1","5","1","1"
