"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","general elemantary","Rural Area","3.88","5","899","1","2","5","5","5","3.76","4","1","5","5","5"
"2013","general elemantary","Urban Area","3.68","5","1694","1","1","5","5","5","3.59","3.77","1","5","4","5"
"2013","higher education","Rural Area","3.8","5","1623","1","2","5","5","5","3.72","3.88","1","5","5","5"
"2013","higher education","Urban Area","3.56","5","4192","1","2","5","5","5","3.51","3.61","1","5","5","5"
"2013","higher vocational","Rural Area","4.04","5","673","1","3","5","5","5","3.92","4.16","1","5","5","5"
"2013","higher vocational","Urban Area","3.66","5","996","1","2","5","5","5","3.56","3.76","1","5","5","5"
"2013","in school","Rural Area","1.3","1","137","1","1","1","2","5","1.14","1.46","1","5","1","1"
"2013","in school","Urban Area","1.24","1","308","1","1","1","2","5","1.14","1.34","1","5","1","1"
"2013","inadequately","Rural Area","3.78","5","114","1","2","5","5","5","3.44","4.12","1","5","2","5"
"2013","inadequately","Urban Area","3.76","5","214","1","2","5","5","5","3.51","4.01","1","5","4","5"
"2013","middle vocational","Rural Area","3.67","5","5022","1","2","5","5","5","3.62","3.72","1","5","5","5"
"2013","middle vocational","Urban Area","3.58","5","7351","1","2","5","5","5","3.54","3.62","1","5","5","5"
"2013","vocational + Abi","Rural Area","3.41","4","487","1","1","5","5","5","3.25","3.57","1","5","3","5"
"2013","vocational + Abi","Urban Area","3.13","3.48","1289","1","1","5","5","5","3.03","3.23","1","5","3","4"
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2015","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2015","higher education","Rural Area","","","","","","","","","","","","","",""
"2015","higher education","Urban Area","","","","","","","","","","","","","",""
"2015","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2015","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2015","in school","Rural Area","","","","","","","","","","","","","",""
"2015","in school","Urban Area","","","","","","","","","","","","","",""
"2015","inadequately","Rural Area","","","","","","","","","","","","","",""
"2015","inadequately","Urban Area","","","","","","","","","","","","","",""
"2015","middle vocational","Rural Area","","","","","","","","","","","","","",""
