"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Rural Area","Female","3.72","5","4923","1","2","5","5","5","3.67","3.77","1","5","5","5"
"2013","Rural Area","Male","3.68","5","4183","1","2","5","5","5","3.63","3.73","1","5","5","5"
"2013","Urban Area","Female","3.57","5","9016","1","1","5","5","5","3.53","3.61","1","5","4","5"
"2013","Urban Area","Male","3.43","5","7347","1","1","5","5","5","3.39","3.47","1","5","4","5"
"2014","Rural Area","Female","","","","","","","","","","","","","",""
"2014","Rural Area","Male","","","","","","","","","","","","","",""
"2014","Urban Area","Female","","","","","","","","","","","","","",""
"2014","Urban Area","Male","","","","","","","","","","","","","",""
"2015","Rural Area","Female","","","","","","","","","","","","","",""
"2015","Rural Area","Male","","","","","","","","","","","","","",""
"2015","Urban Area","Female","","","","","","","","","","","","","",""
"2015","Urban Area","Male","","","","","","","","","","","","","",""
"2016","Rural Area","Female","","","","","","","","","","","","","",""
"2016","Rural Area","Male","","","","","","","","","","","","","",""
"2016","Urban Area","Female","","","","","","","","","","","","","",""
"2016","Urban Area","Male","","","","","","","","","","","","","",""
"2017","Rural Area","Female","2.29","1","596","1","1","4","5","5","2.16","2.42","1","5","1","2"
"2017","Rural Area","Male","1.96","1","979","1","1","2","5","5","1.87","2.05","1","5","1","1"
"2017","Urban Area","Female","2.5","2","1601","1","1","5","5","5","2.42","2.58","1","5","1","2"
"2017","Urban Area","Male","1.84","1","2363","1","1","2","5","5","1.79","1.89","1","5","1","1"
"2018","Rural Area","Female","2.2","1","385","1","1","3","5","5","2.04","2.36","1","5","1","2"
"2018","Rural Area","Male","1.67","1","632","1","1","2","4","5","1.57","1.77","1","5","1","1"
"2018","Urban Area","Female","2.1","1","1088","1","1","3","5","5","2.01","2.19","1","5","1","1"
"2018","Urban Area","Male","1.63","1","1765","1","1","2","4","5","1.58","1.68","1","5","1","1"
"2019","Rural Area","Female","1.96","1","361","1","1","2","5","5","1.82","2.1","1","5","1","1"
"2019","Rural Area","Male","1.5","1","588","1","1","2","3","5","1.41","1.59","1","5","1","1"
"2019","Urban Area","Female","1.94","1","973","1","1","2","5","5","1.85","2.03","1","5","1","1"
"2019","Urban Area","Male","1.54","1","1519","1","1","2","4","5","1.48","1.6","1","5","1","1"
