"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","(Married) couple without C.","direct migration background","4.03","5","557","1","3","5","5","5","3.9","4.16","1","5","5","5"
"2013","(Married) couple without C.","indirect migration background","2.88","2","127","1","1","5","5","5","2.57","3.19","1","5","2","4"
"2013","(Married) couple without C.","no migration background","3.94","5","6907","1","2","5","5","5","3.9","3.98","1","5","5","5"
"2013","1-pers.-HH","direct migration background","3.86","5","229","1","2","5","5","5","3.65","4.07","1","5","5","5"
"2013","1-pers.-HH","indirect migration background","2.49","1.51","96","1","1","5","5","5","2.14","2.84","1","5","1","2"
"2013","1-pers.-HH","no migration background","3.83","5","3233","1","2","5","5","5","3.77","3.89","1","5","5","5"
"2013","Couple + C. GT 16 ","direct migration background","3.29","4","255","1","1","5","5","5","3.08","3.5","1","5","4","5"
"2013","Couple + C. GT 16 ","indirect migration background","1.83","1","145","1","1","2","5","5","1.6","2.06","1","5","1","1"
"2013","Couple + C. GT 16 ","no migration background","3.01","3","2367","1","1","5","5","5","2.94","3.08","1","5","3","4"
"2013","Couple + C. LE 16","direct migration background","3","2","1015","1","1","5","5","5","2.89","3.11","1","5","2","3"
"2013","Couple + C. LE 16","indirect migration background","2.69","2","425","1","1","5","5","5","2.53","2.85","1","5","2","2"
"2013","Couple + C. LE 16","no migration background","3.29","4","5036","1","1","5","5","5","3.24","3.34","1","5","4","4"
"2013","Couple + C. LE and GT 16","direct migration background","3.35","4","323","1","2","5","5","5","3.16","3.54","1","5","3","4"
"2013","Couple + C. LE and GT 16","indirect migration background","1.8","1","177","1","1","2","5","5","1.59","2.01","1","5","1","1"
"2013","Couple + C. LE and GT 16","no migration background","2.93","2","1518","1","1","5","5","5","2.84","3.02","1","5","2","3"
"2013","Single parent","direct migration background","3.09","3","203","1","1","5","5","5","2.85","3.33","1","5","2","3"
"2013","Single parent","indirect migration background","2.24","1","192","1","1","4","5","5","2","2.48","1","5","1","2"
"2013","Single parent","no migration background","2.84","2","2217","1","1","5","5","5","2.77","2.91","1","5","2","2"
"2014","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2014","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2014","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2014","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2014","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2014","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2014","Single parent","direct migration background","","","","","","","","","","","","","",""
"2014","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2014","Single parent","no migration background","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2015","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2015","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2015","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2015","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2015","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2015","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2015","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2015","Single parent","direct migration background","","","","","","","","","","","","","",""
"2015","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2015","Single parent","no migration background","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2016","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2016","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2016","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2016","Single parent","direct migration background","","","","","","","","","","","","","",""
"2016","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2016","Single parent","no migration background","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","direct migration background","2.24","1","209","1","1","4","5","5","2.03","2.45","1","5","1","1"
"2017","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2017","1-pers.-HH","direct migration background","1.94","1","1115","1","1","2","5","5","1.86","2.02","1","5","1","1"
"2017","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2017","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","direct migration background","2.17","1","104","1","1","4","5","5","1.84","2.5","1","5","1","2"
"2017","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","direct migration background","2.06","1","2288","1","1","2","5","5","2","2.12","1","5","1","1"
"2017","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","direct migration background","2.41","2","634","1","1","4","5","5","2.28","2.54","1","5","1","1"
"2017","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2017","Single parent","direct migration background","2.4","1.61","389","1","1","4","5","5","2.24","2.56","1","5","1","1"
"2017","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2017","Single parent","no migration background","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","direct migration background","1.96","1","131","1","1","2","5","5","1.74","2.18","1","5","1","1"
"2018","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2018","1-pers.-HH","direct migration background","1.64","1","786","1","1","2","4","5","1.56","1.72","1","5","1","1"
"2018","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2018","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
