"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","16-34 y.","(Married) couple without C.","2.19","1","757","1","1","3","5","5","2.08","2.3","1","5","1","1"
"2013","16-34 y.","1-pers.-HH","1.95","1","663","1","1","2","5","5","1.84","2.06","1","5","1","1"
"2013","16-34 y.","Couple + C. GT 16 ","1.65","1","893","1","1","2","5","5","1.57","1.73","1","5","1","1"
"2013","16-34 y.","Couple + C. LE 16","2.75","2","1722","1","1","5","5","5","2.67","2.83","1","5","2","2"
"2013","16-34 y.","Couple + C. LE and GT 16","1.56","1","630","1","1","2","4","5","1.47","1.65","1","5","1","1"
"2013","16-34 y.","Single parent","1.81","1","833","1","1","2","5","5","1.71","1.91","1","5","1","1"
"2013","35-65 y.","(Married) couple without C.","3.84","5","3588","1","2","5","5","5","3.79","3.89","1","5","5","5"
"2013","35-65 y.","1-pers.-HH","3.74","5","1519","1","2","5","5","5","3.66","3.82","1","5","5","5"
"2013","35-65 y.","Couple + C. GT 16 ","3.69","5","1727","1","2","5","5","5","3.61","3.77","1","5","5","5"
"2013","35-65 y.","Couple + C. LE 16","3.38","4","4740","1","1","5","5","5","3.33","3.43","1","5","4","4"
"2013","35-65 y.","Couple + C. LE and GT 16","3.54","4","1388","1","2","5","5","5","3.45","3.63","1","5","4","5"
"2013","35-65 y.","Single parent","3.34","4","1706","1","1","5","5","5","3.26","3.42","1","5","3","4"
"2013","66 and older","(Married) couple without C.","4.5","5","3246","2","5","5","5","5","4.46","4.54","1","5","5","5"
"2013","66 and older","1-pers.-HH","4.73","5","1376","5","5","5","5","5","4.68","4.78","1","5","5","5"
"2013","66 and older","Couple + C. GT 16 ","4.73","5","147","4","5","5","5","5","4.59","4.87","1","5","5","5"
"2013","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2013","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2013","66 and older","Single parent","4.91","5","73","5","5","5","5","5","4.71","5.11","1","5","5","5"
"2014","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2014","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2014","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2014","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2014","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2014","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","66 and older","Single parent","","","","","","","","","","","","","",""
"2015","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2015","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2015","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2015","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2015","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2015","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2015","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2015","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2015","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2015","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2015","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2015","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2015","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2015","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2015","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2015","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2015","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2015","66 and older","Single parent","","","","","","","","","","","","","",""
"2016","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2016","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2016","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2016","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2016","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2016","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","66 and older","Single parent","","","","","","","","","","","","","",""
"2017","16-34 y.","(Married) couple without C.","1.76","1","130","1","1","2","4","5","1.53","1.99","1","5","1","1"
"2017","16-34 y.","1-pers.-HH","1.89","1","927","1","1","2","5","5","1.81","1.97","1","5","1","1"
"2017","16-34 y.","Couple + C. GT 16 ","1.95","1","35","1","1","3","5","5","1.43","2.47","1","5","1","1"
"2017","16-34 y.","Couple + C. LE 16","2.06","1","1269","1","1","2","5","5","1.98","2.14","1","5","1","1"
"2017","16-34 y.","Couple + C. LE and GT 16","1.95","1","154","1","1","2","5","5","1.74","2.16","1","5","1","1"
"2017","16-34 y.","Single parent","2.18","1","175","1","1","3","5","5","1.97","2.39","1","5","1","1"
"2017","35-65 y.","(Married) couple without C.","2.72","2","69","1","1","5","5","5","2.32","3.12","1","5","1","2"
"2017","35-65 y.","1-pers.-HH","2.16","1","185","1","1","4","5","5","1.94","2.38","1","5","1","1"
"2017","35-65 y.","Couple + C. GT 16 ","2.26","1","65","1","1","4","5","5","1.82","2.7","1","5","1","3"
"2017","35-65 y.","Couple + C. LE 16","2.02","1","1017","1","1","2","5","5","1.93","2.11","1","5","1","1"
"2017","35-65 y.","Couple + C. LE and GT 16","2.58","2","477","1","1","5","5","5","2.43","2.73","1","5","1","2"
"2017","35-65 y.","Single parent","2.5","2","207","1","1","4","5","5","2.27","2.73","1","5","1","2"
"2017","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","66 and older","Single parent","","","","","","","","","","","","","",""
"2018","16-34 y.","(Married) couple without C.","1.74","1","69","1","1","2","4","5","1.5","1.98","1","5","1","1"
"2018","16-34 y.","1-pers.-HH","1.53","1","641","1","1","2","3","5","1.45","1.61","1","5","1","1"
"2018","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","16-34 y.","Couple + C. LE 16","1.83","1","826","1","1","2","5","5","1.74","1.92","1","5","1","1"
"2018","16-34 y.","Couple + C. LE and GT 16","1.64","1","100","1","1","2","3","5","1.39","1.89","1","5","1","1"
"2018","16-34 y.","Single parent","1.76","1","151","1","1","2","4","5","1.54","1.98","1","5","1","1"
"2018","35-65 y.","(Married) couple without C.","2.19","1","55","1","1","4","5","5","1.79","2.59","1","5","1","2"
"2018","35-65 y.","1-pers.-HH","2.13","1","141","1","1","3","4","5","1.89","2.37","1","5","1","2"
"2018","35-65 y.","Couple + C. GT 16 ","2.4","2","58","1","1","5","5","5","1.95","2.85","1","5","1","3"
"2018","35-65 y.","Couple + C. LE 16","1.97","1","832","1","1","2","5","5","1.88","2.06","1","5","1","1"
"2018","35-65 y.","Couple + C. LE and GT 16","2.07","1","412","1","1","3","5","5","1.93","2.21","1","5","1","1"
"2018","35-65 y.","Single parent","2.1","1","174","1","1","3","5","5","1.87","2.33","1","5","1","2"
"2018","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2018","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2018","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","66 and older","Single parent","","","","","","","","","","","","","",""
"2019","16-34 y.","(Married) couple without C.","1.62","1","57","1","1","2","4","5","1.35","1.89","1","5","1","1"
"2019","16-34 y.","1-pers.-HH","1.47","1","529","1","1","1","2","5","1.39","1.55","1","5","1","1"
"2019","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2019","16-34 y.","Couple + C. LE 16","1.74","1","725","1","1","2","4","5","1.65","1.83","1","5","1","1"
"2019","16-34 y.","Couple + C. LE and GT 16","1.39","1","104","1","1","1","3","5","1.17","1.61","1","5","1","1"
"2019","16-34 y.","Single parent","1.81","1","122","1","1","2","4","5","1.57","2.05","1","5","1","1"
