"plh0164","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","Full Time","54","0.00669456319814613","0.00420000270846525","0.009189123687827","0"
"0 Completely dissatisfied","1989","Part Time","31","0.0144364683465264","0.00852301198805162","0.0203499247050011","0"
"0 Completely dissatisfied","1989","Not Working","67","0.0132092488997951","0.00910943223539877","0.0173090655641914","0"
"1 on Scale 1 to 10","1989","Part Time","17","","","","1"
"1 on Scale 1 to 10","1989","Not Working","47","0.0064968634089771","0.00361184008349305","0.00938188673446116","1"
"1 on Scale 1 to 10","1989","Full Time","46","0.00672249211946886","0.00422276868407885","0.00922221555485887","1"
"10 Completely satisfied","1989","Not Working","417","0.157889554947555","0.144795502782639","0.170983607112472","10"
"10 Completely satisfied","1989","Full Time","521","0.132842759209939","0.122460081303092","0.143225437116786","10"
"10 Completely satisfied","1989","Part Time","212","0.146332789250829","0.128810787166206","0.163854791335452","10"
"2 on Scale 1 to 10","1989","Part Time","46","0.0206929792350064","0.0136356635103365","0.0277502949596762","2"
"2 on Scale 1 to 10","1989","Not Working","81","0.0166875440765191","0.0120875759484353","0.0212875122046029","2"
"2 on Scale 1 to 10","1989","Full Time","93","0.0176196733181202","0.0135950034282293","0.021644343208011","2"
"3 on Scale 1 to 10","1989","Part Time","80","0.0453846947422969","0.0350656972261233","0.0557036922584706","3"
"3 on Scale 1 to 10","1989","Full Time","147","0.0269188008557658","0.021967789688413","0.0318698120231185","3"
"3 on Scale 1 to 10","1989","Not Working","168","0.0467970430354556","0.039212756436944","0.0543813296339672","3"
"4 on Scale 1 to 10","1989","Full Time","196","0.0401240586988229","0.03412060048583","0.0461275169118157","4"
"4 on Scale 1 to 10","1989","Not Working","152","0.0467473600732087","0.0391669029971626","0.0543278171492549","4"
"4 on Scale 1 to 10","1989","Part Time","71","0.0426961081810438","0.0326733406051703","0.0527188757569173","4"
"5 on Scale 1 to 10","1989","Not Working","505","0.171802892135345","0.158257395602805","0.185348388667885","5"
"5 on Scale 1 to 10","1989","Full Time","591","0.140844004259902","0.130202654819258","0.151485353700546","5"
"5 on Scale 1 to 10","1989","Part Time","246","0.162266978842197","0.143988649661044","0.18054530802335","5"
"6 on Scale 1 to 10","1989","Full Time","426","0.0997764880754135","0.0906083574393952","0.108944618711432","6"
"6 on Scale 1 to 10","1989","Part Time","147","0.0804689601842449","0.0669834930886776","0.0939544272798121","6"
"6 on Scale 1 to 10","1989","Not Working","306","0.103262666843799","0.0923352594862053","0.114190074201393","6"
"7 on Scale 1 to 10","1989","Full Time","662","0.16398251571091","0.1526559574606","0.175309073961221","7"
"7 on Scale 1 to 10","1989","Part Time","225","0.148294785695732","0.130675990980462","0.165913580411003","7"
"7 on Scale 1 to 10","1989","Not Working","408","0.141527182066647","0.129010303369086","0.154044060764208","7"
"8 on Scale 1 to 10","1989","Full Time","904","0.238047465191441","0.225019180202146","0.251075750180737","8"
"8 on Scale 1 to 10","1989","Part Time","302","0.203044472678749","0.183101897803817","0.222987047553681","8"
"8 on Scale 1 to 10","1989","Not Working","562","0.202613451115013","0.18817962632946","0.217047275900567","8"
"9 on Scale 1 to 10","1989","Part Time","186","0.131812487388243","0.115041692506372","0.148583282270113","9"
"9 on Scale 1 to 10","1989","Not Working","266","0.0929661933976837","0.0825385276699636","0.103393859125404","9"
"9 on Scale 1 to 10","1989","Full Time","465","0.12642717936207","0.116260917515385","0.136593441208756","9"
"0 Completely dissatisfied","1990","Full Time","","","","","0"
"0 Completely dissatisfied","1990","Part Time","","","","","0"
"0 Completely dissatisfied","1990","Not Working","","","","","0"
"1 on Scale 1 to 10","1990","Full Time","","","","","1"
"1 on Scale 1 to 10","1990","Part Time","","","","","1"
"1 on Scale 1 to 10","1990","Not Working","","","","","1"
"10 Completely satisfied","1990","Full Time","","","","","10"
"10 Completely satisfied","1990","Not Working","","","","","10"
"10 Completely satisfied","1990","Part Time","","","","","10"
"2 on Scale 1 to 10","1990","Part Time","","","","","2"
"2 on Scale 1 to 10","1990","Not Working","","","","","2"
"2 on Scale 1 to 10","1990","Full Time","","","","","2"
"3 on Scale 1 to 10","1990","Part Time","","","","","3"
"3 on Scale 1 to 10","1990","Full Time","","","","","3"
"3 on Scale 1 to 10","1990","Not Working","","","","","3"
"4 on Scale 1 to 10","1990","Not Working","","","","","4"
"4 on Scale 1 to 10","1990","Full Time","","","","","4"
"4 on Scale 1 to 10","1990","Part Time","","","","","4"
"5 on Scale 1 to 10","1990","Not Working","","","","","5"
"5 on Scale 1 to 10","1990","Full Time","","","","","5"
"5 on Scale 1 to 10","1990","Part Time","","","","","5"
"6 on Scale 1 to 10","1990","Full Time","","","","","6"
"6 on Scale 1 to 10","1990","Part Time","","","","","6"
"6 on Scale 1 to 10","1990","Not Working","","","","","6"
"7 on Scale 1 to 10","1990","Part Time","","","","","7"
"7 on Scale 1 to 10","1990","Not Working","","","","","7"
"7 on Scale 1 to 10","1990","Full Time","","","","","7"
"8 on Scale 1 to 10","1990","Not Working","","","","","8"
"8 on Scale 1 to 10","1990","Part Time","","","","","8"
"8 on Scale 1 to 10","1990","Full Time","","","","","8"
"9 on Scale 1 to 10","1990","Part Time","","","","","9"
"9 on Scale 1 to 10","1990","Not Working","","","","","9"
"9 on Scale 1 to 10","1990","Full Time","","","","","9"
"0 Completely dissatisfied","1991","Full Time","","","","","0"
