"plh0164","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","Full Time","Male","34","0.00466321108636206","0.00217027937245866","0.00715614280026546","0"
"0 Completely dissatisfied","1989","Full Time","Female","20","","","","0"
"0 Completely dissatisfied","1989","Part Time","Male","8","","","","0"
"0 Completely dissatisfied","1989","Part Time","Female","23","","","","0"
"0 Completely dissatisfied","1989","Not Working","Male","16","","","","0"
"0 Completely dissatisfied","1989","Not Working","Female","51","0.0116769916020549","0.0069922316419472","0.0163617515621627","0"
"1 on Scale 1 to 10","1989","Part Time","Female","13","","","","1"
"1 on Scale 1 to 10","1989","Part Time","Male","4","","","","1"
"1 on Scale 1 to 10","1989","Full Time","Male","28","","","","1"
"1 on Scale 1 to 10","1989","Full Time","Female","18","","","","1"
"1 on Scale 1 to 10","1989","Not Working","Male","13","","","","1"
"1 on Scale 1 to 10","1989","Not Working","Female","34","0.00756959355185347","0.00378988148102337","0.0113493056226836","1"
"10 Completely satisfied","1989","Full Time","Male","365","0.130390727454842","0.118069094942222","0.142712359967462","10"
"10 Completely satisfied","1989","Part Time","Male","74","0.165620046154709","0.132259950830772","0.198980141478646","10"
"10 Completely satisfied","1989","Full Time","Female","156","0.138477750259836","0.119221926414303","0.157733574105368","10"
"10 Completely satisfied","1989","Part Time","Female","138","0.138203837236352","0.117678253970538","0.158729420502166","10"
"10 Completely satisfied","1989","Not Working","Male","141","0.153346125484922","0.130541227112125","0.176151023857719","10"
"10 Completely satisfied","1989","Not Working","Female","276","0.160149180732404","0.144155963285012","0.176142398179796","10"
"2 on Scale 1 to 10","1989","Full Time","Male","66","0.0196065284099025","0.0145333121733637","0.0246797446464413","2"
"2 on Scale 1 to 10","1989","Full Time","Female","27","","","","2"
"2 on Scale 1 to 10","1989","Part Time","Male","18","","","","2"
"2 on Scale 1 to 10","1989","Part Time","Female","28","","","","2"
"2 on Scale 1 to 10","1989","Not Working","Male","12","","","","2"
"2 on Scale 1 to 10","1989","Not Working","Female","69","0.0217953322536599","0.0154278313002265","0.0281628332070933","2"
"3 on Scale 1 to 10","1989","Full Time","Female","45","0.0332938750247967","0.0232923030814358","0.0432954469681576","3"
"3 on Scale 1 to 10","1989","Part Time","Male","18","","","","3"
"3 on Scale 1 to 10","1989","Full Time","Male","102","0.0241447264756745","0.0185279561120633","0.0297614968392857","3"
"3 on Scale 1 to 10","1989","Part Time","Female","62","0.0515931902464085","0.0384371043061352","0.0647492761866817","3"
"3 on Scale 1 to 10","1989","Not Working","Male","45","0.0355318703178209","0.0238155358184466","0.0472482048171952","3"
"3 on Scale 1 to 10","1989","Not Working","Female","123","0.0523996555449915","0.0426822746258217","0.0621170364641613","3"
"4 on Scale 1 to 10","1989","Full Time","Male","116","0.0339159073180443","0.0272923392710072","0.0405394753650814","4"
"4 on Scale 1 to 10","1989","Part Time","Male","17","","","","4"
"4 on Scale 1 to 10","1989","Full Time","Female","80","0.0543909528344204","0.0417477239997855","0.0670341816690554","4"
"4 on Scale 1 to 10","1989","Part Time","Female","54","0.044429667273154","0.0321750137255437","0.0566843208207643","4"
"4 on Scale 1 to 10","1989","Not Working","Male","46","0.0439077994618077","0.0309402022871161","0.0568753966364992","4"
"4 on Scale 1 to 10","1989","Not Working","Female","106","0.0481595850076846","0.0388228325482474","0.0574963374671218","4"
"5 on Scale 1 to 10","1989","Full Time","Male","406","0.139124723103034","0.126461184131558","0.151788262074509","5"
"5 on Scale 1 to 10","1989","Full Time","Female","185","0.144795068070992","0.125177243855846","0.164412892286138","5"
"5 on Scale 1 to 10","1989","Part Time","Male","52","0.115221219596289","0.0865680622529537","0.143874376939625","5"
"5 on Scale 1 to 10","1989","Part Time","Female","194","0.182095237536553","0.159142534348526","0.20504794072458","5"
"5 on Scale 1 to 10","1989","Not Working","Male","132","0.132573117449542","0.111110486373322","0.154035748525762","5"
"5 on Scale 1 to 10","1989","Not Working","Female","373","0.191313398712568","0.174160590820885","0.20846620660425","5"
"6 on Scale 1 to 10","1989","Full Time","Female","110","0.0816542586233442","0.0663880432924135","0.0969204739542748","6"
"6 on Scale 1 to 10","1989","Part Time","Male","43","0.0650195095708247","0.0428930453083998","0.0871459738332497","6"
"6 on Scale 1 to 10","1989","Full Time","Male","316","0.107662264946424","0.0963205376102607","0.119003992282587","6"
"6 on Scale 1 to 10","1989","Part Time","Female","104","0.0869804015629962","0.070220018799574","0.103740784326418","6"
"6 on Scale 1 to 10","1989","Not Working","Male","93","0.0993271722996645","0.0803969221116409","0.118257422487688","6"
"6 on Scale 1 to 10","1989","Not Working","Female","213","0.105219942734444","0.0918392195931957","0.118600665875693","6"
"7 on Scale 1 to 10","1989","Full Time","Female","178","0.140899662085797","0.121503501265143","0.160295822906452","7"
"7 on Scale 1 to 10","1989","Part Time","Male","78","0.168811913539694","0.135196372717004","0.202427454362384","7"
"7 on Scale 1 to 10","1989","Full Time","Male","484","0.174026877731338","0.160153764250634","0.187899991212042","7"
