"plh0164","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","16-34 y.","Full Time","27","","","","0"
"0 Completely dissatisfied","1989","16-34 y.","Part Time","8","","","","0"
"0 Completely dissatisfied","1989","16-34 y.","Not Working","16","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Full Time","27","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Part Time","22","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Not Working","42","0.0197286520381554","0.0119663879591023","0.0274909161172084","0"
"0 Completely dissatisfied","1989","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1989","66 and older","Part Time","1","","","","0"
"0 Completely dissatisfied","1989","66 and older","Not Working","9","","","","0"
"1 on Scale 1 to 10","1989","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Not Working","5","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Full Time","13","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Part Time","7","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Not Working","10","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","Full Time","33","0.00663137137317155","0.00331079371575503","0.00995194903058806","1"
"1 on Scale 1 to 10","1989","35-65 y.","Part Time","10","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","Not Working","32","0.010266482227329","0.00464000556795774","0.0158929588867002","1"
"10 Completely satisfied","1989","16-34 y.","Not Working","134","0.142047465848666","0.119929738609911","0.164165193087421","10"
"10 Completely satisfied","1989","35-65 y.","Not Working","123","0.11421941682079","0.0964652784647122","0.131973555176868","10"
"10 Completely satisfied","1989","16-34 y.","Part Time","110","0.164728394482308","0.138391249334111","0.191065539630505","10"
"10 Completely satisfied","1989","35-65 y.","Part Time","94","0.123897130563255","0.100701541009676","0.147092720116833","10"
"10 Completely satisfied","1989","16-34 y.","Full Time","238","0.129735371302824","0.114186755326862","0.145283987278786","10"
"10 Completely satisfied","1989","35-65 y.","Full Time","276","0.13167743795665","0.117843272266774","0.145511603646526","10"
"10 Completely satisfied","1989","66 and older","Full Time","7","","","","10"
"10 Completely satisfied","1989","66 and older","Part Time","8","","","","10"
"10 Completely satisfied","1989","66 and older","Not Working","160","0.207905393808282","0.179589453006752","0.236221334609812","10"
"2 on Scale 1 to 10","1989","66 and older","Part Time","","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Not Working","36","0.0290414142236828","0.0184024008219075","0.0396804276254582","2"
"2 on Scale 1 to 10","1989","16-34 y.","Full Time","30","0.0138436545765355","0.00843691893463094","0.0192503902184401","2"
"2 on Scale 1 to 10","1989","66 and older","Full Time","","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Part Time","21","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Full Time","63","0.020586981296076","0.014777517931517","0.0263964446606349","2"
"2 on Scale 1 to 10","1989","35-65 y.","Part Time","25","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Not Working","42","0.0212224936214052","0.013177851128489","0.0292671361143213","2"
"2 on Scale 1 to 10","1989","66 and older","Not Working","3","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","Part Time","26","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","Part Time","54","0.0617753532288381","0.0448257991406621","0.0787249073170141","3"
"3 on Scale 1 to 10","1989","16-34 y.","Full Time","49","0.0229507654520961","0.016021396538417","0.0298801343657751","3"
"3 on Scale 1 to 10","1989","35-65 y.","Full Time","97","0.0295997310152564","0.0226658548295853","0.0365336072009274","3"
"3 on Scale 1 to 10","1989","16-34 y.","Not Working","38","0.0261429484119585","0.01603374322034","0.0362521536035771","3"
"3 on Scale 1 to 10","1989","35-65 y.","Not Working","95","0.0628575973903826","0.0493104381565167","0.0764047566242485","3"
"3 on Scale 1 to 10","1989","66 and older","Full Time","1","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Part Time","","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Not Working","35","0.0437504479403079","0.029478394482649","0.0580225013979668","3"
"4 on Scale 1 to 10","1989","66 and older","Part Time","2","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Not Working","27","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","Full Time","74","0.0409712158754958","0.0317986229756736","0.0501438087753179","4"
"4 on Scale 1 to 10","1989","35-65 y.","Not Working","87","0.0740713959840593","0.0594536447127305","0.0886891472553881","4"
"4 on Scale 1 to 10","1989","16-34 y.","Part Time","32","0.0346294373927241","0.0216474749292003","0.0476113998562479","4"
"4 on Scale 1 to 10","1989","16-34 y.","Not Working","38","0.0263575469445918","0.0162080534995856","0.0365070403895979","4"
"4 on Scale 1 to 10","1989","35-65 y.","Part Time","37","0.046369468603651","0.0315646403819519","0.06117429682535","4"
"4 on Scale 1 to 10","1989","35-65 y.","Full Time","122","0.0399426262134699","0.0319309452273051","0.0479543071996348","4"
"4 on Scale 1 to 10","1989","66 and older","Full Time","","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","Full Time","206","0.110873531205804","0.0963446363435771","0.12540242606803","5"
"5 on Scale 1 to 10","1989","66 and older","Part Time","4","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","Not Working","239","0.198196501678211","0.175945553698434","0.220447449657989","5"
"5 on Scale 1 to 10","1989","66 and older","Full Time","1","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","Full Time","384","0.163964657035069","0.148817044513796","0.179112269556342","5"
"5 on Scale 1 to 10","1989","66 and older","Not Working","132","0.170236630404634","0.144011767531017","0.196461493278252","5"
"5 on Scale 1 to 10","1989","16-34 y.","Part Time","90","0.112081883687142","0.0896830825235754","0.134480684850708","5"
"5 on Scale 1 to 10","1989","35-65 y.","Part Time","152","0.203758865565963","0.175400721683856","0.23211700944807","5"
"5 on Scale 1 to 10","1989","16-34 y.","Not Working","134","0.131924322904192","0.110483899726702","0.153364746081683","5"
"6 on Scale 1 to 10","1989","35-65 y.","Part Time","70","0.0847516098394342","0.0651432754397838","0.104359944239085","6"
"6 on Scale 1 to 10","1989","35-65 y.","Not Working","138","0.112517343491452","0.0948790637954532","0.13015562318745","6"
"6 on Scale 1 to 10","1989","35-65 y.","Full Time","249","0.104199370113636","0.0916998029447607","0.116698937282512","6"
"6 on Scale 1 to 10","1989","66 and older","Full Time","2","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","Full Time","175","0.0926565028954264","0.0792393400915496","0.106073665699303","6"
"6 on Scale 1 to 10","1989","16-34 y.","Not Working","80","0.0835047223105232","0.065977513688593","0.101031930932453","6"
"6 on Scale 1 to 10","1989","16-34 y.","Part Time","75","0.0759227252061875","0.0571161097455623","0.0947293406668127","6"
"6 on Scale 1 to 10","1989","66 and older","Part Time","2","","","","6"
"6 on Scale 1 to 10","1989","66 and older","Not Working","88","0.106060535725693","0.0845752787337744","0.127545792717611","6"
"7 on Scale 1 to 10","1989","16-34 y.","Full Time","310","0.172874450308384","0.155376467081274","0.190372433535493","7"
"7 on Scale 1 to 10","1989","16-34 y.","Part Time","124","0.16697261163744","0.140492313795841","0.19345290947904","7"
"7 on Scale 1 to 10","1989","16-34 y.","Not Working","141","0.164291399491643","0.140815244262251","0.187767554721034","7"
"7 on Scale 1 to 10","1989","35-65 y.","Full Time","351","0.158691364779226","0.143742401780085","0.173640327778367","7"
"7 on Scale 1 to 10","1989","35-65 y.","Part Time","97","0.133229791387907","0.109304904032595","0.157154678743219","7"
"7 on Scale 1 to 10","1989","35-65 y.","Not Working","158","0.137912279002876","0.11866613415434","0.157158423851412","7"
"7 on Scale 1 to 10","1989","66 and older","Full Time","1","","","","7"
"7 on Scale 1 to 10","1989","66 and older","Not Working","109","0.131713417340913","0.108116452614125","0.155310382067702","7"
"7 on Scale 1 to 10","1989","66 and older","Part Time","4","","","","7"
"8 on Scale 1 to 10","1989","35-65 y.","Part Time","138","0.196224212204116","0.168263965648579","0.224184458759653","8"
"8 on Scale 1 to 10","1989","66 and older","Part Time","2","","","","8"
"8 on Scale 1 to 10","1989","16-34 y.","Part Time","162","0.218651357974352","0.189303992152505","0.247998723796198","8"
"8 on Scale 1 to 10","1989","16-34 y.","Not Working","212","0.240034879479588","0.212974983107525","0.267094775851651","8"
"8 on Scale 1 to 10","1989","35-65 y.","Full Time","467","0.223944364981577","0.206888519850812","0.241000210112342","8"
"8 on Scale 1 to 10","1989","16-34 y.","Full Time","434","0.257659341286342","0.237421627865837","0.277897054706847","8"
"8 on Scale 1 to 10","1989","35-65 y.","Not Working","196","0.17547566469981","0.154244357226124","0.196706972173496","8"
"8 on Scale 1 to 10","1989","66 and older","Full Time","3","","","","8"
"8 on Scale 1 to 10","1989","66 and older","Not Working","154","0.206299690636867","0.178064732213585","0.23453464906015","8"
"9 on Scale 1 to 10","1989","16-34 y.","Not Working","118","0.140770524728095","0.118736056683191","0.162804992772999","9"
"9 on Scale 1 to 10","1989","16-34 y.","Part Time","107","0.162970647962257","0.13674684667716","0.189194449247354","9"
"9 on Scale 1 to 10","1989","35-65 y.","Not Working","81","0.0735321730455291","0.0589634856645998","0.0881008604264583","9"
"9 on Scale 1 to 10","1989","66 and older","Full Time","1","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Part Time","3","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Not Working","67","0.0834311777589763","0.0641356653221075","0.102726690195845","9"
"9 on Scale 1 to 10","1989","16-34 y.","Full Time","238","0.142070687383117","0.125915393387017","0.158225981379217","9"
"9 on Scale 1 to 10","1989","35-65 y.","Full Time","226","0.115994055944493","0.102893123536075","0.12909498835291","9"
"9 on Scale 1 to 10","1989","35-65 y.","Part Time","76","0.104317707337762","0.0827971630633946","0.125838251612129","9"
"0 Completely dissatisfied","1990","16-34 y.","Full Time","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Part Time","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Not Working","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Full Time","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Part Time","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Not Working","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Not Working","","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","Full Time","","","","","1"
