"plh0164","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","1-pers.-HH","Urban Area","5","","","","0"
"0 Completely dissatisfied","1989","1-pers.-HH","Rural Area","3","","","","0"
"0 Completely dissatisfied","1989","(Married) couple without C. ","Urban Area","16","","","","0"
"0 Completely dissatisfied","1989","(Married) couple without C. ","Rural Area","4","","","","0"
"0 Completely dissatisfied","1989","Single parent ","Urban Area","11","","","","0"
"0 Completely dissatisfied","1989","Single parent ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE 16 ","Urban Area","33","0.0111080974541803","0.00589714830929909","0.0163190465990616","0"
"0 Completely dissatisfied","1989","Couple + C. LE 16 ","Rural Area","4","","","","0"
"0 Completely dissatisfied","1989","Couple + C. GT 16 ","Urban Area","27","","","","0"
"0 Completely dissatisfied","1989","Couple + C. GT 16 ","Rural Area","2","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE and GT 16","Urban Area","15","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE and GT 16","Rural Area","2","","","","0"
"1 on Scale 1 to 10","1989","1-pers.-HH","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","Rural Area","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","28","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","Rural Area","","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","18","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","19","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","2","","","","1"
"10 Completely satisfied","1989","Couple + C. LE 16 ","Urban Area","192","0.133422981100848","0.116516956851195","0.150329005350502","10"
"10 Completely satisfied","1989","1-pers.-HH","Rural Area","18","","","","10"
"10 Completely satisfied","1989","(Married) couple without C. ","Urban Area","251","0.161039743909489","0.14310198689567","0.178977500923308","10"
"10 Completely satisfied","1989","(Married) couple without C. ","Rural Area","66","0.18711697879419","0.147643710927291","0.226590246661089","10"
"10 Completely satisfied","1989","Single parent ","Urban Area","41","0.131663108886904","0.0958277946620028","0.167498423111805","10"
"10 Completely satisfied","1989","Single parent ","Rural Area","11","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","Rural Area","32","0.163598463406263","0.107828320177601","0.219368606634925","10"
