"plh0164","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","1-pers.-HH","Male","4","","","","0"
"0 Completely dissatisfied","1989","1-pers.-HH","Female","4","","","","0"
"0 Completely dissatisfied","1989","(Married) couple without C. ","Male","12","","","","0"
"0 Completely dissatisfied","1989","(Married) couple without C. ","Female","8","","","","0"
"0 Completely dissatisfied","1989","Single parent ","Male","5","","","","0"
"0 Completely dissatisfied","1989","Single parent ","Female","7","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE 16 ","Male","13","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE 16 ","Female","24","","","","0"
"0 Completely dissatisfied","1989","Couple + C. GT 16 ","Male","11","","","","0"
"0 Completely dissatisfied","1989","Couple + C. GT 16 ","Female","18","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE and GT 16","Male","2","","","","0"
"0 Completely dissatisfied","1989","Couple + C. LE and GT 16","Female","15","","","","0"
"1 on Scale 1 to 10","1989","1-pers.-HH","Male","","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","Female","9","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","Female","3","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","14","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","14","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","Female","4","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","Male","7","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","10","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","17","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","11","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","10","","","","1"
"10 Completely satisfied","1989","Couple + C. LE 16 ","Male","123","0.132217991018557","0.110912621347686","0.153523360689428","10"
"10 Completely satisfied","1989","1-pers.-HH","Female","85","0.171610517249781","0.139661284116834","0.203559750382728","10"
"10 Completely satisfied","1989","(Married) couple without C. ","Male","159","0.164101273536326","0.141111572724884","0.187090974347768","10"
"10 Completely satisfied","1989","(Married) couple without C. ","Female","158","0.168819543991635","0.145497302571798","0.192141785411472","10"
"10 Completely satisfied","1989","Single parent ","Male","26","","","","10"
"10 Completely satisfied","1989","Single parent ","Female","26","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","Female","50","0.107511987760848","0.0782678313925331","0.136756144129163","10"
"10 Completely satisfied","1989","1-pers.-HH","Male","42","0.104763144695618","0.074562043200591","0.134964246190645","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","Female","116","0.129298974257212","0.108194694078246","0.150403254436178","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","Male","148","0.137033277009542","0.116646524233672","0.157420029785413","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","Female","99","0.135955535221149","0.11281886817241","0.159092202269888","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","Male","59","0.157867217553998","0.12417899493724","0.191555440170755","10"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","24","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","Female","7","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","33","0.0331170388373246","0.0218618916642494","0.0443721860103999","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","Male","17","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","Female","23","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","Male","5","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","Female","7","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","19","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","25","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","13","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","20","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","Male","13","","","","2"
"3 on Scale 1 to 10","1989","Single parent ","Female","21","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","28","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","Male","16","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","Male","31","0.0262953187178855","0.0163629379477728","0.0362276994879981","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","Female","43","0.045134247819441","0.0322090997562012","0.0580593958826809","3"
"3 on Scale 1 to 10","1989","Single parent ","Male","3","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","34","0.0287544547121571","0.0182431757015826","0.0392657337227316","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","Female","28","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","51","0.0387798438445512","0.0266360904708312","0.0509235972182713","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","38","0.0242686356427841","0.0151458845958704","0.0333913866896979","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","29","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","40","0.0391347450772357","0.0260445293727135","0.052224960781758","3"
"4 on Scale 1 to 10","1989","1-pers.-HH","Male","16","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","Female","26","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","Female","54","0.0512511312271543","0.0375221400110229","0.0649801224432857","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","37","0.0318382897851818","0.0207952841679126","0.042881295402451","4"
"4 on Scale 1 to 10","1989","Single parent ","Male","6","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","Male","35","0.0369438546408076","0.0252354582086416","0.0486522510729736","4"
"4 on Scale 1 to 10","1989","Single parent ","Female","21","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","51","0.0576432125626159","0.0419100484209643","0.0733763767042675","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","48","0.0325663490149395","0.0214019947910103","0.0437307032388686","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","52","0.0403100062172921","0.0286497008018008","0.0519703116327833","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","20","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","20","","","","4"
"5 on Scale 1 to 10","1989","1-pers.-HH","Female","88","0.169053496832462","0.137294278015784","0.200812715649139","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","Male","142","0.140459613443178","0.118891637523231","0.162027589363125","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","Female","169","0.167439867668596","0.144193853128268","0.190685882208924","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","125","0.109927361925802","0.0913833525512989","0.128471371300305","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","163","0.177608462267909","0.153569837433102","0.201647087102717","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","149","0.187343315745562","0.161003850053349","0.213682781437776","5"
"5 on Scale 1 to 10","1989","Single parent ","Male","20","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","Female","61","0.236192182849909","0.186173411935579","0.28621095376424","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","127","0.118345943685912","0.0980287243270609","0.138663163044763","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","69","0.150010323549426","0.117018278734818","0.183002368364034","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","81","0.189364303970816","0.152375407409547","0.226353200532085","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","Male","72","0.182514222918281","0.144421852158419","0.220606593678143","5"
"6 on Scale 1 to 10","1989","1-pers.-HH","Female","54","0.0890378466769525","0.064904992354971","0.113170700998934","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","Male","98","0.094145415669735","0.0760182733802464","0.112272557959224","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","Male","35","0.090736733545675","0.0624106888028318","0.119062778288518","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","Female","94","0.101080192028751","0.0823127636094348","0.119847620448068","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","105","0.101764556046102","0.0827480011578373","0.120781110934367","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","114","0.111967468777318","0.0932736349445517","0.130661302610084","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Female","42","0.0861974119252184","0.0597012627039032","0.112693561146533","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","128","0.125111595919369","0.104302002823899","0.145921189014839","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Male","46","0.0866315067490641","0.0606417160909739","0.112621297407154","6"
"6 on Scale 1 to 10","1989","Single parent ","Male","14","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","Female","24","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","76","0.091552555296388","0.0720846402381594","0.111020470354617","6"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","Female","140","0.138523950511703","0.117016184553477","0.16003171646993","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","Male","173","0.188593740779404","0.163988858570225","0.213198622988584","7"
"7 on Scale 1 to 10","1989","Single parent ","Female","34","0.123897192241283","0.0850985547254373","0.162695829757128","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","Female","142","0.158633040178096","0.135654204128312","0.181611876227879","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","Male","170","0.162715647284724","0.140833539309289","0.18459775526016","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","Female","114","0.140161686100273","0.116727096251999","0.163596275948548","7"
