"plh0164","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1989","16-34 y.","Urban Area","42","0.00904323682418326","0.00556775544364351","0.012518718204723","0"
"0 Completely dissatisfied","1989","16-34 y.","Rural Area","9","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Urban Area","77","0.0128733278062227","0.00911446977886866","0.0166321858335766","0"
"0 Completely dissatisfied","1989","35-65 y.","Rural Area","14","","","","0"
"0 Completely dissatisfied","1989","66 and older","Urban Area","9","","","","0"
"0 Completely dissatisfied","1989","66 and older","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1989","35-65 y.","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","Urban Area","66","0.00671689918046651","0.00399328865823262","0.0094405097027004","1"
"1 on Scale 1 to 10","1989","16-34 y.","Urban Area","24","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Rural Area","2","","","","1"
"10 Completely satisfied","1989","16-34 y.","Urban Area","386","0.14096404575597","0.128188322092424","0.153739769419516","10"
"10 Completely satisfied","1989","35-65 y.","Urban Area","378","0.12039729415399","0.109546145657488","0.131248442650492","10"
"10 Completely satisfied","1989","16-34 y.","Rural Area","96","0.139532804312965","0.113157550525948","0.165908058099981","10"
"10 Completely satisfied","1989","35-65 y.","Rural Area","115","0.140796497252336","0.117386890966287","0.164206103538385","10"
"10 Completely satisfied","1989","66 and older","Urban Area","134","0.217466092417224","0.185405843417974","0.249526341416474","10"
"10 Completely satisfied","1989","66 and older","Rural Area","41","0.200266416817551","0.144096016902396","0.256436816732707","10"
"2 on Scale 1 to 10","1989","16-34 y.","Urban Area","72","0.019812722643984","0.0146964665898139","0.024928978698154","2"
"2 on Scale 1 to 10","1989","16-34 y.","Rural Area","15","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Urban Area","111","0.0218706624198622","0.0169936576951937","0.0267476671445306","2"
"2 on Scale 1 to 10","1989","35-65 y.","Rural Area","19","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Rural Area","","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","Rural Area","18","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","Urban Area","200","0.0433638566297188","0.0365724238306149","0.0501552894288227","3"
"3 on Scale 1 to 10","1989","16-34 y.","Urban Area","95","0.0239931258904768","0.0183749476209922","0.0296113041599614","3"
"3 on Scale 1 to 10","1989","35-65 y.","Rural Area","46","0.0530554843691803","0.0379693638336355","0.068141604904725","3"
"3 on Scale 1 to 10","1989","66 and older","Urban Area","27","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Rural Area","9","","","","3"
"4 on Scale 1 to 10","1989","16-34 y.","Urban Area","119","0.0339276294058163","0.0272809114631009","0.0405743473485317","4"
"4 on Scale 1 to 10","1989","35-65 y.","Urban Area","196","0.0474278170613388","0.0403403740357076","0.05451526008697","4"
"4 on Scale 1 to 10","1989","16-34 y.","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","Rural Area","50","0.0653696161949016","0.0487332649873223","0.082005967402481","4"
"4 on Scale 1 to 10","1989","66 and older","Urban Area","22","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Rural Area","7","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","Urban Area","346","0.116496600421607","0.104718197697662","0.128275003145552","5"
"5 on Scale 1 to 10","1989","16-34 y.","Rural Area","84","0.116880775175454","0.0924255008975924","0.141336049453315","5"
"5 on Scale 1 to 10","1989","35-65 y.","Urban Area","624","0.180949289269792","0.168112455961641","0.193786122577943","5"
"5 on Scale 1 to 10","1989","35-65 y.","Rural Area","151","0.18378662137307","0.157718546096834","0.209854696649306","5"
"5 on Scale 1 to 10","1989","66 and older","Urban Area","109","0.170086154410781","0.140886983561854","0.199285325259707","5"
"5 on Scale 1 to 10","1989","66 and older","Rural Area","28","","","","5"
"6 on Scale 1 to 10","1989","16-34 y.","Rural Area","63","0.0954810571489619","0.073111428763558","0.117850685534366","6"
"6 on Scale 1 to 10","1989","35-65 y.","Urban Area","385","0.110161582980128","0.0997217217735553","0.120601444186702","6"
"6 on Scale 1 to 10","1989","16-34 y.","Urban Area","267","0.0841184097970942","0.0739280186841352","0.0943088009100532","6"
"6 on Scale 1 to 10","1989","35-65 y.","Rural Area","72","0.0790027133480144","0.0608475423419064","0.0971578843541223","6"
"6 on Scale 1 to 10","1989","66 and older","Urban Area","71","0.105607522089079","0.0817222040408472","0.12949284013731","6"
"6 on Scale 1 to 10","1989","66 and older","Rural Area","21","","","","6"
"7 on Scale 1 to 10","1989","16-34 y.","Rural Area","113","0.181830634072573","0.152471282425535","0.211189985719611","7"
"7 on Scale 1 to 10","1989","35-65 y.","Urban Area","483","0.150097344088747","0.138187799295644","0.162006888881849","7"
"7 on Scale 1 to 10","1989","16-34 y.","Urban Area","462","0.165878527495223","0.152222153642903","0.179534901347542","7"
"7 on Scale 1 to 10","1989","35-65 y.","Rural Area","123","0.139661885021048","0.116331403819729","0.162992366222366","7"
"7 on Scale 1 to 10","1989","66 and older","Urban Area","84","0.126600533268","0.100757483620205","0.152443582915796","7"
"7 on Scale 1 to 10","1989","66 and older","Rural Area","30","0.141387022276824","0.0924841594931357","0.190289885060513","7"
"8 on Scale 1 to 10","1989","35-65 y.","Urban Area","644","0.209295038121208","0.195730320312571","0.222859755929845","8"
"8 on Scale 1 to 10","1989","35-65 y.","Rural Area","157","0.186626445126769","0.160403481002813","0.212849409250724","8"
"8 on Scale 1 to 10","1989","16-34 y.","Rural Area","158","0.235049103706091","0.202772531549333","0.267325675862849","8"
"8 on Scale 1 to 10","1989","16-34 y.","Urban Area","650","0.24710761038892","0.231271986616343","0.262943234161496","8"
"8 on Scale 1 to 10","1989","66 and older","Urban Area","119","0.203280644667398","0.172003994548032","0.234557294786764","8"
"8 on Scale 1 to 10","1989","66 and older","Rural Area","40","0.20022040144789","0.144054839293783","0.256385963601998","8"
"9 on Scale 1 to 10","1989","16-34 y.","Urban Area","387","0.152862941646778","0.139651396667852","0.166074486625703","9"
"9 on Scale 1 to 10","1989","16-34 y.","Rural Area","76","0.122973376699539","0.09797549176938","0.147971261629699","9"
"9 on Scale 1 to 10","1989","35-65 y.","Urban Area","291","0.0968468882885256","0.0869852835397228","0.106708493037328","9"
"9 on Scale 1 to 10","1989","35-65 y.","Rural Area","92","0.115389138677215","0.0938856579331572","0.136892619421274","9"
"9 on Scale 1 to 10","1989","66 and older","Urban Area","55","0.0824554708745511","0.0610786633794383","0.103832278369664","9"
"9 on Scale 1 to 10","1989","66 and older","Rural Area","16","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Rural Area","","","","","0"
"1 on Scale 1 to 10","1990","35-65 y.","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Rural Area","","","","","1"
"10 Completely satisfied","1990","16-34 y.","Rural Area","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Rural Area","","","","","10"
