"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","6.3","6","141","3","5","8","9","10","5.94","6.66","1","10","5","7"
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","6.34","6","4292","4","5","8","9","10","6.28","6.4","0","10","6","7"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","5.82","5.27","140","3","5","8","9","10","5.44","6.2","0","10","5","7"
"1991","direct migration background","West Germany","6.97","7","2491","5","6","8","9","10","6.89","7.05","0","10","7","7"
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","7.04","7","346","5","6","8","9","10","6.85","7.23","2","10","7","8"
"1991","no migration background","East Germany","5.86","6","4008","3","5","7","8","10","5.8","5.92","0","10","6","6"
"1991","no migration background","West Germany","7.31","8","6635","5","6","8","10","10","7.27","7.35","0","10","8","8"
"1992","direct migration background","East Germany","5.42","5","146","3","4","7","8","10","5.08","5.76","0","10","5","6"
"1992","direct migration background","West Germany","6.8","7","2406","4","5","8","9","10","6.72","6.88","0","10","7","7"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","6.97","7","396","4","5","8","10","10","6.77","7.17","0","10","7","8"
"1992","no migration background","East Germany","5.75","6","3815","3","5","7","8","10","5.69","5.81","0","10","6","6"
"1992","no migration background","West Germany","7.13","8","6531","5","6","8","9","10","7.09","7.17","0","10","7","8"
"1993","direct migration background","East Germany","6.06","6","135","3","5","8","9","10","5.69","6.43","0","10","5","7"
"1993","direct migration background","West Germany","6.77","7","2346","4","5","8","9","10","6.69","6.85","0","10","7","7"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","6.99","7","458","4","6","8","10","10","6.81","7.17","0","10","7","8"
"1993","no migration background","East Germany","6.22","7","3678","3","5","8","8","10","6.16","6.28","0","10","6","7"
"1993","no migration background","West Germany","7.32","8","6486","5","6","9","10","10","7.28","7.36","0","10","8","8"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","6.3","6","140","3","5","8","10","10","5.94","6.66","0","10","6","7"
"1995","direct migration background","West Germany","6.78","7","2650","4","5","8","10","10","6.7","6.86","0","10","7","7"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","6.88","7","494","4","6","8","9","10","6.7","7.06","0","10","7","7"
"1995","no migration background","East Germany","6.5","7","3532","4","5","8","9","10","6.44","6.56","0","10","7","7"
"1995","no migration background","West Germany","7.23","8","6467","5","6","9","10","10","7.18","7.28","0","10","8","8"
"1996","direct migration background","East Germany","6.46","7","139","4","5","8","8","10","6.15","6.77","0","10","6","7"
"1996","direct migration background","West Germany","6.94","7","2471","4","6","8","9","10","6.86","7.02","0","10","7","7"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","7.07","7","528","5","6","9","9","10","6.9","7.24","0","10","7","8"
"1996","no migration background","East Germany","6.58","7","3529","4","5","8","9","10","6.52","6.64","0","10","7","7"
"1996","no migration background","West Germany","7.33","8","6404","5","6","8","10","10","7.29","7.37","0","10","8","8"
"1997","direct migration background","East Germany","6.05","6","132","4","5","8","8","10","5.74","6.36","2","10","6","7"
"1997","direct migration background","West Germany","6.49","7","2352","4","5","8","9","10","6.41","6.57","0","10","7","7"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","6.9","7","550","5","6","8","9","10","6.74","7.06","0","10","7","7"
"1997","no migration background","East Germany","6.29","6","3487","4","5","8","8","10","6.23","6.35","0","10","6","7"
"1997","no migration background","West Germany","6.9","7","6318","4","6","8","9","10","6.85","6.95","0","10","7","7"
"1998","direct migration background","East Germany","6.18","6","119","4","5","8","8","9","5.85","6.51","0","9","6","7"
