"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","6.26","6","1676","3","5","8","9","10","6.16","6.36","0","10","6","7"
"1990","35-65 y.","direct migration background","6.56","6.45","102","4","5","8","9","10","6.16","6.96","2","10","6","7"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","6.43","6","2205","4","5","8","9","10","6.34","6.52","0","10","6","7"
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","6.24","6","411","3","5","8","10","10","6.01","6.47","0","10","6","7"
"1991","16-34 y.","direct migration background","6.89","7","884","4","6","8","9","10","6.76","7.02","0","10","7","7"
"1991","16-34 y.","indirect migration background","7.17","7","318","5","6","9","9","10","6.97","7.37","1","10","7","8"
"1991","16-34 y.","no migration background","6.95","7","3956","4","6","8","9","10","6.89","7.01","0","10","7","7"
"1991","35-65 y.","direct migration background","6.82","7","1624","4","5","8","9","10","6.73","6.91","0","10","7","7"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","6.95","7","5340","5","6","8","9","10","6.89","7.01","0","10","7","7"
"1991","66 and older","direct migration background","7.19","8","123","5","6","9","10","10","6.75","7.63","0","10","7","8"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","7.15","8","1347","5","6","8","10","10","7.04","7.26","0","10","7","8"
"1992","16-34 y.","direct migration background","6.68","7","841","4","5","8","9","10","6.54","6.82","0","10","7","7"
"1992","16-34 y.","indirect migration background","7.1","7","374","4","5","9","10","10","6.9","7.3","0","10","7","8"
"1992","16-34 y.","no migration background","6.85","7","3751","4","6","8","9","10","6.79","6.91","0","10","7","7"
"1992","35-65 y.","direct migration background","6.7","7","1574","4","5","8","9","10","6.6","6.8","0","10","7","7"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","6.8","7","5271","4","5","8","9","10","6.75","6.85","0","10","7","7"
"1992","66 and older","direct migration background","6.67","7","137","4","5","8","10","10","6.29","7.05","0","10","6","8"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","6.89","7","1324","4","5","8","10","10","6.78","7","0","10","7","7"
"1993","16-34 y.","direct migration background","6.61","7","812","4","5","8","9","10","6.47","6.75","0","10","7","7"
"1993","16-34 y.","indirect migration background","6.93","7","440","4","6","8","10","10","6.75","7.11","0","10","7","8"
"1993","16-34 y.","no migration background","7.09","7","3649","5","6","8","9","10","7.03","7.15","0","10","7","7"
"1993","35-65 y.","direct migration background","6.66","7","1511","4","5","8","9","10","6.56","6.76","0","10","6","7"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","6.97","7","5195","5","6","8","9","10","6.92","7.02","0","10","7","7"
"1993","66 and older","direct migration background","7.21","8","158","4","5","9","10","10","6.86","7.56","0","10","7","8"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","7.34","8","1320","5","6","9","10","10","7.23","7.45","0","10","8","8"
"1994","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","6.74","7","932","4","5","8","9","10","6.61","6.87","0","10","7","7"
"1995","16-34 y.","indirect migration background","6.96","7","477","4","6","8","9","10","6.78","7.14","0","10","7","7"
"1995","16-34 y.","no migration background","6.93","7","3521","4","6","8","9","10","6.87","6.99","0","10","7","7"
"1995","35-65 y.","direct migration background","6.54","7","1644","3","5","8","9","10","6.44","6.64","0","10","7","7"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","6.93","7","5152","5","6","8","9","10","6.88","6.98","0","10","7","7"
"1995","66 and older","direct migration background","7.61","8","214","5","6","9","10","10","7.34","7.88","2","10","7","8"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","7.63","8","1326","5","6","9","10","10","7.53","7.73","0","10","8","8"
"1996","16-34 y.","direct migration background","6.84","7","842","4","6","8","9","10","6.71","6.97","0","10","7","7"
"1996","16-34 y.","indirect migration background","7.16","8","511","5","6","9","9","10","6.99","7.33","0","10","7","8"
"1996","16-34 y.","no migration background","7.06","7","3416","5","6","8","9","10","7","7.12","0","10","7","7"
"1996","35-65 y.","direct migration background","6.85","7","1538","4","5","8","9","10","6.75","6.95","0","10","7","7"
"1996","35-65 y.","indirect migration background","5.99","6","31","4","5","8","9","10","5","6.98","0","10","5","7"
"1996","35-65 y.","no migration background","7.05","7","5183","5","6","8","9","10","7","7.1","0","10","7","7"
"1996","66 and older","direct migration background","7.3","8","230","4","6","9","10","10","7.01","7.59","0","10","7","8"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","7.63","8","1334","5","7","9","10","10","7.53","7.73","0","10","8","8"
"1997","16-34 y.","direct migration background","6.59","7","781","4","5","8","9","10","6.45","6.73","0","10","7","7"
