"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","6.26","6","1693","3","5","8","9","10","6.16","6.36","0","10","6","7"
"1990","35-65 y.","6.44","6","2307","4","5","8","9","10","6.36","6.52","0","10","6","7"
"1990","66 and older","6.22","6","434","3","5","8","10","10","6","6.44","0","10","6","7"
"1991","16-34 y.","6.95","7","5158","4","6","8","9","10","6.89","7.01","0","10","7","7"
"1991","35-65 y.","6.94","7","6990","5","6","8","9","10","6.89","6.99","0","10","7","7"
"1991","66 and older","7.14","8","1475","5","6","8","10","10","7.03","7.25","0","10","7","8"
"1992","16-34 y.","6.84","7","4966","4","6","8","9","10","6.79","6.89","0","10","7","7"
"1992","35-65 y.","6.79","7","6872","4","5","8","9","10","6.74","6.84","0","10","7","7"
"1992","66 and older","6.87","7","1465","4","5","8","10","10","6.77","6.97","0","10","7","7"
"1993","16-34 y.","7.03","7","4901","5","6","8","9","10","6.98","7.08","0","10","7","7"
"1993","35-65 y.","6.94","7","6734","4","6","8","9","10","6.89","6.99","0","10","7","7"
"1993","66 and older","7.32","8","1482","5","6","9","10","10","7.22","7.42","0","10","8","8"
"1994","16-34 y.","","","","","","","","","","","","","",""
"1994","35-65 y.","","","","","","","","","","","","","",""
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","6.9","7","4930","4","6","8","9","10","6.85","6.95","0","10","7","7"
"1995","35-65 y.","6.87","7","6823","4","6","8","9","10","6.82","6.92","0","10","7","7"
"1995","66 and older","7.62","8","1546","5","6","9","10","10","7.53","7.71","0","10","8","8"
"1996","16-34 y.","7.03","7","4769","5","6","8","9","10","6.98","7.08","0","10","7","7"
"1996","35-65 y.","7.02","7","6752","5","6","8","9","10","6.97","7.07","0","10","7","7"
"1996","66 and older","7.59","8","1570","5","7","9","10","10","7.5","7.68","0","10","8","8"
"1997","16-34 y.","6.76","7","4618","4","6","8","9","10","6.71","6.81","0","10","7","7"
"1997","35-65 y.","6.54","7","6643","4","5","8","9","10","6.49","6.59","0","10","7","7"
"1997","66 and older","7.17","8","1599","5","6","8","10","10","7.08","7.26","0","10","7","8"
"1998","16-34 y.","6.92","7","4870","5","6","8","9","10","6.87","6.97","0","10","7","7"
"1998","35-65 y.","6.89","7","7518","4","6","8","9","10","6.85","6.93","0","10","7","7"
"1998","66 and older","7.33","8","1876","5","6","9","10","10","7.25","7.41","0","10","7","8"
"1999","16-34 y.","7.03","7","4599","5","6","8","9","10","6.98","7.08","0","10","7","7"
"1999","35-65 y.","6.99","7","7290","4","6","8","9","10","6.95","7.03","0","10","7","7"
"1999","66 and older","7.5","8","1823","5","7","9","10","10","7.41","7.59","0","10","8","8"
"2000","16-34 y.","7.2","8","7125","5","6","8","9","10","7.16","7.24","0","10","7","8"
"2000","35-65 y.","7.16","8","13440","5","6","8","9","10","7.13","7.19","0","10","7","8"
"2000","66 and older","7.47","8","3627","5","6","9","10","10","7.41","7.53","0","10","8","8"
"2001","16-34 y.","7.18","7","6269","5","6","8","9","10","7.14","7.22","0","10","7","8"
"2001","35-65 y.","7.12","8","12269","5","6","8","9","10","7.09","7.15","0","10","7","8"
"2001","66 and older","7.6","8","3427","5","7","9","10","10","7.54","7.66","0","10","8","8"
"2002","16-34 y.","6.97","7","6164","5","6","8","9","10","6.93","7.01","0","10","7","7"
"2002","35-65 y.","6.83","7","13299","4","6","8","9","10","6.8","6.86","0","10","7","7"
"2002","66 and older","7.3","8","3621","5","6","8","10","10","7.24","7.36","0","10","8","8"
"2003","16-34 y.","6.92","7","5866","5","6","8","9","10","6.87","6.97","0","10","7","7"
"2003","35-65 y.","6.85","7","12692","4","6","8","9","10","6.82","6.88","0","10","7","7"
"2003","66 and older","7.32","8","3690","5","6","8","10","10","7.26","7.38","0","10","8","8"
"2004","16-34 y.","6.94","7","5606","5","6","8","9","10","6.89","6.99","0","10","7","7"
"2004","35-65 y.","6.79","7","12212","4","6","8","9","10","6.76","6.82","0","10","7","7"
"2004","66 and older","7.12","7","3793","5","6","8","9","10","7.06","7.18","0","10","7","8"
"2005","16-34 y.","6.94","7","5321","4","6","8","9","10","6.89","6.99","0","10","7","7"
"2005","35-65 y.","6.76","7","11611","4","5","8","9","10","6.72","6.8","0","10","7","7"
"2005","66 and older","7.25","8","3799","5","6","8","10","10","7.19","7.31","0","10","8","8"
"2006","16-34 y.","7.04","7","5129","4","6","8","9","10","6.99","7.09","0","10","8","8"
"2006","35-65 y.","6.92","7","12404","4","6","8","9","10","6.89","6.95","0","10","8","8"
"2006","66 and older","7.16","8","4473","5","6","8","10","10","7.11","7.21","0","10","8","8"
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","","","","","","","","","","","","","",""
"2008","35-65 y.","","","","","","","","","","","","","",""
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","","","","","","","","","","","","","",""
"2009","35-65 y.","","","","","","","","","","","","","",""
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","","","","","","","","","","","","","",""
"2010","35-65 y.","","","","","","","","","","","","","",""
"2010","66 and older","","","","","","","","","","","","","",""
