"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","6.33","6","57","3","5","8","10","10","5.73","6.93","2","10","5","8"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","6.59","7","899","4","5","8","10","10","6.46","6.72","0","10","7","7"
"1990","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","5.89","6","321","3","5","8","10","10","5.63","6.15","0","10","5","6"
"1990","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","no migration background","6.38","6","805","4","5","8","9","10","6.23","6.53","0","10","6","7"
"1990","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","6.33","6","1449","4","5","8","9","10","6.22","6.44","0","10","6","7"
"1990","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","no migration background","6.4","7","312","4","5","8","9","10","6.16","6.64","0","10","6","7"
"1990","Single parent","direct migration background","","","","","","","","","","","","","",""
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","6.11","6","184","3","5","8","9","10","5.77","6.45","0","10","5","7"
"1991","(Married) couple without C.","direct migration background","6.97","7","486","4","6","8","10","10","6.79","7.15","0","10","7","7"
"1991","(Married) couple without C.","indirect migration background","6.83","7","30","5","5","8","9","10","5.98","7.68","1","10","7","8"
"1991","(Married) couple without C.","no migration background","7.21","8","2703","5","6","8","10","10","7.14","7.28","0","10","7","8"
"1991","1-pers.-HH","direct migration background","7.03","7","177","4","6","8","10","10","6.69","7.37","0","10","7","8"
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","6.84","7","1145","4","5","8","9","10","6.72","6.96","0","10","7","7"
"1991","Couple + C. GT 16 ","direct migration background","6.79","7","496","5","5","8","9","10","6.63","6.95","0","10","7","7"
"1991","Couple + C. GT 16 ","indirect migration background","7.15","7","134","4","6","9","9","10","6.84","7.46","2","10","7","8"
"1991","Couple + C. GT 16 ","no migration background","7.09","7","2171","5","6","8","9","10","7.01","7.17","0","10","7","7"
"1991","Couple + C. LE 16","direct migration background","6.93","7","715","5","6","8","9","10","6.79","7.07","0","10","7","7"
"1991","Couple + C. LE 16","indirect migration background","6.91","6.78","31","4","5","9","9","10","6.11","7.71","2","10","5","8"
"1991","Couple + C. LE 16","no migration background","6.93","7","2709","5","6","8","9","10","6.85","7.01","0","10","7","7"
"1991","Couple + C. LE and GT 16","direct migration background","6.87","7","390","4","6","8","9","10","6.66","7.08","0","10","7","7"
"1991","Couple + C. LE and GT 16","indirect migration background","7.65","8","94","5","7","9","9","10","7.33","7.97","2","10","7","8"
"1991","Couple + C. LE and GT 16","no migration background","7.01","7","730","5","6","8","9","10","6.86","7.16","0","10","7","7"
"1991","Single parent","direct migration background","6.35","6","88","3","5","8","10","10","5.85","6.85","0","10","5","8"
"1991","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1991","Single parent","no migration background","6.45","7","544","4","5","8","9","10","6.26","6.64","0","10","6","7"
"1992","(Married) couple without C.","direct migration background","6.86","7","499","4","5","8","9","10","6.68","7.04","0","10","7","7"
"1992","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","no migration background","7","7","2736","5","6","8","9","10","6.93","7.07","0","10","7","7"
"1992","1-pers.-HH","direct migration background","6.47","7","175","3","5","8","10","10","6.12","6.82","0","10","6","7"
"1992","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","no migration background","6.61","7","1144","4","5","8","9","10","6.49","6.73","0","10","7","7"
"1992","Couple + C. GT 16 ","direct migration background","6.96","7","514","4","6","8","9","10","6.79","7.13","0","10","7","7"
"1992","Couple + C. GT 16 ","indirect migration background","7.2","7.35","165","4","6","9","10","10","6.92","7.48","2","10","7","8"
"1992","Couple + C. GT 16 ","no migration background","7.03","7","2041","5","6","8","9","10","6.95","7.11","0","10","7","7"
"1992","Couple + C. LE 16","direct migration background","6.75","7","634","5","5","8","9","10","6.6","6.9","0","10","7","7"
"1992","Couple + C. LE 16","indirect migration background","6.68","7","37","4","5","9","9","10","5.98","7.38","3","10","6","8"
"1992","Couple + C. LE 16","no migration background","6.84","7","2612","4","6","8","9","10","6.77","6.91","0","10","7","7"
"1992","Couple + C. LE and GT 16","direct migration background","6.65","7","369","4","5","8","9","10","6.44","6.86","0","10","7","7"
"1992","Couple + C. LE and GT 16","indirect migration background","7.36","8","99","5","7","8","10","10","6.98","7.74","0","10","7","8"
"1992","Couple + C. LE and GT 16","no migration background","6.92","7","685","5","6","8","9","10","6.77","7.07","0","10","7","7"
"1992","Single parent","direct migration background","6.08","6","106","4","5","7","8","10","5.71","6.45","1","10","5","7"
"1992","Single parent","indirect migration background","6.46","6.55","31","3","5","8","9","10","5.61","7.31","0","10","5","8"
"1992","Single parent","no migration background","6.2","7","498","3","5","8","9","10","6.01","6.39","0","10","6","7"
"1993","(Married) couple without C.","direct migration background","7.16","8","506","4","6","9","10","10","6.99","7.33","1","10","7","7"
"1993","(Married) couple without C.","indirect migration background","6.87","7","42","5","5","8","9","10","6.27","7.47","1","10","7","8"
"1993","(Married) couple without C.","no migration background","7.34","8","2771","5","6","9","10","10","7.27","7.41","0","10","7","8"
"1993","1-pers.-HH","direct migration background","6.62","7","177","3","5","8","10","10","6.26","6.98","0","10","6","7"
"1993","1-pers.-HH","indirect migration background","6.12","6","32","2","5","8","9","10","5.34","6.9","2","10","6","8"
"1993","1-pers.-HH","no migration background","6.87","7","1204","4","5","8","10","10","6.75","6.99","0","10","7","7"
"1993","Couple + C. GT 16 ","direct migration background","6.93","7","510","5","6","8","9","10","6.77","7.09","0","10","7","7"
"1993","Couple + C. GT 16 ","indirect migration background","7.33","8","174","5","6","9","10","10","7.05","7.61","2","10","7","8"
"1993","Couple + C. GT 16 ","no migration background","7.12","7","1897","5","6","8","9","10","7.03","7.21","0","10","7","7"
"1993","Couple + C. LE 16","direct migration background","6.5","7","596","4","5","8","9","10","6.34","6.66","0","10","6","7"
"1993","Couple + C. LE 16","indirect migration background","6.6","6.49","43","5","6","8","8","10","6.04","7.16","2","10","6","8"
"1993","Couple + C. LE 16","no migration background","7.07","7","2479","5","6","8","9","10","7","7.14","0","10","7","7"
"1993","Couple + C. LE and GT 16","direct migration background","6.28","6","340","4","5","8","9","10","6.06","6.5","0","10","6","7"
"1993","Couple + C. LE and GT 16","indirect migration background","6.98","7.9","124","4","6","8","10","10","6.61","7.35","0","10","7","8"
"1993","Couple + C. LE and GT 16","no migration background","7.23","8","718","5","6","8","10","10","7.09","7.37","0","10","7","7"
"1993","Single parent","direct migration background","5.99","6","95","2","5","8","9","10","5.48","6.5","0","10","5","7"
"1993","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1993","Single parent","no migration background","6.57","7","484","4","5","8","9","10","6.39","6.75","0","10","6","7"
"1994","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1994","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1994","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1994","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1994","Single parent","direct migration background","","","","","","","","","","","","","",""
"1994","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1994","Single parent","no migration background","","","","","","","","","","","","","",""
"1995","(Married) couple without C.","direct migration background","7.16","7","606","5","6","8","10","10","7","7.32","0","10","7","7"
"1995","(Married) couple without C.","indirect migration background","6.36","7","65","3","5","8","9","10","5.84","6.88","0","10","6","8"
"1995","(Married) couple without C.","no migration background","7.44","8","2845","5","6","9","10","10","7.37","7.51","0","10","8","8"
"1995","1-pers.-HH","direct migration background","6.62","7","193","3","5","8","10","10","6.31","6.93","0","10","6","7"
"1995","1-pers.-HH","indirect migration background","6.46","6","35","4","5","7","10","10","5.68","7.24","0","10","5","7"
"1995","1-pers.-HH","no migration background","6.86","7","1221","4","5","8","10","10","6.74","6.98","0","10","7","7"
