"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","6.06","6","91","3","5","7","8","10","5.62","6.5","1","10","5","7"
"1990","16-34 y.","1-pers.-HH","6.17","6","57","3","5","8","10","10","5.56","6.78","2","10","5","7"
"1990","16-34 y.","Couple + C. GT 16 ","6.42","7","305","3","5","8","9","10","6.16","6.68","0","10","6","7"
"1990","16-34 y.","Couple + C. LE 16","6.24","6","911","4","5","8","9","10","6.1","6.38","0","10","6","7"
"1990","16-34 y.","Couple + C. LE and GT 16","6.37","7","116","4","5","8","9","10","5.97","6.77","0","10","6","7"
"1990","16-34 y.","Single parent","6.15","6.53","109","3","4","8","10","10","5.69","6.61","0","10","5","7"
"1990","35-65 y.","(Married) couple without C.","6.61","7","687","4","5","8","10","10","6.45","6.77","0","10","6","7"
"1990","35-65 y.","1-pers.-HH","5.74","5.56","111","3","5","7","9","10","5.31","6.17","0","10","5","6"
"1990","35-65 y.","Couple + C. GT 16 ","6.41","6","504","4","5","8","9","10","6.24","6.58","0","10","6","7"
"1990","35-65 y.","Couple + C. LE 16","6.49","7","561","4","5","8","9","10","6.33","6.65","0","10","6","7"
"1990","35-65 y.","Couple + C. LE and GT 16","6.42","7","203","4","5","8","9","10","6.13","6.71","0","10","6","7"
"1990","35-65 y.","Single parent","6.11","6","77","3","5","8","8","10","5.58","6.64","0","10","5","7"
"1990","66 and older","(Married) couple without C.","6.68","7","178","5","5","8","10","10","6.38","6.98","0","10","7","7"
"1990","66 and older","1-pers.-HH","5.84","5","168","2","5","8","10","10","5.45","6.23","0","10","5","6"
"1990","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","7.34","8","711","5","6","9","9","10","7.2","7.48","0","10","8","8"
"1991","16-34 y.","1-pers.-HH","6.82","7","328","4","6","8","9","10","6.59","7.05","0","10","7","7"
"1991","16-34 y.","Couple + C. GT 16 ","7.13","8","1106","4","6","8","9","10","7.01","7.25","0","10","7","8"
"1991","16-34 y.","Couple + C. LE 16","6.79","7","1846","4","5","8","9","10","6.7","6.88","0","10","7","7"
"1991","16-34 y.","Couple + C. LE and GT 16","7.1","8","472","4","6","9","9","10","6.91","7.29","0","10","7","8"
"1991","16-34 y.","Single parent","6.56","7","318","4","5","8","9","10","6.32","6.8","0","10","6","7"
"1991","35-65 y.","(Married) couple without C.","7","7","1814","5","6","8","9","10","6.91","7.09","0","10","7","7"
"1991","35-65 y.","1-pers.-HH","6.68","7","495","4","5","8","10","10","6.49","6.87","0","10","7","7"
"1991","35-65 y.","Couple + C. GT 16 ","7.06","7","1604","5","6","8","9","10","6.97","7.15","0","10","7","7"
"1991","35-65 y.","Couple + C. LE 16","7.07","7","1605","5","6","8","9","10","6.97","7.17","0","10","7","7"
"1991","35-65 y.","Couple + C. LE and GT 16","6.97","7","740","5","6","8","9","10","6.83","7.11","0","10","7","7"
"1991","35-65 y.","Single parent","6.33","7","300","4","5","8","9","10","6.08","6.58","0","10","6","7"
"1991","66 and older","(Married) couple without C.","7.43","8","694","5","6","9","10","10","7.28","7.58","0","10","8","8"
"1991","66 and older","1-pers.-HH","6.98","7","518","5","6","8","10","10","6.8","7.16","0","10","7","8"
"1991","66 and older","Couple + C. GT 16 ","6.61","7","91","5","5","8","9","10","6.21","7.01","0","10","5","7"
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","6.44","7","36","3","5","8","10","10","5.51","7.37","0","10","5","8"
"1992","16-34 y.","(Married) couple without C.","7.15","7","745","5","6","8","9","10","7.01","7.29","0","10","7","8"
"1992","16-34 y.","1-pers.-HH","6.77","7","341","4","6","8","9","10","6.56","6.98","0","10","7","7"
"1992","16-34 y.","Couple + C. GT 16 ","7.11","7","1062","5","6","8","9","10","6.99","7.23","0","10","7","7"
"1992","16-34 y.","Couple + C. LE 16","6.74","7","1709","4","6","8","9","10","6.65","6.83","0","10","7","7"
"1992","16-34 y.","Couple + C. LE and GT 16","7.14","8","435","5","6","9","9","10","6.94","7.34","0","10","7","8"
"1992","16-34 y.","Single parent","6.13","6","309","3","5","8","9","10","5.89","6.37","0","10","6","7"
"1992","35-65 y.","(Married) couple without C.","6.84","7","1818","4","5","8","9","10","6.75","6.93","0","10","7","7"
"1992","35-65 y.","1-pers.-HH","6.43","7","492","3","5","8","9","10","6.23","6.63","0","10","6","7"
"1992","35-65 y.","Couple + C. GT 16 ","6.99","7","1561","5","6","8","9","10","6.9","7.08","0","10","7","7"
"1992","35-65 y.","Couple + C. LE 16","6.9","7","1573","4","6","8","9","10","6.81","6.99","0","10","7","7"
"1992","35-65 y.","Couple + C. LE and GT 16","6.76","7","717","4","6","8","9","10","6.62","6.9","0","10","7","7"
"1992","35-65 y.","Single parent","6.19","7","287","3","5","8","8","10","5.95","6.43","0","10","6","7"
"1992","66 and older","(Married) couple without C.","7.17","8","701","5","6","8","10","10","7.03","7.31","0","10","7","8"
"1992","66 and older","1-pers.-HH","6.64","7","507","4","5","8","9","10","6.45","6.83","0","10","7","7"
"1992","66 and older","Couple + C. GT 16 ","6.97","7","97","5","5","8","9","10","6.59","7.35","2","10","6","7"
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","6.56","6.87","39","4","6","8","10","10","5.85","7.27","0","10","5","7"
"1993","16-34 y.","(Married) couple without C.","7.4","8","800","5","7","9","10","10","7.27","7.53","0","10","7","8"
"1993","16-34 y.","1-pers.-HH","6.86","7","383","4","6","8","9","10","6.66","7.06","1","10","7","7"
"1993","16-34 y.","Couple + C. GT 16 ","7.32","8","992","5","6","9","9","10","7.2","7.44","0","10","7","7"
"1993","16-34 y.","Couple + C. LE 16","6.9","7","1616","5","6","8","9","10","6.81","6.99","0","10","7","7"
"1993","16-34 y.","Couple + C. LE and GT 16","7.18","8","454","4","6","9","10","10","6.99","7.37","0","10","7","8"
"1993","16-34 y.","Single parent","6.59","7","291","4","5","8","9","10","6.35","6.83","0","10","6","7"
"1993","35-65 y.","(Married) couple without C.","7.12","8","1797","5","6","8","10","10","7.03","7.21","0","10","7","7"
"1993","35-65 y.","1-pers.-HH","6.5","7","528","3","5","8","10","10","6.3","6.7","0","10","6","7"
"1993","35-65 y.","Couple + C. GT 16 ","6.98","7","1502","4","6","8","9","10","6.88","7.08","0","10","7","7"
"1993","35-65 y.","Couple + C. LE 16","7.08","7","1501","5","6","8","9","10","6.99","7.17","0","10","7","7"
"1993","35-65 y.","Couple + C. LE and GT 16","6.93","7","727","5","6","8","9","10","6.79","7.07","0","10","7","7"
"1993","35-65 y.","Single parent","6.4","6","274","4","5","8","9","10","6.15","6.65","0","10","6","7"
"1993","66 and older","(Married) couple without C.","7.62","8","722","5","7","9","10","10","7.48","7.76","1","10","8","8"
"1993","66 and older","1-pers.-HH","7.1","7.45","502","4","5","9","10","10","6.91","7.29","0","10","7","8"
"1993","66 and older","Couple + C. GT 16 ","7.13","7","87","5","6","9","10","10","6.68","7.58","1","10","7","8"
"1993","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","66 and older","Single parent","6.66","7","41","5","5","8","9","10","5.94","7.38","1","10","5","8"
"1994","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1994","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1994","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","66 and older","Single parent","","","","","","","","","","","","","",""
"1995","16-34 y.","(Married) couple without C.","7.25","8","910","5","6","8","9","10","7.13","7.37","0","10","7","8"
"1995","16-34 y.","1-pers.-HH","6.48","7","410","4","5","8","9","10","6.28","6.68","0","10","7","7"
"1995","16-34 y.","Couple + C. GT 16 ","7.21","8","946","5","6","8","9","10","7.09","7.33","0","10","7","8"
"1995","16-34 y.","Couple + C. LE 16","6.72","7","1546","4","5","8","9","10","6.62","6.82","0","10","7","7"
"1995","16-34 y.","Couple + C. LE and GT 16","7.43","8","486","5","6","9","10","10","7.26","7.6","1","10","7","8"
"1995","16-34 y.","Single parent","6.64","7","297","3","5","8","9","10","6.37","6.91","0","10","6","7"
"1995","35-65 y.","(Married) couple without C.","7.19","8","1852","5","6","8","9","10","7.1","7.28","0","10","7","7"
"1995","35-65 y.","1-pers.-HH","6.27","7","503","3","5","8","9","10","6.07","6.47","0","10","6","7"
"1995","35-65 y.","Couple + C. GT 16 ","6.92","7","1450","5","6","8","9","10","6.82","7.02","0","10","7","7"
"1995","35-65 y.","Couple + C. LE 16","6.89","7","1599","4","6","8","9","10","6.8","6.98","0","10","7","7"
"1995","35-65 y.","Couple + C. LE and GT 16","6.83","7","750","4","6","8","9","10","6.7","6.96","0","10","7","7"
"1995","35-65 y.","Single parent","6.19","6","273","3","5","8","8","10","5.95","6.43","0","10","6","7"
"1995","66 and older","(Married) couple without C.","7.89","8","754","5","7","9","10","10","7.76","8.02","0","10","8","8"
"1995","66 and older","1-pers.-HH","7.44","8","536","5","6","9","10","10","7.28","7.6","1","10","8","8"
"1995","66 and older","Couple + C. GT 16 ","7.41","8","98","5","6","9","10","10","7","7.82","1","10","7","8"
"1995","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1995","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1995","66 and older","Single parent","6.76","7","40","5","5","8","9","10","6.11","7.41","2","10","7","8"
"1996","16-34 y.","(Married) couple without C.","7.23","8","879","5","7","8","9","10","7.11","7.35","0","10","7","8"
"1996","16-34 y.","1-pers.-HH","6.74","7","436","4","5","8","9","10","6.55","6.93","0","10","7","7"
"1996","16-34 y.","Couple + C. GT 16 ","7.29","8","895","5","6","8","9","10","7.17","7.41","0","10","7","8"
"1996","16-34 y.","Couple + C. LE 16","6.97","7","1463","5","6","8","9","10","6.88","7.06","0","10","7","7"
"1996","16-34 y.","Couple + C. LE and GT 16","7.38","8","470","5","6","9","10","10","7.2","7.56","0","10","7","8"
"1996","16-34 y.","Single parent","6.64","7","320","4","5","8","9","10","6.41","6.87","0","10","6","7"
"1996","35-65 y.","(Married) couple without C.","7.23","8","1890","5","6","8","9","10","7.15","7.31","0","10","7","7"
"1996","35-65 y.","1-pers.-HH","6.5","7","520","4","5","8","9","10","6.31","6.69","0","10","6","7"
"1996","35-65 y.","Couple + C. GT 16 ","7.19","8","1368","5","6","8","9","10","7.09","7.29","0","10","7","7"
"1996","35-65 y.","Couple + C. LE 16","7.07","7","1542","5","6","8","9","10","6.98","7.16","0","10","7","7"
"1996","35-65 y.","Couple + C. LE and GT 16","6.89","7","781","5","6","8","9","10","6.76","7.02","0","10","7","7"
"1996","35-65 y.","Single parent","6.49","7","289","4","5","8","8","10","6.26","6.72","0","10","6","7"
"1996","66 and older","(Married) couple without C.","7.8","8","795","5","7","9","10","10","7.68","7.92","0","10","8","8"
"1996","66 and older","1-pers.-HH","7.42","8","526","5","6","9","10","10","7.25","7.59","0","10","8","8"
"1996","66 and older","Couple + C. GT 16 ","7.42","8","106","5","6","9","10","10","7.04","7.8","2","10","7","8"
"1996","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","66 and older","Single parent","7.22","7.27","42","5","6","9","9","10","6.61","7.83","2","10","7","8"
"1997","16-34 y.","(Married) couple without C.","6.94","7","853","5","6","8","9","10","6.82","7.06","0","10","7","7"
"1997","16-34 y.","1-pers.-HH","6.52","7","431","4","5","8","9","10","6.34","6.7","0","10","6","7"
"1997","16-34 y.","Couple + C. GT 16 ","7.16","7","906","5","6","8","9","10","7.05","7.27","0","10","7","7"
"1997","16-34 y.","Couple + C. LE 16","6.66","7","1398","4","6","8","9","10","6.57","6.75","0","10","7","7"
"1997","16-34 y.","Couple + C. LE and GT 16","7.33","8","445","5","6","9","9","10","7.15","7.51","0","10","7","8"
"1997","16-34 y.","Single parent","6.1","7","286","3","5","7","9","10","5.84","6.36","0","10","6","7"
"1997","35-65 y.","(Married) couple without C.","6.74","7","1912","4","5","8","9","10","6.66","6.82","0","10","7","7"
"1997","35-65 y.","1-pers.-HH","5.9","6","501","3","4","8","9","10","5.71","6.09","0","10","6","6"
"1997","35-65 y.","Couple + C. GT 16 ","6.67","7","1355","4","5","8","9","10","6.57","6.77","0","10","7","7"
"1997","35-65 y.","Couple + C. LE 16","6.61","7","1444","4","5","8","9","10","6.52","6.7","0","10","7","7"
"1997","35-65 y.","Couple + C. LE and GT 16","6.61","7","766","4","6","8","9","10","6.48","6.74","0","10","6","7"
"1997","35-65 y.","Single parent","5.98","6","309","3","5","8","8","10","5.75","6.21","0","10","6","6"
"1997","66 and older","(Married) couple without C.","7.51","8","833","5","6","9","10","10","7.39","7.63","0","10","8","8"
"1997","66 and older","1-pers.-HH","6.89","7","525","4","5","8","10","10","6.71","7.07","0","10","7","8"
"1997","66 and older","Couple + C. GT 16 ","7.15","7","104","5","6","8","10","10","6.78","7.52","2","10","7","8"
"1997","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1997","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1997","66 and older","Single parent","6.21","6","39","3","5","8","8","10","5.47","6.95","0","10","5","7"
"1998","16-34 y.","(Married) couple without C.","7.11","7","915","5","6","8","9","10","7","7.22","0","10","7","8"
"1998","16-34 y.","1-pers.-HH","6.61","7","504","4","5","8","9","10","6.44","6.78","0","10","7","7"
"1998","16-34 y.","Couple + C. GT 16 ","7.3","8","969","5","6","8","10","10","7.18","7.42","0","10","7","8"
"1998","16-34 y.","Couple + C. LE 16","6.86","7","1462","4","6","8","9","10","6.77","6.95","0","10","7","7"
"1998","16-34 y.","Couple + C. LE and GT 16","7.16","8","463","5","6","8","9","10","6.99","7.33","1","10","7","8"
"1998","16-34 y.","Single parent","6.49","7","304","4","5","8","9","10","6.25","6.73","0","10","6","7"
"1998","35-65 y.","(Married) couple without C.","7.13","7","2266","5","6","8","9","10","7.05","7.21","0","10","7","7"
"1998","35-65 y.","1-pers.-HH","6.22","7","636","3","5","8","9","10","6.04","6.4","0","10","6","7"
"1998","35-65 y.","Couple + C. GT 16 ","6.97","7","1475","4","6","8","9","10","6.87","7.07","0","10","7","7"
"1998","35-65 y.","Couple + C. LE 16","7.1","7","1644","5","6","8","9","10","7.02","7.18","0","10","7","7"
"1998","35-65 y.","Couple + C. LE and GT 16","6.77","7","787","4","6","8","9","10","6.64","6.9","0","10","7","7"
"1998","35-65 y.","Single parent","6.25","6","357","3","5","8","9","10","6.03","6.47","0","10","6","7"
"1998","66 and older","(Married) couple without C.","7.59","8","986","5","7","9","10","10","7.48","7.7","1","10","8","8"
"1998","66 and older","1-pers.-HH","7.18","7","617","5","6","9","10","10","7.02","7.34","0","10","7","8"
"1998","66 and older","Couple + C. GT 16 ","6.73","7","114","4","5","8","9","10","6.34","7.12","2","10","6","7"
"1998","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1998","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1998","66 and older","Single parent","6.84","7","50","4","5","8","9","10","6.28","7.4","2","10","6","8"
"1999","16-34 y.","(Married) couple without C.","7.18","8","929","5","6","8","9","10","7.07","7.29","0","10","7","8"
"1999","16-34 y.","1-pers.-HH","6.79","7","473","4","6","8","9","10","6.62","6.96","1","10","7","7"
"1999","16-34 y.","Couple + C. GT 16 ","7.29","8","940","5","6","8","9","10","7.17","7.41","0","10","7","8"
"1999","16-34 y.","Couple + C. LE 16","6.92","7","1350","4","6","8","9","10","6.82","7.02","0","10","7","7"
"1999","16-34 y.","Couple + C. LE and GT 16","7.37","8","433","5","6","9","10","10","7.2","7.54","0","10","7","8"
"1999","16-34 y.","Single parent","6.63","7","313","5","5","8","9","10","6.41","6.85","0","10","6","7"
"1999","35-65 y.","(Married) couple without C.","7.19","8","2226","5","6","8","9","10","7.11","7.27","0","10","7","7"
"1999","35-65 y.","1-pers.-HH","6.44","7","623","3","5","8","9","10","6.27","6.61","0","10","7","7"
"1999","35-65 y.","Couple + C. GT 16 ","7.17","7","1451","5","6","8","9","10","7.08","7.26","0","10","7","7"
"1999","35-65 y.","Couple + C. LE 16","7.11","7","1672","5","6","8","9","10","7.03","7.19","0","10","7","7"
"1999","35-65 y.","Couple + C. LE and GT 16","7","7","726","4","6","8","9","10","6.87","7.13","1","10","7","7"
"1999","35-65 y.","Single parent","6.23","6","354","3","5","8","9","10","6.02","6.44","0","10","6","7"
"1999","66 and older","(Married) couple without C.","7.76","8","971","5","7","9","10","10","7.65","7.87","0","10","8","8"
"1999","66 and older","1-pers.-HH","7.35","8","595","5","6","9","10","10","7.19","7.51","0","10","7","8"
"1999","66 and older","Couple + C. GT 16 ","7.05","7","111","4","6","8","9","10","6.68","7.42","2","10","7","7"
"1999","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1999","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","66 and older","Single parent","6.73","7","50","5","5","8","9","10","6.18","7.28","2","10","5","8"
"2000","16-34 y.","(Married) couple without C.","7.44","8","1253","5","7","8","9","10","7.35","7.53","1","10","8","8"
"2000","16-34 y.","1-pers.-HH","7.07","7","877","5","6","8","9","10","6.95","7.19","0","10","7","7"
"2000","16-34 y.","Couple + C. GT 16 ","7.44","8","1463","5","7","9","10","10","7.35","7.53","0","10","8","8"
"2000","16-34 y.","Couple + C. LE 16","7.08","7","2024","5","6","8","9","10","7","7.16","0","10","7","8"
"2000","16-34 y.","Couple + C. LE and GT 16","7.43","8","731","5","6","9","10","10","7.3","7.56","0","10","8","8"
"2000","16-34 y.","Single parent","6.65","7","503","4","5","8","9","10","6.46","6.84","0","10","7","7"
"2000","35-65 y.","(Married) couple without C.","7.35","8","4249","5","6","8","10","10","7.29","7.41","0","10","8","8"
"2000","35-65 y.","1-pers.-HH","6.72","7","1350","4","5","8","9","10","6.6","6.84","0","10","7","7"
"2000","35-65 y.","Couple + C. GT 16 ","7.23","8","2327","5","6","8","9","10","7.16","7.3","0","10","7","8"
"2000","35-65 y.","Couple + C. LE 16","7.3","8","3222","5","6","8","9","10","7.24","7.36","0","10","7","8"
"2000","35-65 y.","Couple + C. LE and GT 16","7.16","7","1211","5","6","8","9","10","7.06","7.26","0","10","7","7"
"2000","35-65 y.","Single parent","6.44","7","624","4","5","8","9","10","6.28","6.6","0","10","6","7"
"2000","66 and older","(Married) couple without C.","7.66","8","2071","5","7","9","10","10","7.59","7.73","0","10","8","8"
"2000","66 and older","1-pers.-HH","7.29","8","1134","5","6","9","10","10","7.18","7.4","0","10","7","8"
"2000","66 and older","Couple + C. GT 16 ","7.27","7","158","5","6","9","10","10","6.96","7.58","0","10","7","8"
"2000","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2000","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","66 and older","Single parent","6.9","7","73","5","6","8","9","10","6.51","7.29","2","10","6","8"
"2001","16-34 y.","(Married) couple without C.","7.3","8","1081","5","6","8","9","10","7.2","7.4","0","10","7","8"
"2001","16-34 y.","1-pers.-HH","7.14","7","732","5","6","8","9","10","7.01","7.27","0","10","7","8"
"2001","16-34 y.","Couple + C. GT 16 ","7.35","8","1350","5","7","8","9","10","7.26","7.44","0","10","7","8"
"2001","16-34 y.","Couple + C. LE 16","7.16","8","1737","5","6","8","9","10","7.08","7.24","0","10","7","7"
"2001","16-34 y.","Couple + C. LE and GT 16","7.34","8","648","5","6","8","10","10","7.21","7.47","0","10","7","8"
"2001","16-34 y.","Single parent","6.63","7","477","4","5","8","9","10","6.45","6.81","0","10","7","7"
"2001","35-65 y.","(Married) couple without C.","7.32","8","3827","5","6","8","10","10","7.26","7.38","0","10","8","8"
"2001","35-65 y.","1-pers.-HH","6.67","7","1238","4","5","8","9","10","6.55","6.79","0","10","7","7"
"2001","35-65 y.","Couple + C. GT 16 ","7.19","8","2120","5","6","8","9","10","7.12","7.26","0","10","7","8"
"2001","35-65 y.","Couple + C. LE 16","7.24","8","3017","5","6","8","9","10","7.18","7.3","0","10","8","8"
"2001","35-65 y.","Couple + C. LE and GT 16","7.12","7","1092","5","6","8","9","10","7.01","7.23","0","10","7","7"
"2001","35-65 y.","Single parent","6.42","7","570","4","5","8","9","10","6.25","6.59","0","10","6","7"
"2001","66 and older","(Married) couple without C.","7.77","8","1988","5","7","9","10","10","7.7","7.84","0","10","8","8"
"2001","66 and older","1-pers.-HH","7.44","8","1037","5","6","9","10","10","7.33","7.55","0","10","8","8"
"2001","66 and older","Couple + C. GT 16 ","7.57","8","156","5","7","9","10","10","7.29","7.85","2","10","7","8"
"2001","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2001","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","66 and older","Single parent","7.31","8","73","5","6","8","10","10","6.86","7.76","2","10","7","8"
"2002","16-34 y.","(Married) couple without C.","7.08","7","1026","5","6","8","9","10","6.98","7.18","0","10","7","8"
