"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","6.48","6","92","3","5","8","10","10","6.02","6.94","1","10","6","8"
"1990","direct migration background","Urban Area","5.92","5.16","48","3","5","8","8","10","5.36","6.48","2","10","5","7"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","6.44","7","2719","4","5","8","9","10","6.36","6.52","0","10","6","7"
"1990","no migration background","Urban Area","6.16","6","1487","3","5","8","9","10","6.05","6.27","0","10","6","6"
"1991","direct migration background","Rural Area","6.81","7","400","5","5","8","9","10","6.62","7","0","10","7","8"
"1991","direct migration background","Urban Area","6.9","7","2230","4","6","8","9","10","6.82","6.98","0","10","7","7"
"1991","indirect migration background","Rural Area","7.18","7.67","43","4","5","9","10","10","6.46","7.9","1","10","7","9"
"1991","indirect migration background","Urban Area","6.98","7","306","5","6","8","9","10","6.79","7.17","2","10","7","8"
"1991","no migration background","Rural Area","6.68","7","4190","4","5","8","9","10","6.61","6.75","0","10","7","7"
"1991","no migration background","Urban Area","7.14","8","6364","5","6","8","9","10","7.09","7.19","0","10","7","8"
"1992","direct migration background","Rural Area","6.56","7","401","4","5","8","9","10","6.34","6.78","0","10","6","7"
"1992","direct migration background","Urban Area","6.72","7","2150","4","5","8","9","10","6.64","6.8","0","10","7","7"
"1992","indirect migration background","Rural Area","7.02","7.21","56","3","5","9","10","10","6.45","7.59","3","10","7","8"
"1992","indirect migration background","Urban Area","6.93","7","349","5","5","8","9","10","6.72","7.14","0","10","7","8"
"1992","no migration background","Rural Area","6.54","7","3963","4","5","8","9","10","6.48","6.6","0","10","6","7"
"1992","no migration background","Urban Area","6.98","7","6265","5","6","8","9","10","6.93","7.03","0","10","7","7"
"1993","direct migration background","Rural Area","6.62","7","397","4","5","8","9","10","6.41","6.83","0","10","7","7"
"1993","direct migration background","Urban Area","6.74","7","2084","4","5","8","10","10","6.65","6.83","0","10","7","7"
"1993","indirect migration background","Rural Area","6.73","7","72","5","5","8","9","10","6.32","7.14","2","10","7","8"
"1993","indirect migration background","Urban Area","7.02","7","400","4","6","8","10","10","6.83","7.21","0","10","7","8"
"1993","no migration background","Rural Area","6.91","7","3914","5","6","8","9","10","6.85","6.97","0","10","7","7"
"1993","no migration background","Urban Area","7.16","8","6250","5","6","8","10","10","7.11","7.21","0","10","7","8"
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","6.88","7","461","5","5","8","9","10","6.71","7.05","0","10","7","7"
"1995","direct migration background","Urban Area","6.72","7","2329","4","5","8","10","10","6.63","6.81","0","10","7","7"
"1995","indirect migration background","Rural Area","7.69","8","74","5","6","9","10","10","7.3","8.08","3","10","7","8"
"1995","indirect migration background","Urban Area","6.73","7","436","4","5","8","9","10","6.54","6.92","0","10","7","7"
