"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","general elemantary","6.44","6","113","4","5","8","9","10","6.01","6.87","0","10","6","7"
"1990","(Married) couple without C.","higher education","6.85","7","209","5","5","8","10","10","6.58","7.12","0","10","7","8"
"1990","(Married) couple without C.","higher vocational","6.46","7","74","4","5","8","10","10","5.97","6.95","0","10","6","8"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","middle vocational","6.51","7","553","4","5","8","9","10","6.34","6.68","0","10","6","7"
"1990","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1990","1-pers.-HH","general elemantary","5.16","5","95","1","4","7","8","10","4.66","5.66","0","10","5","6"
"1990","1-pers.-HH","higher education","6.27","6","36","3","5","8","9","10","5.6","6.94","3","10","5","8"
"1990","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1990","1-pers.-HH","middle vocational","6.19","6","186","3","5","8","10","10","5.84","6.54","0","10","5","6"
"1990","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","general elemantary","6.31","6.47","128","3","5","8","9","10","5.87","6.75","0","10","6","7"
"1990","Couple + C. GT 16 ","higher education","6.44","6.71","136","4","5","8","9","10","6.12","6.76","0","10","6","7"
"1990","Couple + C. GT 16 ","higher vocational","6.53","7","51","3","5","8","9","10","5.88","7.18","0","10","6","8"
"1990","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","middle vocational","6.27","6","472","4","5","8","9","10","6.08","6.46","0","10","6","6"
"1990","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","general elemantary","5.98","6","32","2","5","8","9","10","5.08","6.88","0","10","5","7"
"1990","Couple + C. LE 16","higher education","6.52","7","457","4","5","8","8","10","6.35","6.69","0","10","7","7"
"1990","Couple + C. LE 16","higher vocational","6.28","6","87","4","5","8","8","10","5.83","6.73","0","10","6","7"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","middle vocational","6.24","6","863","4","5","8","9","10","6.1","6.38","0","10","6","6"
"1990","Couple + C. LE 16","vocational + Abi","6.41","7","33","4","5","8","8","10","5.73","7.09","0","10","6","7"
"1990","Couple + C. LE and GT 16","general elemantary","6.5","6.36","62","4","5","8","9","10","5.97","7.03","0","10","6","7"
"1990","Couple + C. LE and GT 16","higher education","7.02","7","69","5","5","8","9","10","6.63","7.41","4","10","6","8"
"1990","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","middle vocational","5.98","6","146","3","5","8","8","10","5.6","6.36","0","10","6","7"
"1990","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1990","Single parent","general elemantary","","","","","","","","","","","","","",""
"1990","Single parent","higher education","6.13","6","39","3","5","8","8","10","5.37","6.89","0","10","5","8"
"1990","Single parent","higher vocational","","","","","","","","","","","","","",""
"1990","Single parent","in school","","","","","","","","","","","","","",""
"1990","Single parent","inadequately","","","","","","","","","","","","","",""
"1990","Single parent","middle vocational","6.21","6.4","117","3","5","8","10","10","5.78","6.64","0","10","6","7"
"1990","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","general elemantary","7.19","8","634","5","6","9","10","10","7.03","7.35","0","10","7","8"
"1991","(Married) couple without C.","higher education","7.08","7","414","5","6","8","9","10","6.9","7.26","0","10","7","7"
