"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","6.41","7","188","3","5","8","9","10","6.07","6.75","0","10","6","7"
"1990","16-34 y.","higher education","6.53","7","321","4","5","8","9","10","6.31","6.75","0","10","6","7"
"1990","16-34 y.","higher vocational","6.02","6","52","4","5","8","8","10","5.42","6.62","0","10","5","7"
"1990","16-34 y.","in school","8.07","8","32","6","7","9","10","10","7.51","8.63","5","10","7","9"
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","6.13","6","1040","3","5","8","9","10","6","6.26","0","10","6","6"
"1990","16-34 y.","vocational + Abi","6.18","6.61","56","3","5","7","9","10","5.67","6.69","0","10","6","7"
"1990","35-65 y.","general elemantary","5.95","6","188","3","5","8","9","10","5.62","6.28","0","10","5","6"
"1990","35-65 y.","higher education","6.61","7","629","4","5","8","9","10","6.46","6.76","0","10","7","7"
"1990","35-65 y.","higher vocational","6.62","7","175","4","5","8","9","10","6.31","6.93","0","10","6","7"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","6.39","6","1282","4","5","8","9","10","6.28","6.5","0","10","6","7"
"1990","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","66 and older","general elemantary","5.59","6","140","2","4","8","8","10","5.16","6.02","0","10","5","6"
"1990","66 and older","higher education","6.83","7","46","5","5","8","9","10","6.33","7.33","3","10","6","8"
"1990","66 and older","higher vocational","6.25","6","32","4","5","8","10","10","5.32","7.18","0","10","5","8"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","6.57","7","211","4","5","8","10","10","6.27","6.87","0","10","6","7"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","7.06","7","1073","5","6","8","10","10","6.94","7.18","0","10","7","8"
"1991","16-34 y.","higher education","6.94","7","477","4","6","8","9","10","6.76","7.12","0","10","7","7"
