"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","6.3","6","141","3","5","8","9","10","5.94","6.66","1","10","5","7"
"1990","indirect migration background","","","","","","","","","","","","","",""
"1990","no migration background","6.34","6","4292","4","5","8","9","10","6.28","6.4","0","10","6","7"
"1991","direct migration background","6.88","7","2631","4","5","8","9","10","6.8","6.96","0","10","7","7"
"1991","indirect migration background","7.01","7","349","4","6","8","9","10","6.82","7.2","1","10","7","8"
"1991","no migration background","6.99","7","10643","5","6","8","9","10","6.95","7.03","0","10","7","7"
"1992","direct migration background","6.69","7","2552","4","5","8","9","10","6.61","6.77","0","10","7","7"
"1992","indirect migration background","6.94","7","405","4","5","8","10","10","6.74","7.14","0","10","7","8"
"1992","no migration background","6.83","7","10346","4","5","8","9","10","6.79","6.87","0","10","7","7"
"1993","direct migration background","6.72","7","2481","4","5","8","9","10","6.64","6.8","0","10","7","7"
"1993","indirect migration background","6.97","7","472","4","6","8","10","10","6.8","7.14","0","10","7","8"
"1993","no migration background","7.08","7","10164","5","6","8","9","10","7.04","7.12","0","10","7","7"
"1994","direct migration background","","","","","","","","","","","","","",""
"1994","indirect migration background","","","","","","","","","","","","","",""
"1994","no migration background","","","","","","","","","","","","","",""
"1995","direct migration background","6.75","7","2790","4","5","8","10","10","6.67","6.83","0","10","7","7"
"1995","indirect migration background","6.88","7","510","4","6","8","9","10","6.71","7.05","0","10","7","7"
"1995","no migration background","7.07","7","9999","5","6","8","9","10","7.03","7.11","0","10","7","7"
"1996","direct migration background","6.91","7","2610","4","6","8","9","10","6.83","6.99","0","10","7","7"
"1996","indirect migration background","7.04","7","548","5","6","9","9","10","6.87","7.21","0","10","7","8"
"1996","no migration background","7.17","8","9933","5","6","8","9","10","7.13","7.21","0","10","7","7"
"1997","direct migration background","6.46","7","2484","4","5","8","9","10","6.38","6.54","0","10","7","7"
"1997","indirect migration background","6.89","7","571","5","6","8","9","10","6.73","7.05","0","10","7","7"
"1997","no migration background","6.77","7","9805","4","5","8","9","10","6.73","6.81","0","10","7","7"
"1998","direct migration background","6.74","7","2412","4","5","8","9","10","6.66","6.82","0","10","7","7"
"1998","indirect migration background","6.95","7","601","4","5","8","10","10","6.79","7.11","0","10","7","7"
"1998","no migration background","7.03","7","11251","5","6","8","9","10","7","7.06","0","10","7","7"
"1999","direct migration background","6.77","7","2210","4","5","8","9","10","6.69","6.85","0","10","7","7"
"1999","indirect migration background","7.07","7","608","5","6","9","9","10","6.92","7.22","0","10","7","7"
"1999","no migration background","7.15","7.19","10894","5","6","8","9","10","7.12","7.18","0","10","7","7"
"2000","direct migration background","6.85","7","3334","4","6","8","9","10","6.78","6.92","0","10","7","7"
"2000","indirect migration background","7.18","7","829","5","6","8","9","10","7.06","7.3","0","10","7","7"
"2000","no migration background","7.29","8","20031","5","6","8","10","10","7.26","7.32","0","10","8","8"
"2001","direct migration background","6.94","7","2938","4","6","8","9","10","6.87","7.01","0","10","7","7"
"2001","indirect migration background","7.21","8","773","5","6","8","9","10","7.09","7.33","0","10","7","8"
"2001","no migration background","7.28","8","18254","5","6","8","9","10","7.25","7.31","0","10","8","8"
"2002","direct migration background","6.64","7","2804","4","5","8","9","10","6.57","6.71","0","10","7","7"
"2002","indirect migration background","6.75","7","781","4","5","8","9","10","6.62","6.88","0","10","7","7"
"2002","no migration background","7.02","7","19499","5","6","8","9","10","6.99","7.05","0","10","7","8"
"2003","direct migration background","6.58","7","2635","4","5","8","9","10","6.51","6.65","0","10","7","7"
"2003","indirect migration background","6.84","7","787","4","6","8","9","10","6.71","6.97","0","10","7","7"
"2003","no migration background","7.03","7","18826","5","6","8","9","10","7","7.06","0","10","7","8"
"2004","direct migration background","6.52","7","2543","4","5","8","9","10","6.45","6.59","0","10","7","7"
"2004","indirect migration background","6.69","7","804","4","5","8","9","10","6.56","6.82","0","10","7","7"
"2004","no migration background","6.97","7","18264","5","6","8","9","10","6.94","7","0","10","7","8"
"2005","direct migration background","6.43","7","2379","4","5","8","9","10","6.35","6.51","0","10","7","7"
"2005","indirect migration background","6.71","7","831","4","6","8","9","10","6.58","6.84","0","10","7","7"
"2005","no migration background","7","7","17521","5","6","8","9","10","6.97","7.03","0","10","7","8"
"2006","direct migration background","6.51","7","2381","4","5","8","9","10","6.43","6.59","0","10","7","7"
"2006","indirect migration background","6.65","7","819","3","5","8","9","10","6.51","6.79","0","10","7","7"
"2006","no migration background","7.1","8","18806","5","6","8","9","10","7.07","7.13","0","10","8","8"
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","","","","","","","","","","","","","",""
"2008","indirect migration background","","","","","","","","","","","","","",""
"2008","no migration background","","","","","","","","","","","","","",""
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","","","","","","","","","","","","","",""
"2012","indirect migration background","","","","","","","","","","","","","",""
