"ple0162","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2012","lower secondary degree","no migration background","3178","0.948229839431748","0.940740460556722","0.955719218306774"
"Yes","2012","lower secondary degree","direct migration background","168","0.963544613943053","0.935776535239829","0.991312692646277"
"Yes","2012","lower secondary degree","indirect migration background","83","0.924592510902731","0.870040688698669","0.979144333106793"
"Yes","2012","secondary school degree","no migration background","2322","0.941539499873171","0.932331815966038","0.950747183780305"
"Yes","2012","secondary school degree","direct migration background","77","0.929819878370368","0.874863827556971","0.984775929183766"
"Yes","2012","secondary school degree","indirect migration background","73","0.967026169398398","0.92739794583429","1.00665439296251"
"Yes","2012","college entrance qualification","no migration background","1616","0.932513004301361","0.920742695107929","0.944283313494792"
"Yes","2012","college entrance qualification","direct migration background","58","0.875656451255741","0.796048833485047","0.955264069026435"
"Yes","2012","college entrance qualification","indirect migration background","49","0.796587461265876","0.694733468370815","0.898441454160937"
"Yes","2012","Other degree","no migration background","94","0.976823567374011","0.947033847987621","1.0066132867604"
"Yes","2012","Other degree","direct migration background","440","0.940185097539955","0.918768571853059","0.96160162322685"
"Yes","2012","Other degree","indirect migration background","10","","",""
"Yes","2012","no degree/no degree yet","no migration background","146","0.921531661247831","0.88012283280996","0.962940489685702"
"Yes","2012","no degree/no degree yet","direct migration background","67","0.91438854508769","0.84976166804585","0.979015422129529"
"Yes","2012","no degree/no degree yet","indirect migration background","17","","",""
"No","2012","lower secondary degree","no migration background","184","0.0517701605682522","0.0442807816932259","0.0592595394432784"
"No","2012","lower secondary degree","direct migration background","7","","",""
"No","2012","lower secondary degree","indirect migration background","7","","",""
"No","2012","secondary school degree","no migration background","172","0.0584605001268287","0.0492528162196951","0.0676681840339623"
"No","2012","secondary school degree","direct migration background","6","","",""
"No","2012","secondary school degree","indirect migration background","5","","",""
"No","2012","college entrance qualification","no migration background","129","0.0674869956986393","0.0557166865052079","0.0792573048920707"
"No","2012","college entrance qualification","direct migration background","8","","",""
"No","2012","college entrance qualification","indirect migration background","11","","",""
"No","2012","Other degree","no migration background","4","","",""
"No","2012","Other degree","direct migration background","31","0.0598149024600452","0.0383983767731496","0.0812314281469409"
"No","2012","Other degree","indirect migration background","1","","",""
"No","2012","no degree/no degree yet","no migration background","16","","",""
"No","2012","no degree/no degree yet","direct migration background","5","","",""
"No","2012","no degree/no degree yet","indirect migration background","1","","",""
"Yes","2013","lower secondary degree","no migration background","2886","0.954470148097778","0.947036499587956","0.9619037966076"
"Yes","2013","lower secondary degree","direct migration background","189","0.97548296234582","0.954103641565939","0.9968622831257"
"Yes","2013","lower secondary degree","indirect migration background","101","0.952542476062699","0.912628080658044","0.992456871467353"
"Yes","2013","secondary school degree","no migration background","2210","0.940636196357144","0.931110514816896","0.950161877897392"
"Yes","2013","secondary school degree","direct migration background","93","0.939213665589844","0.892382683010509","0.986044648169179"
