"ple0162","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Not Employed","lower secondary degree","2397","0.960682664838924","0.953073454802325","0.968291874875522"
"Yes","2012","Not Employed","secondary school degree","1070","0.953836357196076","0.941606996321969","0.966065718070182"
"Yes","2012","Not Employed","college entrance qualification","661","0.952411431282669","0.936651558651874","0.968171303913464"
"Yes","2012","Not Employed","Other degree","314","0.956798678186572","0.934829746274606","0.978767610098539"
"Yes","2012","Not Employed","no degree/no degree yet","151","0.91375434092324","0.871304428421492","0.956204253424988"
"Yes","2012","Employed","lower secondary degree","1032","0.918664932454871","0.902663356037096","0.934666508872645"
"Yes","2012","Employed","secondary school degree","1402","0.931932650326503","0.91928769522214","0.944577605430866"
"Yes","2012","Employed","college entrance qualification","1062","0.906105240927492","0.889391827455578","0.922818654399406"
"Yes","2012","Employed","Other degree","230","0.927026118842121","0.894849460577368","0.959202777106874"
"Yes","2012","Employed","no degree/no degree yet","79","0.938176853543505","0.886674585216597","0.989679121870413"
"No","2012","Not Employed","lower secondary degree","109","0.0393173351610764","0.0317081251244776","0.0469265451976753"
"No","2012","Not Employed","secondary school degree","61","0.0461636428039241","0.0339342819298177","0.0583930036780305"
"No","2012","Not Employed","college entrance qualification","40","0.0475885687173307","0.0318286960865356","0.0633484413481259"
"No","2012","Not Employed","Other degree","15","","",""
"No","2012","Not Employed","no degree/no degree yet","17","","",""
"No","2012","Employed","lower secondary degree","89","0.0813350675451291","0.0653334911273546","0.0973366439629037"
"No","2012","Employed","secondary school degree","122","0.0680673496734972","0.0554223945691342","0.0807123047778602"
"No","2012","Employed","college entrance qualification","108","0.0938947590725079","0.077181345600594","0.110608172544422"
"No","2012","Employed","Other degree","21","","",""
"No","2012","Employed","no degree/no degree yet","5","","",""
"Yes","2013","Not Employed","lower secondary degree","2234","0.968617072758674","0.961517898136093","0.975716247381255"
"Yes","2013","Not Employed","secondary school degree","1083","0.956520621458984","0.944666846135805","0.968374396782163"
"Yes","2013","Not Employed","college entrance qualification","650","0.956941737912758","0.941696102417891","0.972187373407625"
"Yes","2013","Not Employed","Other degree","786","0.953094960546628","0.938864203498394","0.967325717594861"
"Yes","2013","Not Employed","no degree/no degree yet","263","0.951122391442135","0.925685342389627","0.976559440494643"
"Yes","2013","Employed","lower secondary degree","942","0.919943260980384","0.903239718626557","0.936646803334211"
"Yes","2013","Employed","secondary school degree","1314","0.925318869962151","0.911703553759701","0.938934186164602"
"Yes","2013","Employed","college entrance qualification","940","0.903383439594691","0.885471121440425","0.921295757748957"
"Yes","2013","Employed","Other degree","216","0.914403515542808","0.879008722463494","0.949798308622122"
"Yes","2013","Employed","no degree/no degree yet","69","0.967087335115522","0.926161171815873","1.00801349841517"
"No","2013","Not Employed","lower secondary degree","83","0.0313829272413257","0.0242837526187447","0.0384821018639068"
"No","2013","Not Employed","secondary school degree","54","0.043479378541016","0.031625603217837","0.0553331538641949"
"No","2013","Not Employed","college entrance qualification","31","0.0430582620872419","0.0278126265923747","0.058303897582109"
"No","2013","Not Employed","Other degree","62","0.0469050394533723","0.0326742824051386","0.061135796501606"
"No","2013","Not Employed","no degree/no degree yet","13","","",""
"No","2013","Employed","lower secondary degree","72","0.0800567390196164","0.0633531966657894","0.0967602813734434"
"No","2013","Employed","secondary school degree","118","0.0746811300378486","0.0610658138353983","0.088296446240299"
"No","2013","Employed","college entrance qualification","105","0.0966165604053092","0.0787042422510432","0.114528878559575"
"No","2013","Employed","Other degree","24","","",""
"No","2013","Employed","no degree/no degree yet","4","","",""
"Yes","2014","Not Employed","lower secondary degree","","","",""
"Yes","2014","Not Employed","secondary school degree","","","",""
"Yes","2014","Not Employed","college entrance qualification","","","",""
"Yes","2014","Not Employed","Other degree","","","",""
"Yes","2014","Not Employed","no degree/no degree yet","","","",""
"Yes","2014","Employed","lower secondary degree","","","",""
"Yes","2014","Employed","secondary school degree","","","",""
"Yes","2014","Employed","college entrance qualification","","","",""
"Yes","2014","Employed","Other degree","","","",""
"Yes","2014","Employed","no degree/no degree yet","","","",""
"No","2014","Not Employed","lower secondary degree","","","",""
"No","2014","Not Employed","secondary school degree","","","",""
"No","2014","Not Employed","college entrance qualification","","","",""
"No","2014","Not Employed","Other degree","","","",""
"No","2014","Not Employed","no degree/no degree yet","","","",""
"No","2014","Employed","lower secondary degree","","","",""
"No","2014","Employed","secondary school degree","","","",""
"No","2014","Employed","college entrance qualification","","","",""
"No","2014","Employed","Other degree","","","",""
"No","2014","Employed","no degree/no degree yet","","","",""
