"ple0162","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2012","Full Time","193","0.0845265023883426","0.0728892576946102","0.0961637470820749","2"
"No","2012","Part Time","157","0.0719122965329016","0.0606379538680666","0.0831866391977366","2"
"No","2012","Not Working","244","0.0432864119321604","0.0375937113735394","0.0489791124907814","2"
"Yes","2012","Full Time","2002","0.915473497611658","0.903836252917925","0.92711074230539","1"
"Yes","2012","Part Time","1860","0.928087703467098","0.916813360802263","0.939362046131933","1"
"Yes","2012","Not Working","4665","0.95671358806784","0.951020887509219","0.962406288626461","1"
"No","2013","Full Time","182","0.0826772772507051","0.0704915136656638","0.0948630408357464","2"
"No","2013","Part Time","149","0.0800812494530421","0.0679057921333079","0.0922567067727763","2"
"No","2013","Not Working","257","0.0383593753955267","0.0332229299567387","0.0434958208343147","2"
"Yes","2013","Full Time","1780","0.917322722749295","0.905136959164254","0.929508486334336","1"
"Yes","2013","Part Time","1760","0.919918750546958","0.907743293227224","0.932094207866692","1"
"Yes","2013","Not Working","5114","0.961640624604473","0.956504179165685","0.966777070043261","1"
"No","2014","Full Time","","","","","2"
"No","2014","Part Time","","","","","2"
"No","2014","Not Working","","","","","2"
"Yes","2014","Part Time","","","","","1"
"Yes","2014","Full Time","","","","","1"
"Yes","2014","Not Working","","","","","1"
"No","2015","Full Time","311","0.192846988576928","0.175895945896719","0.209798031257137","2"
"No","2015","Part Time","215","0.0983023129606028","0.0854143729304325","0.111190252990773","2"
"No","2015","Not Working","291","0.0580896335968598","0.0513424541513707","0.0648368130423489","2"
"Yes","2015","Full Time","1770","0.807153011423072","0.790201968742863","0.824104054103281","1"
"Yes","2015","Part Time","1835","0.901697687039397","0.888809747009227","0.914585627069567","1"
"Yes","2015","Not Working","4326","0.94191036640314","0.935163186957651","0.948657545848629","1"
"No","2016","Full Time","","","","","2"
"No","2016","Part Time","","","","","2"
"No","2016","Not Working","195","0.225631560550371","0.198503145731029","0.252759975369714","2"
"Yes","2016","Full Time","","","","","1"
"Yes","2016","Part Time","","","","","1"
"Yes","2016","Not Working","717","0.774368439449629","0.747240024630286","0.801496854268971","1"
"No","2017","Full Time","182","0.0783015006629358","0.0670808273898595","0.089522173936012","2"
"No","2017","Not Working","245","0.0348826280776953","0.0296935947159861","0.0400716614394046","2"
"No","2017","Part Time","135","0.0617014687382696","0.0514129385996255","0.0719899988769137","2"
"Yes","2017","Full Time","2020","0.921698499337064","0.910477826063988","0.932919172610141","1"
"Yes","2017","Part Time","1966","0.93829853126173","0.928010001123086","0.948587061400374","1"
"Yes","2017","Not Working","4558","0.965117371922305","0.959928338560595","0.970306405284014","1"
"No","2018","Full Time","","","","","2"
"No","2018","Part Time","","","","","2"
"No","2018","Not Working","21","","","","2"
"Yes","2018","Full Time","","","","","1"
"Yes","2018","Part Time","","","","","1"
"Yes","2018","Not Working","66","0.621456814741997","0.519538635091172","0.723374994392821","1"
"No","2019","Full Time","217","0.0951370656534482","0.0832945909398827","0.106979540367014","2"
"No","2019","Part Time","195","0.0700832373290774","0.0594947762377332","0.0806716984204216","2"
"No","2019","Not Working","316","0.0394891098621788","0.034051016885045","0.0449272028393127","2"
"Yes","2019","Full Time","2141","0.904862934346552","0.893020459632986","0.916705409060117","1"
"Yes","2019","Part Time","2038","0.929916762670923","0.919328301579578","0.940505223762267","1"
"Yes","2019","Not Working","4611","0.960510890137821","0.955072797160687","0.965948983114955","1"
