"ple0162","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2012","1-pers.-HH","inadequately","1","","","","2"
"No","2012","1-pers.-HH","vocational + Abi","1","","","","2"
"No","2012","1-pers.-HH","in school","","","","","2"
"No","2012","Single parent ","in school","5","","","","2"
"No","2012","(Married) couple without C. ","vocational + Abi","15","","","","2"
"No","2012","Single parent ","higher education","15","","","","2"
"No","2012","Couple + C. LE 16 ","in school","","","","","2"
"No","2012","(Married) couple without C. ","middle vocational","108","0.0497474334090293","0.0401778815732937","0.0593169852447649","2"
"No","2012","Couple + C. LE 16 ","middle vocational","56","0.0924871979770152","0.0712665436483425","0.113707852305688","2"
"No","2012","Couple + C. LE 16 ","vocational + Abi","9","","","","2"
"No","2012","Couple + C. LE 16 ","higher vocational","6","","","","2"
"No","2012","Couple + C. LE 16 ","higher education","26","","","","2"
"No","2012","Couple + C. GT 16 ","in school","2","","","","2"
"No","2012","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2012","Couple + C. GT 16 ","general elemantary","4","","","","2"
"No","2012","Couple + C. GT 16 ","middle vocational","29","","","","2"
"No","2012","Couple + C. GT 16 ","vocational + Abi","4","","","","2"
"No","2012","Couple + C. GT 16 ","higher vocational","4","","","","2"
"No","2012","Couple + C. GT 16 ","higher education","14","","","","2"
"No","2012","Couple + C. LE and GT 16","in school","4","","","","2"
"No","2012","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2012","Couple + C. LE and GT 16","general elemantary","12","","","","2"
"No","2012","Couple + C. LE and GT 16","middle vocational","22","","","","2"
"No","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2012","Couple + C. LE and GT 16","higher vocational","2","","","","2"
"No","2012","Couple + C. LE and GT 16","higher education","5","","","","2"
"No","2012","1-pers.-HH","general elemantary","19","","","","2"
"No","2012","1-pers.-HH","middle vocational","54","0.055748474372631","0.0408169279610443","0.0706800207842176","2"
"No","2012","(Married) couple without C. ","higher vocational","14","","","","2"
"No","2012","(Married) couple without C. ","higher education","51","0.0645576655951471","0.0471663343001883","0.0819489968901058","2"
"No","2012","Couple + C. LE 16 ","inadequately","3","","","","2"
"No","2012","Couple + C. LE 16 ","general elemantary","20","","","","2"
"No","2012","1-pers.-HH","higher vocational","1","","","","2"
"No","2012","1-pers.-HH","higher education","15","","","","2"
"No","2012","(Married) couple without C. ","in school","","","","","2"
"No","2012","(Married) couple without C. ","inadequately","3","","","","2"
"No","2012","(Married) couple without C. ","general elemantary","14","","","","2"
"No","2012","Single parent ","inadequately","","","","","2"
"No","2012","Single parent ","general elemantary","12","","","","2"
"No","2012","Single parent ","middle vocational","24","","","","2"
"No","2012","Single parent ","vocational + Abi","5","","","","2"
"No","2012","Single parent ","higher vocational","","","","","2"
"Yes","2012","1-pers.-HH","in school","1","","","","1"
"Yes","2012","1-pers.-HH","inadequately","29","","","","1"
"Yes","2012","1-pers.-HH","general elemantary","295","0.944486719147831","0.919159958722461","0.969813479573201","1"
"Yes","2012","1-pers.-HH","middle vocational","853","0.944251525627369","0.929319979215782","0.959183072038956","1"
"Yes","2012","1-pers.-HH","vocational + Abi","69","0.988062585548697","0.962620867559016","1.01350430353838","1"
"Yes","2012","1-pers.-HH","higher vocational","89","0.983244184358675","0.956726211844281","1.00976215687307","1"
"Yes","2012","1-pers.-HH","higher education","275","0.956847105980975","0.933460062168323","0.980234149793626","1"
"Yes","2012","(Married) couple without C. ","in school","1","","","","1"
"Yes","2012","(Married) couple without C. ","inadequately","41","0.935013236315991","0.862177739464429","1.00784873316755","1"
"Yes","2012","(Married) couple without C. ","general elemantary","387","0.964720224290791","0.946663477666083","0.982776970915498","1"
"Yes","2012","(Married) couple without C. ","middle vocational","1875","0.950252566590971","0.940683014755235","0.959822118426706","1"
"Yes","2012","(Married) couple without C. ","vocational + Abi","121","0.881841745288465","0.827590963934747","0.936092526642184","1"
"Yes","2012","(Married) couple without C. ","higher vocational","274","0.933016471388167","0.904144229103056","0.961888713673277","1"
"Yes","2012","(Married) couple without C. ","higher education","716","0.935442334404853","0.918051003109894","0.952833665699812","1"
"Yes","2012","Single parent ","in school","14","","","","1"
"Yes","2012","Single parent ","inadequately","25","","","","1"
"Yes","2012","Single parent ","general elemantary","149","0.939523357138547","0.902703442174988","0.976343272102105","1"
"Yes","2012","Single parent ","middle vocational","388","0.951976306979383","0.931330097474915","0.972622516483851","1"
"Yes","2012","Single parent ","vocational + Abi","68","0.960214874428912","0.91537842207119","1.00505132678663","1"
"Yes","2012","Single parent ","higher vocational","27","","","","1"
"Yes","2012","Single parent ","higher education","111","0.868909834946695","0.809979999274295","0.927839670619094","1"
"Yes","2012","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2012","Couple + C. LE 16 ","inadequately","25","","","","1"
"Yes","2012","Couple + C. LE 16 ","general elemantary","111","0.784044028578005","0.713580355570799","0.854507701585211","1"
"Yes","2012","Couple + C. LE 16 ","middle vocational","660","0.907512802022985","0.886292147694312","0.928733456351657","1"
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","131","0.971179375040705","0.943466250366982","0.998892499714427","1"
"Yes","2012","Couple + C. LE 16 ","higher vocational","91","0.931468721932212","0.881189241919862","0.981748201944561","1"
"Yes","2012","Couple + C. LE 16 ","higher education","259","0.911715648037517","0.878777647511033","0.944653648564001","1"
"Yes","2012","Couple + C. GT 16 ","in school","10","","","","1"
"Yes","2012","Couple + C. GT 16 ","inadequately","10","","","","1"
"Yes","2012","Couple + C. GT 16 ","general elemantary","75","0.964199369696557","0.92322962068105","1.00516911871207","1"
"Yes","2012","Couple + C. GT 16 ","middle vocational","420","0.941074143251861","0.919292542474769","0.962855744028954","1"
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","44","0.906033439411139","0.823489298651489","0.988577580170788","1"
"Yes","2012","Couple + C. GT 16 ","higher vocational","67","0.989936560488754","0.966720110174344","1.01315301080316","1"
"Yes","2012","Couple + C. GT 16 ","higher education","121","0.912420443993856","0.864735631396749","0.960105256590963","1"
"Yes","2012","Couple + C. LE and GT 16","in school","18","","","","1"
"Yes","2012","Couple + C. LE and GT 16","inadequately","19","","","","1"
"Yes","2012","Couple + C. LE and GT 16","general elemantary","64","0.830449437743553","0.746087312924605","0.914811562562502","1"
"Yes","2012","Couple + C. LE and GT 16","middle vocational","202","0.920323961184819","0.884862362245168","0.95578556012447","1"
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","26","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher vocational","32","0.988710347511778","0.953197666601441","1.02422302842212","1"
"Yes","2012","Couple + C. LE and GT 16","higher education","60","0.923631213536035","0.859065990135504","0.988196436936565","1"
"No","2013","1-pers.-HH","in school","","","","","2"
"No","2013","1-pers.-HH","inadequately","2","","","","2"
"No","2013","1-pers.-HH","general elemantary","14","","","","2"
"No","2013","1-pers.-HH","middle vocational","45","0.047693734623109","0.0334914234591611","0.0618960457870569","2"
"No","2013","1-pers.-HH","vocational + Abi","5","","","","2"
"No","2013","(Married) couple without C. ","middle vocational","85","0.0579927583971609","0.0474218015273349","0.0685637152669869","2"
"No","2013","(Married) couple without C. ","vocational + Abi","8","","","","2"
"No","2013","(Married) couple without C. ","higher vocational","11","","","","2"
"No","2013","(Married) couple without C. ","higher education","40","0.0381875048066697","0.0241985164984407","0.0521764931148987","2"
"No","2013","Single parent ","in school","","","","","2"
"No","2013","Single parent ","higher education","12","","","","2"
"No","2013","Couple + C. LE 16 ","in school","","","","","2"
"No","2013","Couple + C. LE 16 ","inadequately","3","","","","2"
"No","2013","Couple + C. LE 16 ","general elemantary","20","","","","2"
"No","2013","Couple + C. LE 16 ","middle vocational","60","0.0931462481931059","0.0717831320745363","0.114509364311675","2"
"No","2013","Couple + C. LE 16 ","vocational + Abi","8","","","","2"
"No","2013","Couple + C. LE 16 ","higher vocational","12","","","","2"
"No","2013","Couple + C. LE 16 ","higher education","42","0.130281439246164","0.0928705062219731","0.167692372270355","2"
"No","2013","Couple + C. GT 16 ","in school","1","","","","2"
"No","2013","Couple + C. GT 16 ","inadequately","1","","","","2"
"No","2013","Couple + C. GT 16 ","general elemantary","12","","","","2"
"No","2013","Couple + C. GT 16 ","middle vocational","29","","","","2"
"No","2013","Couple + C. GT 16 ","vocational + Abi","3","","","","2"
"No","2013","Couple + C. GT 16 ","higher vocational","3","","","","2"
"No","2013","Couple + C. GT 16 ","higher education","8","","","","2"
"No","2013","Couple + C. LE and GT 16","in school","1","","","","2"
"No","2013","Couple + C. LE and GT 16","inadequately","1","","","","2"
"No","2013","Couple + C. LE and GT 16","general elemantary","2","","","","2"
"No","2013","Couple + C. LE and GT 16","middle vocational","18","","","","2"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","2","","","","2"
"No","2013","Couple + C. LE and GT 16","higher vocational","5","","","","2"
"No","2013","Couple + C. LE and GT 16","higher education","5","","","","2"
"No","2013","1-pers.-HH","higher vocational","2","","","","2"
"No","2013","1-pers.-HH","higher education","19","","","","2"
"No","2013","(Married) couple without C. ","in school","","","","","2"
"No","2013","(Married) couple without C. ","inadequately","3","","","","2"
"No","2013","(Married) couple without C. ","general elemantary","17","","","","2"
"No","2013","Single parent ","inadequately","","","","","2"
"No","2013","Single parent ","general elemantary","10","","","","2"
"No","2013","Single parent ","middle vocational","35","0.0836391223443748","0.0573187742150671","0.109959470473682","2"
"No","2013","Single parent ","vocational + Abi","3","","","","2"
"No","2013","Single parent ","higher vocational","5","","","","2"
"Yes","2013","1-pers.-HH","in school","1","","","","1"
"Yes","2013","1-pers.-HH","inadequately","31","0.913575727526515","0.817706050684529","1.0094454043685","1"
"Yes","2013","1-pers.-HH","general elemantary","278","0.946661007400335","0.920887334390057","0.972434680410613","1"
"Yes","2013","1-pers.-HH","middle vocational","820","0.952306265376891","0.938103954212943","0.966508576540839","1"
"Yes","2013","1-pers.-HH","vocational + Abi","65","0.933823322481424","0.875588345421525","0.992058299541323","1"
"Yes","2013","1-pers.-HH","higher vocational","83","0.982794343385619","0.955150044629345","1.01043864214189","1"
