"ple0162","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2012","no migration background","(0) in school","32","0.715748706668543","0.579335959070632","0.852161454266454"
"Yes","2012","no migration background","(1a) inadequately completed","113","0.963845396158098","0.930305624423052","0.997385167893143"
"Yes","2012","no migration background","(1b) general elementary school","751","0.947239717438319","0.931709588433031","0.962769846443607"
"Yes","2012","no migration background","(1c) basic vocational qualification","2404","0.950138730256815","0.941670796346838","0.958606664166791"
"Yes","2012","no migration background","(2b) intermediate general qualification","152","0.859681867935864","0.80837003390152","0.910993701970209"
"Yes","2012","no migration background","(2a) intermediate vocational","1924","0.946417705296146","0.936679028476641","0.956156382115651"
"Yes","2012","no migration background","(2c_gen) general maturity certificate","101","0.843849575368968","0.777505327686556","0.910193823051379"
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","485","0.943382096598705","0.923460528238356","0.963303664959054"
"Yes","2012","no migration background","(3a) lower tertiary education","608","0.946338039566632","0.929040644315052","0.963635434818212"
"Yes","2012","no migration background","(3b) higher tertiary education","792","0.939205668973529","0.923216851610614","0.955194486336443"
"Yes","2012","direct migration background","(0) in school","2","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","65","0.919792193561846","0.855704192648897","0.983880194474796"
"Yes","2012","direct migration background","(1b) general elementary school","177","0.961977934164498","0.934566756301117","0.989389112027879"
"Yes","2012","direct migration background","(1c) basic vocational qualification","214","0.961253755953849","0.935980691117683","0.986526820790015"
"Yes","2012","direct migration background","(2b) intermediate general qualification","18","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","47","0.901129673218053","0.820770254540309","0.981489091895797"
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","59","0.965048063941741","0.919696955445221","1.01039917243826"
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","105","0.933067456584863","0.886990471485165","0.979144441684561"
"Yes","2012","direct migration background","(3a) lower tertiary education","20","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","105","0.854956385726487","0.791419141536153","0.918493629916821"
"Yes","2012","indirect migration background","(0) in school","11","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","36","0.974121393307753","0.923639773881048","1.02460301273446"
"Yes","2012","indirect migration background","(1c) basic vocational qualification","55","0.912672731032052","0.841238735471468","0.984106726592637"
"Yes","2012","indirect migration background","(2b) intermediate general qualification","16","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","56","0.971662357392033","0.929321306418947","1.01400340836512"
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","10","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","18","","",""
"No","2012","no migration background","(0) in school","10","","",""
"No","2012","no migration background","(1a) inadequately completed","6","","",""
"No","2012","no migration background","(1b) general elementary school","45","0.0527602825616808","0.0372301535563925","0.068290411566969"
"No","2012","no migration background","(1c) basic vocational qualification","134","0.0498612697431856","0.041393335833209","0.0583292036531621"
"No","2012","no migration background","(2b) intermediate general qualification","24","","",""
"No","2012","no migration background","(2a) intermediate vocational","130","0.053582294703854","0.0438436178843491","0.0633209715233589"
"No","2012","no migration background","(2c_gen) general maturity certificate","14","","",""
"No","2012","no migration background","(2c_voc) vocational maturity certificate","32","0.0566179034012951","0.0366963350409464","0.0765394717616439"
"No","2012","no migration background","(3a) lower tertiary education","44","0.0536619604333676","0.0363645651817876","0.0709593556849476"
"No","2012","no migration background","(3b) higher tertiary education","66","0.0607943310264712","0.0448055136635566","0.0767831483893858"
"No","2012","direct migration background","(0) in school","1","","",""
"No","2012","direct migration background","(1a) inadequately completed","4","","",""
"No","2012","direct migration background","(1b) general elementary school","10","","",""
"No","2012","direct migration background","(1c) basic vocational qualification","10","","",""
"No","2012","direct migration background","(2b) intermediate general qualification","","","",""
"No","2012","direct migration background","(2a) intermediate vocational","6","","",""
"No","2012","direct migration background","(2c_gen) general maturity certificate","4","","",""
"No","2012","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"No","2012","direct migration background","(3a) lower tertiary education","1","","",""
"No","2012","direct migration background","(3b) higher tertiary education","13","","",""
"No","2012","indirect migration background","(0) in school","1","","",""
"No","2012","indirect migration background","(1a) inadequately completed","","","",""
"No","2012","indirect migration background","(1b) general elementary school","2","","",""
"No","2012","indirect migration background","(1c) basic vocational qualification","5","","",""
"No","2012","indirect migration background","(2b) intermediate general qualification","2","","",""
"No","2012","indirect migration background","(2a) intermediate vocational","3","","",""
"No","2012","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"No","2012","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"No","2012","indirect migration background","(3a) lower tertiary education","","","",""
"No","2012","indirect migration background","(3b) higher tertiary education","4","","",""
"Yes","2013","no migration background","(0) in school","41","0.995665396510437","0.975797364964126","1.01553342805675"
"Yes","2013","no migration background","(1a) inadequately completed","101","0.948860131122448","0.906725970545485","0.990994291699411"
"Yes","2013","no migration background","(1b) general elementary school","660","0.950397696749521","0.934278800084925","0.966516593414117"
"Yes","2013","no migration background","(1c) basic vocational qualification","2197","0.954728865296097","0.946225068658196","0.963232661933997"
"Yes","2013","no migration background","(2b) intermediate general qualification","170","0.936949685542291","0.901343673131687","0.972555697952896"
"Yes","2013","no migration background","(2a) intermediate vocational","1808","0.938295663100702","0.927591246013978","0.949000080187425"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","98","0.761559767005106","0.683336233442834","0.839783300567378"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","444","0.94983795636712","0.930145972889905","0.969529939844336"
"Yes","2013","no migration background","(3a) lower tertiary education","531","0.964874970505093","0.949708527249632","0.980041413760554"
"Yes","2013","no migration background","(3b) higher tertiary education","713","0.932636843477379","0.914967279094563","0.950306407860196"
"Yes","2013","direct migration background","(0) in school","6","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","151","0.95665876520603","0.925107464534901","0.988210065877159"
"Yes","2013","direct migration background","(1b) general elementary school","329","0.962541614885454","0.942872226293922","0.982211003476986"
"Yes","2013","direct migration background","(1c) basic vocational qualification","325","0.945721544925189","0.921917330729828","0.969525759120551"
"Yes","2013","direct migration background","(2b) intermediate general qualification","29","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","55","0.912075959471966","0.840421736786706","0.983730182157227"
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","115","0.905072384394139","0.854094222323428","0.956050546464851"
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","208","0.974183655297697","0.953180050957736","0.995187259637658"
"Yes","2013","direct migration background","(3a) lower tertiary education","22","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","190","0.91672453566475","0.879443770067849","0.95400530126165"
"Yes","2013","indirect migration background","(0) in school","11","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","19","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","53","0.941686353445911","0.880851999296589","1.00252070759523"
"Yes","2013","indirect migration background","(1c) basic vocational qualification","57","0.964760098180603","0.918488959735224","1.01103123662598"
"Yes","2013","indirect migration background","(2b) intermediate general qualification","23","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","68","0.923094268977145","0.861550481110885","0.984638056843405"
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","25","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","9","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","27","","",""
"No","2013","no migration background","(0) in school","1","","",""
"No","2013","no migration background","(1a) inadequately completed","4","","",""
"No","2013","no migration background","(1b) general elementary school","37","0.0496023032504789","0.0334834065858833","0.0657211999150744"
"No","2013","no migration background","(1c) basic vocational qualification","99","0.0452711347039033","0.0367673380660027","0.0537749313418039"
"No","2013","no migration background","(2b) intermediate general qualification","9","","",""
"No","2013","no migration background","(2a) intermediate vocational","133","0.0617043368992983","0.0509999198125748","0.0724087539860218"
"No","2013","no migration background","(2c_gen) general maturity certificate","16","","",""
"No","2013","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"No","2013","no migration background","(3a) lower tertiary education","35","0.0351250294949068","0.0199585862394458","0.0502914727503678"
"No","2013","no migration background","(3b) higher tertiary education","60","0.0673631565226206","0.049693592139804","0.0850327209054373"
"No","2013","direct migration background","(0) in school","","","",""
"No","2013","direct migration background","(1a) inadequately completed","9","","",""
"No","2013","direct migration background","(1b) general elementary school","29","","",""
"No","2013","direct migration background","(1c) basic vocational qualification","23","","",""
"No","2013","direct migration background","(2b) intermediate general qualification","2","","",""
"No","2013","direct migration background","(2a) intermediate vocational","5","","",""
"No","2013","direct migration background","(2c_gen) general maturity certificate","12","","",""
"No","2013","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"No","2013","direct migration background","(3a) lower tertiary education","3","","",""
"No","2013","direct migration background","(3b) higher tertiary education","21","","",""
"No","2013","indirect migration background","(0) in school","1","","",""
"No","2013","indirect migration background","(1a) inadequately completed","2","","",""
"No","2013","indirect migration background","(1b) general elementary school","4","","",""
"No","2013","indirect migration background","(1c) basic vocational qualification","4","","",""
"No","2013","indirect migration background","(2b) intermediate general qualification","6","","",""
"No","2013","indirect migration background","(2a) intermediate vocational","4","","",""
"No","2013","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"No","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2013","indirect migration background","(3a) lower tertiary education","1","","",""
"No","2013","indirect migration background","(3b) higher tertiary education","7","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"No","2014","no migration background","(0) in school","","","",""
"No","2014","no migration background","(1a) inadequately completed","","","",""
"No","2014","no migration background","(1b) general elementary school","","","",""
"No","2014","no migration background","(1c) basic vocational qualification","","","",""
"No","2014","no migration background","(2b) intermediate general qualification","","","",""
"No","2014","no migration background","(2a) intermediate vocational","","","",""
"No","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","no migration background","(3a) lower tertiary education","","","",""
"No","2014","no migration background","(3b) higher tertiary education","","","",""
"No","2014","direct migration background","(0) in school","","","",""
"No","2014","direct migration background","(1a) inadequately completed","","","",""
"No","2014","direct migration background","(1b) general elementary school","","","",""
"No","2014","direct migration background","(1c) basic vocational qualification","","","",""
"No","2014","direct migration background","(2b) intermediate general qualification","","","",""
"No","2014","direct migration background","(2a) intermediate vocational","","","",""
"No","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","direct migration background","(3a) lower tertiary education","","","",""
"No","2014","direct migration background","(3b) higher tertiary education","","","",""
"No","2014","indirect migration background","(0) in school","","","",""
"No","2014","indirect migration background","(1a) inadequately completed","","","",""
"No","2014","indirect migration background","(1b) general elementary school","","","",""
"No","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2014","indirect migration background","(2a) intermediate vocational","","","",""
"No","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","indirect migration background","(3a) lower tertiary education","","","",""
"No","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","24","","",""
"Yes","2015","no migration background","(1a) inadequately completed","94","0.990217220207703","0.970630640688652","1.00980379972676"
"Yes","2015","no migration background","(1b) general elementary school","561","0.932492807330804","0.912281937409045","0.952703677252564"
"Yes","2015","no migration background","(1c) basic vocational qualification","1993","0.913722410982495","0.901895392393026","0.925549429571964"
"Yes","2015","no migration background","(2b) intermediate general qualification","146","0.899973978171409","0.85362857894866","0.946319377394157"
"Yes","2015","no migration background","(2a) intermediate vocational","1690","0.890771647188888","0.876694063052178","0.904849231325598"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","125","0.845019765747628","0.78611700096744","0.903922530527815"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","395","0.91808444684541","0.892164245997338","0.944004647693483"
"Yes","2015","no migration background","(3a) lower tertiary education","489","0.880000325618951","0.852940520853087","0.907060130384815"
"Yes","2015","no migration background","(3b) higher tertiary education","683","0.909715906771109","0.889433993390012","0.929997820152206"
"Yes","2015","direct migration background","(0) in school","4","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","128","0.942373029647799","0.903908285082129","0.98083777421347"
"Yes","2015","direct migration background","(1b) general elementary school","274","0.930946723643306","0.901865597256804","0.960027850029808"
"Yes","2015","direct migration background","(1c) basic vocational qualification","293","0.91244510550952","0.88152512850366","0.94336508251538"
"Yes","2015","direct migration background","(2b) intermediate general qualification","16","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","53","0.848691438880008","0.756468118250079","0.940914759509937"
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","103","0.800241354080634","0.727167425078262","0.873315283083005"
