"ple0162","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2012","16-34 y.","Full Time","34","0.107389859123974","0.0718173793493002","0.142962338898648","2"
"No","2012","16-34 y.","Not Working","35","0.079099095719896","0.0491514281946581","0.109046763245134","2"
"No","2012","35-65 y.","Full Time","158","0.0813261249339167","0.0689770619901612","0.0936751878776721","2"
"No","2012","35-65 y.","Part Time","115","0.0628070862543913","0.0508780608479217","0.0747361116608609","2"
"No","2012","66 and older","Full Time","1","","","","2"
"No","2012","66 and older","Part Time","8","","","","2"
"No","2012","66 and older","Not Working","143","0.0438242035670744","0.0364831842145301","0.0511652229196186","2"
"No","2012","16-34 y.","Part Time","34","0.123270075361436","0.0860695383260433","0.16047061239683","2"
"No","2012","35-65 y.","Not Working","66","0.0364906055067481","0.0273314872855989","0.0456497237278973","2"
"Yes","2012","16-34 y.","Full Time","257","0.892610140876026","0.857037661101352","0.9281826206507","1"
"Yes","2012","16-34 y.","Part Time","266","0.876729924638563","0.83952938760317","0.913930461673957","1"
"Yes","2012","16-34 y.","Not Working","277","0.920900904280104","0.890953236754866","0.950848571805342","1"
"Yes","2012","35-65 y.","Full Time","1724","0.918673875066083","0.906324812122328","0.931022938009839","1"
"Yes","2012","35-65 y.","Part Time","1474","0.937192913745609","0.925263888339139","0.949121939152078","1"
"Yes","2012","35-65 y.","Not Working","1544","0.963509394493252","0.954350276272103","0.972668512714401","1"
"Yes","2012","66 and older","Full Time","21","","","","1"
"Yes","2012","66 and older","Part Time","120","0.941174172812555","0.900411549268302","0.981936796356808","1"
"Yes","2012","66 and older","Not Working","2844","0.956175796432926","0.948834777080381","0.96351681578547","1"
"No","2013","16-34 y.","Full Time","37","0.131362313979674","0.0907682995814944","0.171956328377854","2"
"No","2013","35-65 y.","Part Time","112","0.0722415265997404","0.0590742552244821","0.0854087979749986","2"
"No","2013","35-65 y.","Full Time","143","0.0708362803127715","0.0585684588753941","0.083104101750149","2"
"No","2013","16-34 y.","Not Working","40","0.0645070605917798","0.042866456743076","0.0861476644404836","2"
"No","2013","16-34 y.","Part Time","31","0.16583191415406","0.121631689063282","0.210032139244838","2"
"No","2013","35-65 y.","Not Working","106","0.0362040578354035","0.0283173523079704","0.0440907633628366","2"
"No","2013","66 and older","Full Time","2","","","","2"
"No","2013","66 and older","Part Time","6","","","","2"
"No","2013","66 and older","Not Working","111","0.0373210363984542","0.030199045591329","0.0444430272055794","2"
"Yes","2013","16-34 y.","Full Time","229","0.868637686020326","0.828043671622147","0.909231700418506","1"
"Yes","2013","16-34 y.","Part Time","241","0.83416808584594","0.789967860755162","0.878368310936718","1"
"Yes","2013","16-34 y.","Not Working","455","0.93549293940822","0.913852335559516","0.957133543256924","1"
"Yes","2013","35-65 y.","Full Time","1537","0.929163719687228","0.916895898249851","0.941431541124606","1"
"Yes","2013","35-65 y.","Part Time","1373","0.92775847340026","0.914591202025002","0.940925744775518","1"
"Yes","2013","35-65 y.","Not Working","2049","0.963795942164597","0.955909236637163","0.97168264769203","1"
"Yes","2013","66 and older","Full Time","14","","","","1"
"Yes","2013","66 and older","Part Time","146","0.967523183008185","0.93934300604084","0.99570335997553","1"
"Yes","2013","66 and older","Not Working","2610","0.962678963601546","0.955556972794421","0.969800954408671","1"
"No","2014","16-34 y.","Full Time","","","","","2"
"No","2014","16-34 y.","Part Time","","","","","2"
"No","2014","16-34 y.","Not Working","","","","","2"
"No","2014","35-65 y.","Full Time","","","","","2"
"No","2014","35-65 y.","Part Time","","","","","2"
"No","2014","35-65 y.","Not Working","","","","","2"
"No","2014","66 and older","Full Time","","","","","2"
"No","2014","66 and older","Part Time","","","","","2"
"No","2014","66 and older","Not Working","","","","","2"
"Yes","2014","35-65 y.","Part Time","","","","","1"
"Yes","2014","16-34 y.","Full Time","","","","","1"
"Yes","2014","16-34 y.","Part Time","","","","","1"
"Yes","2014","16-34 y.","Not Working","","","","","1"
"Yes","2014","35-65 y.","Full Time","","","","","1"
"Yes","2014","35-65 y.","Not Working","","","","","1"
"Yes","2014","66 and older","Full Time","","","","","1"
"Yes","2014","66 and older","Part Time","","","","","1"
"Yes","2014","66 and older","Not Working","","","","","1"
"No","2015","16-34 y.","Full Time","53","0.249559357998684","0.198130279585439","0.300988436411928","2"
"No","2015","16-34 y.","Not Working","51","0.151857347708104","0.116008922398346","0.187705773017861","2"
"No","2015","35-65 y.","Full Time","252","0.179368284499822","0.161509960451697","0.197226608547947","2"
"No","2015","35-65 y.","Part Time","152","0.0822211442506634","0.068606995268064","0.0958352932332628","2"
"No","2015","16-34 y.","Part Time","40","0.149357035793786","0.10942017929256","0.189293892295013","2"
"No","2015","35-65 y.","Not Working","82","0.0423746609828405","0.0322577233617712","0.0524915986039099","2"
"No","2015","66 and older","Full Time","6","","","","2"
"No","2015","66 and older","Part Time","23","","","","2"
"No","2015","66 and older","Not Working","158","0.0572867180269514","0.0485356638500306","0.0660377722038723","2"
"Yes","2015","16-34 y.","Full Time","219","0.750440642001316","0.699011563588072","0.801869720414561","1"
"Yes","2015","16-34 y.","Part Time","266","0.850642964206214","0.810706107704987","0.89057982070744","1"
"Yes","2015","16-34 y.","Not Working","334","0.848142652291896","0.812294226982139","0.883991077601654","1"
"Yes","2015","35-65 y.","Full Time","1521","0.820631715500178","0.802773391452053","0.838490039548303","1"
"Yes","2015","35-65 y.","Part Time","1412","0.917778855749337","0.904164706766737","0.931393004731936","1"
"Yes","2015","66 and older","Not Working","2551","0.942713281973049","0.933962227796128","0.95146433614997","1"
"Yes","2015","35-65 y.","Not Working","1441","0.957625339017159","0.94750840139609","0.967742276638229","1"
"Yes","2015","66 and older","Full Time","30","0.69677903339857","0.546629498409032","0.846928568388108","1"
"Yes","2015","66 and older","Part Time","157","0.862182264664073","0.811824790849037","0.91253973847911","1"
"No","2016","16-34 y.","Part Time","","","","","2"
"No","2016","16-34 y.","Not Working","113","0.290472236413544","0.245183370050857","0.33576110277623","2"
"No","2016","35-65 y.","Full Time","","","","","2"
"No","2016","16-34 y.","Full Time","","","","","2"
"No","2016","35-65 y.","Part Time","","","","","2"
"No","2016","35-65 y.","Not Working","82","0.155146314556864","0.123632164792569","0.186660464321158","2"
"No","2016","66 and older","Full Time","","","","","2"
"No","2016","66 and older","Part Time","","","","","2"
"No","2016","66 and older","Not Working","","","","","2"
"Yes","2016","16-34 y.","Full Time","","","","","1"
"Yes","2016","16-34 y.","Part Time","","","","","1"
"Yes","2016","16-34 y.","Not Working","273","0.709527763586456","0.66423889722377","0.754816629949143","1"
