"ple0040","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","1984","no migration background","in school","2","","",""
"Yes","1984","no migration background","inadequately","15","","",""
"Yes","1984","no migration background","general elemantary","276","0.129103167563633","0.115485110452772","0.142721224674495"
"Yes","1984","no migration background","middle vocational","534","0.129165517016403","0.119491446339287","0.138839587693519"
"Yes","1984","no migration background","vocational + Abi","20","","",""
"Yes","1984","no migration background","higher vocational","82","0.152691669386029","0.123982683963687","0.181400654808371"
"Yes","1984","no migration background","higher education","64","0.107821407933301","0.0842306198331468","0.131412196033455"
"Yes","1984","direct migration background","in school","","","",""
"Yes","1984","direct migration background","inadequately","48","0.0533263258068441","0.0388937372337221","0.067758914379966"
"Yes","1984","direct migration background","general elemantary","32","0.0485243729134076","0.0356256032220068","0.0614231426048083"
"Yes","1984","direct migration background","middle vocational","63","0.0992758614266341","0.0809515355308816","0.117600187322387"
"Yes","1984","direct migration background","vocational + Abi","5","","",""
"Yes","1984","direct migration background","higher vocational","5","","",""
"Yes","1984","direct migration background","higher education","7","","",""
"Yes","1984","indirect migration background","in school","","","",""
"Yes","1984","indirect migration background","inadequately","1","","",""
"Yes","1984","indirect migration background","general elemantary","1","","",""
"Yes","1984","indirect migration background","middle vocational","3","","",""
"Yes","1984","indirect migration background","vocational + Abi","","","",""
"Yes","1984","indirect migration background","higher vocational","","","",""
"Yes","1984","indirect migration background","higher education","","","",""
"No","1984","no migration background","in school","155","0.989467331275036","0.973498681088708","1.00543598146136"
"No","1984","no migration background","inadequately","62","0.801458699693947","0.712360540155409","0.890556859232485"
"No","1984","no migration background","general elemantary","2053","0.870896832436367","0.857278775325505","0.884514889547228"
"No","1984","no migration background","middle vocational","4083","0.870834482983597","0.861160412306481","0.880508553660713"
"No","1984","no migration background","vocational + Abi","165","0.891012861060711","0.846108156938402","0.935917565183019"
"No","1984","no migration background","higher vocational","521","0.847308330613971","0.818599345191629","0.876017316036313"
"No","1984","no migration background","higher education","600","0.892178592066699","0.868587803966545","0.915769380166853"
"No","1984","direct migration background","in school","21","","",""
"No","1984","direct migration background","inadequately","883","0.946673674193156","0.932241085620034","0.961106262766278"
"No","1984","direct migration background","general elemantary","1034","0.951475627086593","0.938576857395192","0.964374396777993"
"No","1984","direct migration background","middle vocational","960","0.900724138573366","0.882399812677613","0.919048464469118"
"No","1984","direct migration background","vocational + Abi","120","0.968367862388761","0.937686295208325","0.999049429569197"
"No","1984","direct migration background","higher vocational","47","0.917850688315596","0.843217086249393","0.992484290381799"
"No","1984","direct migration background","higher education","114","0.924564835491314","0.877509268304588","0.97162040267804"
"No","1984","indirect migration background","in school","8","","",""
"No","1984","indirect migration background","inadequately","3","","",""
"No","1984","indirect migration background","general elemantary","51","0.962373149450446","0.910652126938842","1.01409417196205"
"No","1984","indirect migration background","middle vocational","50","0.861533058530661","0.768546713106095","0.954519403955228"
"No","1984","indirect migration background","vocational + Abi","1","","",""
"No","1984","indirect migration background","higher vocational","4","","",""
"No","1984","indirect migration background","higher education","3","","",""
"Yes","1985","no migration background","in school","1","","",""
"Yes","1985","no migration background","inadequately","20","","",""
"Yes","1985","no migration background","general elemantary","226","0.11751656460129","0.103653754802753","0.131379374399828"
"Yes","1985","no migration background","middle vocational","477","0.1285194196261","0.118386039966066","0.138652799286134"
"Yes","1985","no migration background","vocational + Abi","17","","",""
"Yes","1985","no migration background","higher vocational","81","0.161655940620586","0.131381167080642","0.191930714160531"
"Yes","1985","no migration background","higher education","61","0.106794416414157","0.0828663231878063","0.130722509640507"
"Yes","1985","direct migration background","in school","","","",""
"Yes","1985","direct migration background","inadequately","39","0.0625434319144717","0.0452714948238595","0.079815369005084"
"Yes","1985","direct migration background","general elemantary","32","0.0622596574133715","0.0466206895717347","0.0778986252550082"
"Yes","1985","direct migration background","middle vocational","52","0.103184720316689","0.0833766035542497","0.122992837079128"
"Yes","1985","direct migration background","vocational + Abi","4","","",""
"Yes","1985","direct migration background","higher vocational","7","","",""
"Yes","1985","direct migration background","higher education","6","","",""
"Yes","1985","indirect migration background","in school","","","",""
"Yes","1985","indirect migration background","inadequately","1","","",""
"Yes","1985","indirect migration background","general elemantary","","","",""
"Yes","1985","indirect migration background","middle vocational","2","","",""
"Yes","1985","indirect migration background","vocational + Abi","","","",""
"Yes","1985","indirect migration background","higher vocational","1","","",""
"Yes","1985","indirect migration background","higher education","","","",""
"No","1985","no migration background","in school","153","0.996942395365974","0.988222456764035","1.00566233396791"
"No","1985","no migration background","inadequately","64","0.755116291241542","0.663157063596676","0.847075518886408"
"No","1985","no migration background","general elemantary","1847","0.882483435398709","0.868620625600172","0.896346245197247"
"No","1985","no migration background","middle vocational","3713","0.8714805803739","0.861347200713866","0.881613960033934"
"No","1985","no migration background","vocational + Abi","159","0.899689383960751","0.855306910312985","0.944071857608517"
"No","1985","no migration background","higher vocational","487","0.838344059379413","0.808069285839469","0.868618832919358"
"No","1985","no migration background","higher education","579","0.893205583585843","0.869277490359493","0.917133676812194"
"No","1985","direct migration background","in school","21","","",""
"No","1985","direct migration background","inadequately","716","0.937456568085528","0.920184630994916","0.95472850517614"
"No","1985","direct migration background","general elemantary","885","0.937740342586628","0.922101374744992","0.953379310428265"
"No","1985","direct migration background","middle vocational","854","0.896815279683311","0.877007162920872","0.91662339644575"
"No","1985","direct migration background","vocational + Abi","100","0.967911681053526","0.934041090430572","1.00178227167648"
"No","1985","direct migration background","higher vocational","41","0.864164884411654","0.767240777498011","0.961088991325297"
"No","1985","direct migration background","higher education","104","0.902450069648155","0.84700322689306","0.95789691240325"
"No","1985","indirect migration background","in school","9","","",""
"No","1985","indirect migration background","inadequately","4","","",""
"No","1985","indirect migration background","general elemantary","59","1","1","1"
"No","1985","indirect migration background","middle vocational","55","0.933528072810165","0.868859468273216","0.998196677347114"
"No","1985","indirect migration background","vocational + Abi","","","",""
"No","1985","indirect migration background","higher vocational","3","","",""
"No","1985","indirect migration background","higher education","4","","",""
"Yes","1986","no migration background","in school","1","","",""
"Yes","1986","no migration background","inadequately","1","","",""
"Yes","1986","no migration background","general elemantary","2","","",""
"Yes","1986","no migration background","middle vocational","3","","",""
"Yes","1986","no migration background","vocational + Abi","","","",""
"Yes","1986","no migration background","higher vocational","","","",""
"Yes","1986","no migration background","higher education","","","",""
"Yes","1986","direct migration background","in school","","","",""
"Yes","1986","direct migration background","inadequately","1","","",""
"Yes","1986","direct migration background","general elemantary","","","",""
"Yes","1986","direct migration background","middle vocational","","","",""
"Yes","1986","direct migration background","vocational + Abi","","","",""
"Yes","1986","direct migration background","higher vocational","","","",""
"Yes","1986","direct migration background","higher education","","","",""
"Yes","1986","indirect migration background","in school","","","",""
"Yes","1986","indirect migration background","inadequately","","","",""
"Yes","1986","indirect migration background","general elemantary","","","",""
"Yes","1986","indirect migration background","middle vocational","","","",""
"Yes","1986","indirect migration background","vocational + Abi","","","",""
"Yes","1986","indirect migration background","higher vocational","","","",""
"Yes","1986","indirect migration background","higher education","","","",""
"No","1986","no migration background","in school","63","0.986092263820519","0.957401302382417","1.01478322525862"
"No","1986","no migration background","inadequately","8","","",""
"No","1986","no migration background","general elemantary","128","0.991830597859167","0.976357035719198","1.00730415999914"
"No","1986","no migration background","middle vocational","93","0.974147221830314","0.942401998807306","1.00589244485332"
"No","1986","no migration background","vocational + Abi","7","","",""
"No","1986","no migration background","higher vocational","7","","",""
"No","1986","no migration background","higher education","16","","",""
"No","1986","direct migration background","in school","20","","",""
"No","1986","direct migration background","inadequately","20","","",""
"No","1986","direct migration background","general elemantary","63","1","1","1"
"No","1986","direct migration background","middle vocational","19","","",""
"No","1986","direct migration background","vocational + Abi","3","","",""
"No","1986","direct migration background","higher vocational","1","","",""
"No","1986","direct migration background","higher education","","","",""
"No","1986","indirect migration background","in school","6","","",""
"No","1986","indirect migration background","inadequately","3","","",""
"No","1986","indirect migration background","general elemantary","7","","",""
"No","1986","indirect migration background","middle vocational","3","","",""
"No","1986","indirect migration background","vocational + Abi","","","",""
"No","1986","indirect migration background","higher vocational","","","",""
"No","1986","indirect migration background","higher education","","","",""
"Yes","1987","no migration background","in school","3","","",""
"Yes","1987","no migration background","inadequately","21","","",""
"Yes","1987","no migration background","general elemantary","192","0.117155858159656","0.102441067726472","0.13187064859284"
"Yes","1987","no migration background","middle vocational","453","0.128219069683844","0.117889098782441","0.138549040585248"
"Yes","1987","no migration background","vocational + Abi","16","","",""
"Yes","1987","no migration background","higher vocational","71","0.156665650286275","0.124963465742396","0.188367834830154"
"Yes","1987","no migration background","higher education","51","0.0887999251406095","0.0667447335318828","0.110855116749336"
"Yes","1987","direct migration background","in school","1","","",""
"Yes","1987","direct migration background","inadequately","44","0.0595954702082821","0.0416831925556987","0.0775077478608656"
"Yes","1987","direct migration background","general elemantary","43","0.0811051084765445","0.0636253543736563","0.0985848625794327"
"Yes","1987","direct migration background","middle vocational","57","0.116166491659453","0.0947262283240801","0.137606754994827"
"Yes","1987","direct migration background","vocational + Abi","4","","",""
"Yes","1987","direct migration background","higher vocational","8","","",""
"Yes","1987","direct migration background","higher education","9","","",""
"Yes","1987","indirect migration background","in school","","","",""
"Yes","1987","indirect migration background","inadequately","1","","",""
"Yes","1987","indirect migration background","general elemantary","4","","",""
"Yes","1987","indirect migration background","middle vocational","2","","",""
"Yes","1987","indirect migration background","vocational + Abi","","","",""
"Yes","1987","indirect migration background","higher vocational","1","","",""
"Yes","1987","indirect migration background","higher education","","","",""
"No","1987","no migration background","in school","146","0.986586934191771","0.968116093427804","1.00505777495574"
"No","1987","no migration background","inadequately","54","0.697889651360436","0.593970967054345","0.801808335666528"
"No","1987","no migration background","general elemantary","1643","0.882844141840344","0.86812935140716","0.897558932273528"
"No","1987","no migration background","middle vocational","3571","0.871780930316156","0.861450959414752","0.882110901217559"
"No","1987","no migration background","vocational + Abi","158","0.909325230282667","0.86665978150255","0.951990679062784"
"No","1987","no migration background","higher vocational","434","0.843334349713725","0.811632165169846","0.875036534257604"
"No","1987","no migration background","higher education","588","0.91120007485939","0.889144883250664","0.933255266468117"
"No","1987","direct migration background","in school","30","0.966335788216902","0.902844300829729","1.02982727560407"
"No","1987","direct migration background","inadequately","627","0.940404529791718","0.922492252139134","0.958316807444301"
"No","1987","direct migration background","general elemantary","894","0.918894891523455","0.901415137420567","0.936374645626344"
"No","1987","direct migration background","middle vocational","801","0.883833508340547","0.862393245005173","0.90527377167592"
"No","1987","direct migration background","vocational + Abi","98","0.965947358226815","0.930750804665636","1.00114391178799"
"No","1987","direct migration background","higher vocational","47","0.851600940115387","0.757650160731651","0.945551719499124"
"No","1987","direct migration background","higher education","91","0.851740001677357","0.782091206435709","0.921388796919005"
"No","1987","indirect migration background","in school","9","","",""
"No","1987","indirect migration background","inadequately","8","","",""
"No","1987","indirect migration background","general elemantary","58","0.764679481836394","0.659089707218961","0.870269256453827"
"No","1987","indirect migration background","middle vocational","73","0.951670906895551","0.903134773157179","1.00020704063392"
"No","1987","indirect migration background","vocational + Abi","1","","",""
"No","1987","indirect migration background","higher vocational","6","","",""
"No","1987","indirect migration background","higher education","4","","",""
"Yes","1988","no migration background","in school","1","","",""
"Yes","1988","no migration background","inadequately","18","","",""
"Yes","1988","no migration background","general elemantary","200","0.13709907932186","0.120891327619919","0.1533068310238"
"Yes","1988","no migration background","middle vocational","480","0.142758308399996","0.131661899094097","0.153854717705894"
"Yes","1988","no migration background","vocational + Abi","22","","",""
"Yes","1988","no migration background","higher vocational","64","0.148762713138906","0.116861550784775","0.180663875493037"
"Yes","1988","no migration background","higher education","48","0.0886205798747748","0.0660492916156382","0.111191868133911"
"Yes","1988","direct migration background","in school","","","",""
"Yes","1988","direct migration background","inadequately","49","0.0754698580982141","0.0546944484935037","0.0962452677029244"
"Yes","1988","direct migration background","general elemantary","60","0.107532563461945","0.0874489810760816","0.127616145847809"
"Yes","1988","direct migration background","middle vocational","66","0.1225949664422","0.100228650895192","0.144961281989207"
"Yes","1988","direct migration background","vocational + Abi","6","","",""
"Yes","1988","direct migration background","higher vocational","8","","",""
"Yes","1988","direct migration background","higher education","7","","",""
"Yes","1988","indirect migration background","in school","","","",""
"Yes","1988","indirect migration background","inadequately","3","","",""
"Yes","1988","indirect migration background","general elemantary","3","","",""
"Yes","1988","indirect migration background","middle vocational","4","","",""
"Yes","1988","indirect migration background","vocational + Abi","","","",""
"Yes","1988","indirect migration background","higher vocational","1","","",""
"Yes","1988","indirect migration background","higher education","","","",""
"No","1988","no migration background","in school","124","0.987632935515718","0.968258717641325","1.00700715339011"
"No","1988","no migration background","inadequately","48","0.707528528048673","0.597782235840365","0.81727482025698"
"No","1988","no migration background","general elemantary","1530","0.86290092067814","0.8466931689762","0.879108672380081"
"No","1988","no migration background","middle vocational","3338","0.857241691600004","0.846145282294106","0.868338100905903"
"No","1988","no migration background","vocational + Abi","150","0.862644689175456","0.811202129262884","0.914087249088027"
"No","1988","no migration background","higher vocational","414","0.851237286861094","0.819336124506964","0.883138449215225"
"No","1988","no migration background","higher education","561","0.911379420125225","0.888808131866089","0.933950708384362"
"No","1988","direct migration background","in school","20","","",""
"No","1988","direct migration background","inadequately","572","0.924530141901786","0.903754732297076","0.945305551506496"
"No","1988","direct migration background","general elemantary","854","0.892467436538055","0.872383854152191","0.912551018923918"
"No","1988","direct migration background","middle vocational","760","0.8774050335578","0.855038718010793","0.899771349104808"
"No","1988","direct migration background","vocational + Abi","90","0.946330365119702","0.901248883310318","0.991411846929086"
"No","1988","direct migration background","higher vocational","46","0.834770504212077","0.735715014920714","0.933825993503441"
"No","1988","direct migration background","higher education","77","0.836437532061699","0.757339253597338","0.915535810526061"
"No","1988","indirect migration background","in school","18","","",""
"No","1988","indirect migration background","inadequately","9","","",""
"No","1988","indirect migration background","general elemantary","79","0.82029632134784","0.737195554671022","0.903397088024657"
"No","1988","indirect migration background","middle vocational","84","0.949635362612089","0.903942533358163","0.995328191866016"
"No","1988","indirect migration background","vocational + Abi","3","","",""
"No","1988","indirect migration background","higher vocational","6","","",""
"No","1988","indirect migration background","higher education","4","","",""
"Yes","1989","no migration background","in school","3","","",""
"Yes","1989","no migration background","inadequately","20","","",""
"Yes","1989","no migration background","general elemantary","199","0.145502073634071","0.128181325072383","0.162822822195758"
"Yes","1989","no migration background","middle vocational","475","0.150559247650048","0.139026842012217","0.16209165328788"
"Yes","1989","no migration background","vocational + Abi","18","","",""
"Yes","1989","no migration background","higher vocational","62","0.150850972616621","0.11807305437814","0.183628890855101"
"Yes","1989","no migration background","higher education","53","0.0992221306559759","0.0753603657188179","0.123083895593134"
"Yes","1989","direct migration background","in school","","","",""
"Yes","1989","direct migration background","inadequately","50","0.0816607044192038","0.059335660763256","0.103985748075152"
"Yes","1989","direct migration background","general elemantary","50","0.10362407695683","0.0834417393445424","0.123806414569118"
"Yes","1989","direct migration background","middle vocational","65","0.117738730145536","0.0957858652968527","0.13969159499422"
"Yes","1989","direct migration background","vocational + Abi","5","","",""
"Yes","1989","direct migration background","higher vocational","5","","",""
"Yes","1989","direct migration background","higher education","8","","",""
"Yes","1989","indirect migration background","in school","","","",""
"Yes","1989","indirect migration background","inadequately","2","","",""
"Yes","1989","indirect migration background","general elemantary","3","","",""
"Yes","1989","indirect migration background","middle vocational","3","","",""
"Yes","1989","indirect migration background","vocational + Abi","","","",""
"Yes","1989","indirect migration background","higher vocational","1","","",""
"Yes","1989","indirect migration background","higher education","","","",""
"No","1989","no migration background","in school","118","0.973464445813017","0.944827312974333","1.0021015786517"
"No","1989","no migration background","inadequately","46","0.664414813540175","0.550495550310538","0.778334076769812"
