"plh0184","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","lower secondary degree","no migration background","818","0.135121356594175","0.126612782006259","0.143629931182092"
"Very rare","2007","lower secondary degree","direct migration background","47","0.101442248332081","0.0752908123435837","0.127593684320579"
"Very rare","2007","lower secondary degree","indirect migration background","21","","",""
"Very rare","2007","secondary school degree","no migration background","471","0.0846416794348718","0.0773760497654404","0.0919073091043032"
"Very rare","2007","secondary school degree","direct migration background","17","","",""
"Very rare","2007","secondary school degree","indirect migration background","12","","",""
"Very rare","2007","college entrance qualification","no migration background","417","0.0789159332771859","0.0714173932035243","0.0864144733508474"
"Very rare","2007","college entrance qualification","direct migration background","20","","",""
"Very rare","2007","college entrance qualification","indirect migration background","17","","",""
"Very rare","2007","Other degree","no migration background","22","","",""
"Very rare","2007","Other degree","direct migration background","133","0.127039279333342","0.105532041481898","0.148546517184787"
"Very rare","2007","Other degree","indirect migration background","1","","",""
"Very rare","2007","no degree/no degree yet","no migration background","34","0.0936214800673573","0.0635302878898216","0.123712672244893"
"Very rare","2007","no degree/no degree yet","direct migration background","23","","",""
"Very rare","2007","no degree/no degree yet","indirect migration background","6","","",""
"Rarely","2007","lower secondary degree","no migration background","1560","0.250028938056572","0.239251026471346","0.260806849641798"
"Rarely","2007","lower secondary degree","direct migration background","112","0.226044337394533","0.189814367963394","0.262274306825672"
"Rarely","2007","lower secondary degree","indirect migration background","39","0.176855666480429","0.127759047613691","0.225952285347166"
"Rarely","2007","secondary school degree","no migration background","1087","0.186909986178431","0.176734126219756","0.197085846137107"
"Rarely","2007","secondary school degree","direct migration background","67","0.306968935768731","0.245881823042978","0.368056048494483"
"Rarely","2007","secondary school degree","indirect migration background","41","0.182405867339668","0.128615590317875","0.23619614436146"
"Rarely","2007","college entrance qualification","no migration background","1026","0.195474796744354","0.184445192101677","0.206504401387031"
"Rarely","2007","college entrance qualification","direct migration background","49","0.176403538207068","0.130938549148746","0.22186852726539"
"Rarely","2007","college entrance qualification","indirect migration background","38","0.131807937607824","0.0859458694134259","0.177670005802223"
"Rarely","2007","Other degree","no migration background","30","0.201467205946913","0.134056760530727","0.268877651363098"
"Rarely","2007","Other degree","direct migration background","240","0.211739227544534","0.18535442214495","0.238124032944118"
"Rarely","2007","Other degree","indirect migration background","3","","",""
"Rarely","2007","no degree/no degree yet","no migration background","78","0.238047099857206","0.194053211209123","0.282040988505288"
"Rarely","2007","no degree/no degree yet","direct migration background","31","0.1895494682625","0.126404060171687","0.252694876353314"
"Rarely","2007","no degree/no degree yet","indirect migration background","11","","",""
"Sometimes","2007","lower secondary degree","no migration background","2405","0.388846457747243","0.376713087072496","0.40097982842199"
