"ple0012","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2009","higher education","3809","0.948244311261318","0.941420714226948","0.955067908295689","2"
"No","2009","higher vocational","1236","0.923920510941831","0.909714533124302","0.93812648875936","2"
"No","2009","vocational + Abi","970","0.962080413899907","0.950259934095624","0.97390089370419","2"
"No","2009","middle vocational","8376","0.92107035834147","0.915533906375574","0.926606810307365","2"
"No","2009","general elemantary","1621","0.886307486795984","0.87169153383357","0.900923439758399","2"
"No","2009","inadequately","157","0.963046124581291","0.934604246014997","0.991488003147584","2"
"No","2009","in school","313","1","1","1","2"
"Yes","2009","in school","","","","","1"
"Yes","2009","inadequately","12","","","","1"
"Yes","2009","general elemantary","191","0.113692513204016","0.0990765602416013","0.12830846616643","1"
"Yes","2009","middle vocational","735","0.0789296416585302","0.0733931896926346","0.0844660936244257","1"
"Yes","2009","vocational + Abi","33","0.0379195861000928","0.0260991062958101","0.0497400659043755","1"
"Yes","2009","higher vocational","102","0.0760794890581692","0.0618735112406402","0.0902854668756982","1"
"Yes","2009","higher education","240","0.0517556887386818","0.0449320917043113","0.0585792857730522","1"
"No","2010","higher education","","","","","2"
"No","2010","vocational + Abi","","","","","2"
"No","2010","higher vocational","","","","","2"
"No","2010","general elemantary","","","","","2"
"No","2010","middle vocational","","","","","2"
"No","2010","in school","","","","","2"
"No","2010","inadequately","","","","","2"
"Yes","2010","in school","","","","","1"
"Yes","2010","inadequately","","","","","1"
"Yes","2010","general elemantary","","","","","1"
"Yes","2010","middle vocational","","","","","1"
"Yes","2010","vocational + Abi","","","","","1"
"Yes","2010","higher vocational","","","","","1"
"Yes","2010","higher education","","","","","1"
"No","2011","higher education","4300","0.944875398926001","0.938280180615812","0.95147061723619","2"
"No","2011","vocational + Abi","1167","0.965196622745834","0.954865357020531","0.975527888471137","2"
"No","2011","higher vocational","1330","0.91811031000682","0.904016515550751","0.932204104462888","2"
"No","2011","general elemantary","1945","0.877675449378097","0.863946154850145","0.891404743906049","2"
"No","2011","middle vocational","9611","0.907058865055929","0.901517908407332","0.912599821704526","2"
"No","2011","inadequately","210","0.879260604408722","0.837424288214408","0.921096920603035","2"
"No","2011","in school","313","1","1","1","2"
"Yes","2011","general elemantary","243","0.122324550621903","0.108595256093951","0.136053845149855","1"
"Yes","2011","middle vocational","937","0.0929411349440715","0.0874001782954745","0.0984820915926686","1"
"Yes","2011","in school","","","","","1"
"Yes","2011","inadequately","23","","","","1"
"Yes","2011","higher education","300","0.0551246010739992","0.0485293827638102","0.0617198193841883","1"
"Yes","2011","vocational + Abi","42","0.0348033772541664","0.0244721115288632","0.0451346429794695","1"
"Yes","2011","higher vocational","124","0.0818896899931805","0.0677958955371122","0.0959834844492488","1"
"No","2012","vocational + Abi","","","","","2"
"No","2012","higher education","","","","","2"
"No","2012","higher vocational","","","","","2"
"No","2012","general elemantary","","","","","2"
"No","2012","middle vocational","","","","","2"
"No","2012","in school","","","","","2"
"No","2012","inadequately","","","","","2"
"Yes","2012","higher vocational","","","","","1"
"Yes","2012","higher education","","","","","1"
"Yes","2012","inadequately","","","","","1"
"Yes","2012","in school","","","","","1"
"Yes","2012","general elemantary","","","","","1"
"Yes","2012","middle vocational","","","","","1"
"Yes","2012","vocational + Abi","","","","","1"
"No","2013","vocational + Abi","1054","0.95455941412343","0.94226851148461","0.966850316762251","2"
"No","2013","higher education","4147","0.93339816628675","0.926095480555085","0.940700852018415","2"
"No","2013","higher vocational","1204","0.908453492366733","0.892972269728744","0.923934715004721","2"
"No","2013","general elemantary","1642","0.873100545921084","0.857997856964779","0.888203234877389","2"
"No","2013","middle vocational","8510","0.898064854636395","0.891967502153159","0.90416220711963","2"
"No","2013","in school","260","1","1","1","2"
"No","2013","inadequately","177","0.884134541364755","0.839211726967497","0.929057355762013","2"
"Yes","2013","higher vocational","129","0.0915465076332675","0.0760652849952793","0.107027730271256","1"
"Yes","2013","higher education","331","0.0666018337132495","0.0592991479815844","0.0739045194449146","1"
"Yes","2013","middle vocational","949","0.101935145363605","0.0958377928803698","0.108032497846841","1"
"Yes","2013","in school","","","","","1"
"Yes","2013","inadequately","18","","","","1"
"Yes","2013","general elemantary","224","0.126899454078916","0.111796765122612","0.142002143035221","1"
"Yes","2013","vocational + Abi","49","0.0454405858765696","0.0331496832377489","0.0577314885153902","1"
"No","2014","general elemantary","","","","","2"
"No","2014","higher education","","","","","2"
"No","2014","middle vocational","","","","","2"
"No","2014","vocational + Abi","","","","","2"
"No","2014","higher vocational","","","","","2"
"No","2014","in school","","","","","2"
"No","2014","inadequately","","","","","2"
"Yes","2014","higher vocational","","","","","1"
"Yes","2014","higher education","","","","","1"
"Yes","2014","inadequately","","","","","1"
"Yes","2014","general elemantary","","","","","1"
"Yes","2014","middle vocational","","","","","1"
"Yes","2014","in school","","","","","1"
"Yes","2014","vocational + Abi","","","","","1"
"No","2015","general elemantary","2460","0.893574659348388","0.881916730364191","0.905232588332585","2"
"No","2015","vocational + Abi","1872","0.954472949227861","0.94524668548281","0.963699212972911","2"
"No","2015","higher vocational","1394","0.900248105235476","0.88524226240997","0.915253948060982","2"
"No","2015","higher education","5534","0.932184245533321","0.925764821722869","0.938603669343773","2"
"No","2015","middle vocational","10731","0.905324609456653","0.90002221764387","0.910627001269436","2"
"No","2015","in school","352","1","1","1","2"
"No","2015","inadequately","374","0.881163312256909","0.849916698748071","0.912409925765747","2"
"Yes","2015","higher vocational","138","0.0997518947645244","0.0847460519390183","0.11475773759003","1"
"Yes","2015","higher education","359","0.0678157544666793","0.0613963306562272","0.0742351782771314","1"
"Yes","2015","middle vocational","980","0.0946753905433468","0.0893729987305639","0.0999777823561298","1"
"Yes","2015","vocational + Abi","89","0.0455270507721393","0.0363007870270886","0.05475331451719","1"
"Yes","2015","inadequately","38","0.118836687743091","0.0875900742342532","0.150083301251929","1"
"Yes","2015","in school","","","","","1"
"Yes","2015","general elemantary","228","0.106425340651612","0.0947674116674149","0.118083269635809","1"
"No","2016","general elemantary","","","","","2"
"No","2016","middle vocational","","","","","2"
"No","2016","vocational + Abi","","","","","2"
"No","2016","higher education","","","","","2"
"No","2016","higher vocational","","","","","2"
"No","2016","in school","","","","","2"
"No","2016","inadequately","","","","","2"
"Yes","2016","higher vocational","","","","","1"
"Yes","2016","higher education","","","","","1"
"Yes","2016","middle vocational","","","","","1"
