"ple0012","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2009","1-pers.-HH","Male","109","0.0872707447676831","0.0714531593242671","0.103088330211099"
"Yes","2009","1-pers.-HH","Female","206","0.121428111779823","0.105841962837028","0.137014260722618"
"Yes","2009","(Married) couple without C. ","Male","423","0.123506356783832","0.112296017720274","0.134716695847389"
"Yes","2009","(Married) couple without C. ","Female","275","0.076741075163478","0.0677568628810843","0.0857252874458717"
"Yes","2009","Single parent ","Male","9","","",""
"Yes","2009","Single parent ","Female","19","","",""
"Yes","2009","Couple + C. LE 16 ","Male","30","0.0135312029733736","0.00744878365918041","0.0196136222875669"
"Yes","2009","Couple + C. LE 16 ","Female","26","","",""
"Yes","2009","Couple + C. GT 16 ","Male","107","0.0510007369269945","0.0405397522757226","0.0614617215782663"
"Yes","2009","Couple + C. GT 16 ","Female","51","0.0372547780572979","0.0275602252182313","0.0469493308963644"
"Yes","2009","Couple + C. LE and GT 16","Male","17","","",""
"Yes","2009","Couple + C. LE and GT 16","Female","8","","",""
"No","2009","1-pers.-HH","Male","1114","0.912729255232317","0.896911669788901","0.928546840675733"
"No","2009","1-pers.-HH","Female","1481","0.878571888220177","0.862985739277382","0.894158037162972"
"No","2009","(Married) couple without C. ","Male","2886","0.876493643216168","0.865283304152611","0.887703982279726"
"No","2009","(Married) couple without C. ","Female","3097","0.923258924836522","0.914274712554128","0.932243137118916"
"No","2009","Single parent ","Male","281","0.980213365890488","0.964184774284537","0.99624195749644"
"No","2009","Single parent ","Female","687","0.978397132021436","0.967673077043783","0.989121186999089"
"No","2009","Couple + C. LE 16 ","Male","1356","0.986468797026626","0.980386377712433","0.99255121634082"
"No","2009","Couple + C. LE 16 ","Female","1448","0.981737613464074","0.974902026232837","0.988573200695311"
"No","2009","Couple + C. GT 16 ","Male","1592","0.948999263073006","0.938538278421734","0.959460247724277"
"No","2009","Couple + C. GT 16 ","Female","1415","0.962745221942702","0.953050669103636","0.972439774781769"
"No","2009","Couple + C. LE and GT 16","Male","578","0.97309917573541","0.960098948181866","0.986099403288954"
"No","2009","Couple + C. LE and GT 16","Female","578","0.983839635231637","0.973630545523177","0.994048724940098"
"Yes","2010","1-pers.-HH","Male","","","",""
"Yes","2010","1-pers.-HH","Female","","","",""
"Yes","2010","(Married) couple without C. ","Male","","","",""
"Yes","2010","(Married) couple without C. ","Female","","","",""
"Yes","2010","Single parent ","Male","","","",""
"Yes","2010","Single parent ","Female","","","",""
"Yes","2010","Couple + C. LE 16 ","Male","","","",""
"Yes","2010","Couple + C. LE 16 ","Female","","","",""
"Yes","2010","Couple + C. GT 16 ","Male","","","",""
"Yes","2010","Couple + C. GT 16 ","Female","","","",""
"Yes","2010","Couple + C. LE and GT 16","Male","","","",""
"Yes","2010","Couple + C. LE and GT 16","Female","","","",""
"No","2010","1-pers.-HH","Male","","","",""
"No","2010","1-pers.-HH","Female","","","",""
"No","2010","(Married) couple without C. ","Male","","","",""
"No","2010","(Married) couple without C. ","Female","","","",""
"No","2010","Single parent ","Male","","","",""
"No","2010","Single parent ","Female","","","",""
"No","2010","Couple + C. LE 16 ","Male","","","",""
"No","2010","Couple + C. LE 16 ","Female","","","",""
"No","2010","Couple + C. GT 16 ","Male","","","",""
"No","2010","Couple + C. GT 16 ","Female","","","",""
"No","2010","Couple + C. LE and GT 16","Male","","","",""
"No","2010","Couple + C. LE and GT 16","Female","","","",""
"Yes","2011","1-pers.-HH","Male","137","0.0832555490836236","0.069171043263032","0.0973400549042152"
"Yes","2011","1-pers.-HH","Female","246","0.110969214042966","0.0975226257756009","0.124415802310332"
"Yes","2011","(Married) couple without C. ","Male","572","0.129836777681849","0.119483605689757","0.140189949673942"
"Yes","2011","(Married) couple without C. ","Female","372","0.0917369778897517","0.0828971023969768","0.100576853382527"
"Yes","2011","Single parent ","Male","16","","",""
"Yes","2011","Single parent ","Female","30","0.0461010883567878","0.0319282491849699","0.0602739275286057"
"Yes","2011","Couple + C. LE 16 ","Male","41","0.0228803109735869","0.0152933382437046","0.0304672837034691"
"Yes","2011","Couple + C. LE 16 ","Female","22","","",""
"Yes","2011","Couple + C. GT 16 ","Male","112","0.0592189616484966","0.047945644649531","0.0704922786474622"
"Yes","2011","Couple + C. GT 16 ","Female","55","0.0382787101708743","0.0286235704370731","0.0479338499046755"
"Yes","2011","Couple + C. LE and GT 16","Male","21","","",""
"Yes","2011","Couple + C. LE and GT 16","Female","11","","",""
"No","2011","1-pers.-HH","Male","1341","0.916744450916376","0.902659945095785","0.930828956736968"
"No","2011","1-pers.-HH","Female","1850","0.889030785957034","0.875584197689668","0.902477374224399"
"No","2011","(Married) couple without C. ","Male","3477","0.870163222318151","0.859810050326059","0.880516394310243"
"No","2011","(Married) couple without C. ","Female","3724","0.908263022110248","0.899423146617473","0.917102897603023"
"No","2011","Single parent ","Male","317","0.950030849757004","0.92662923582284","0.973432463691169"
"No","2011","Single parent ","Female","811","0.953898911643212","0.939726072471394","0.96807175081503"
"No","2011","Couple + C. LE 16 ","Male","1451","0.977119689026413","0.969532716296531","0.984706661756295"
"No","2011","Couple + C. LE 16 ","Female","1603","0.98226317230751","0.975845562436808","0.988680782178211"
"No","2011","Couple + C. GT 16 ","Male","1572","0.940781038351503","0.929507721352538","0.952054355350469"
"No","2011","Couple + C. GT 16 ","Female","1462","0.961721289829126","0.952066150095324","0.971376429562927"
"No","2011","Couple + C. LE and GT 16","Male","607","0.963393467349598","0.948705915422279","0.978081019276916"
"No","2011","Couple + C. LE and GT 16","Female","595","0.983210678602814","0.972981243681495","0.993440113524133"
"Yes","2012","1-pers.-HH","Male","","","",""
"Yes","2012","1-pers.-HH","Female","","","",""
"Yes","2012","(Married) couple without C. ","Male","","","",""
"Yes","2012","(Married) couple without C. ","Female","","","",""
"Yes","2012","Single parent ","Male","","","",""
"Yes","2012","Single parent ","Female","","","",""
"Yes","2012","Couple + C. LE 16 ","Male","","","",""
"Yes","2012","Couple + C. LE 16 ","Female","","","",""
"Yes","2012","Couple + C. GT 16 ","Male","","","",""
"Yes","2012","Couple + C. GT 16 ","Female","","","",""
"Yes","2012","Couple + C. LE and GT 16","Male","","","",""
"Yes","2012","Couple + C. LE and GT 16","Female","","","",""
"No","2012","1-pers.-HH","Male","","","",""
"No","2012","1-pers.-HH","Female","","","",""
"No","2012","(Married) couple without C. ","Male","","","",""
"No","2012","(Married) couple without C. ","Female","","","",""
"No","2012","Single parent ","Male","","","",""
"No","2012","Single parent ","Female","","","",""
"No","2012","Couple + C. LE 16 ","Male","","","",""
"No","2012","Couple + C. LE 16 ","Female","","","",""
"No","2012","Couple + C. GT 16 ","Male","","","",""
"No","2012","Couple + C. GT 16 ","Female","","","",""
"No","2012","Couple + C. LE and GT 16","Male","","","",""
"No","2012","Couple + C. LE and GT 16","Female","","","",""
"Yes","2013","1-pers.-HH","Male","151","0.0969088305657912","0.0816714159738644","0.112146245157718"
"Yes","2013","1-pers.-HH","Female","244","0.116710398764235","0.102726060756445","0.130694736772025"
"Yes","2013","(Married) couple without C. ","Male","605","0.144629678534647","0.133446581533071","0.155812775536224"
"Yes","2013","(Married) couple without C. ","Female","382","0.0981382881738872","0.0887470011555259","0.107529575192248"
"Yes","2013","Single parent ","Male","14","","",""
"Yes","2013","Single parent ","Female","36","0.0391065773244181","0.0256905658542232","0.0525225887946129"
