"ple0012","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Full Time","in school","","","",""
"Yes","2009","Full Time","inadequately","","","",""
"Yes","2009","Full Time","general elemantary","5","","",""
"Yes","2009","Full Time","middle vocational","126","0.035598940860229","0.029331073487976","0.041866808232482"
"Yes","2009","Full Time","vocational + Abi","8","","",""
"Yes","2009","Full Time","higher vocational","25","","",""
"Yes","2009","Full Time","higher education","55","0.0181849143741788","0.0124035559705584","0.0239662727777992"
"Yes","2009","Part Time","in school","","","",""
"Yes","2009","Part Time","inadequately","1","","",""
"Yes","2009","Part Time","general elemantary","14","","",""
"Yes","2009","Part Time","middle vocational","91","0.0487699749213785","0.0397696996633712","0.0577702501793858"
"Yes","2009","Part Time","vocational + Abi","5","","",""
"Yes","2009","Part Time","higher vocational","16","","",""
"Yes","2009","Part Time","higher education","37","0.0414603600877725","0.0283632746280168","0.0545574455475281"
"Yes","2009","Not Working","in school","","","",""
"Yes","2009","Not Working","inadequately","11","","",""
"Yes","2009","Not Working","general elemantary","172","0.166834960529709","0.144369552664528","0.18930036839489"
"Yes","2009","Not Working","middle vocational","518","0.140467136401311","0.129043404905713","0.15189086789691"
"Yes","2009","Not Working","vocational + Abi","20","","",""
"Yes","2009","Not Working","higher vocational","61","0.156551239641779","0.122044740588042","0.191057738695515"
"Yes","2009","Not Working","higher education","148","0.126286747189571","0.10671914408793","0.145854350291211"
"No","2009","Full Time","in school","1","","",""
"No","2009","Full Time","inadequately","40","1","1","1"
"No","2009","Full Time","general elemantary","386","0.978902244767595","0.964657735264761","0.993146754270429"
"No","2009","Full Time","middle vocational","3231","0.964401059139771","0.958133191767518","0.970668926512024"
"No","2009","Full Time","vocational + Abi","469","0.981878348170337","0.969907728457416","0.993848967883257"
"No","2009","Full Time","higher vocational","583","0.961967701596467","0.946763877627055","0.977171525565879"
"No","2009","Full Time","higher education","1997","0.981815085625821","0.976033727222201","0.987596444029442"
"No","2009","Part Time","in school","60","1","1","1"
"No","2009","Part Time","inadequately","31","0.996885722117503","0.977580514770727","1.01619092946428"
"No","2009","Part Time","general elemantary","349","0.944920787696742","0.921452233217344","0.968389342176139"
"No","2009","Part Time","middle vocational","2109","0.951230025078622","0.942229749820614","0.960230300336629"
"No","2009","Part Time","vocational + Abi","277","0.97409488860962","0.955554582463985","0.992635194755255"
"No","2009","Part Time","higher vocational","288","0.964959604008906","0.944289133209812","0.985630074808"
"No","2009","Part Time","higher education","853","0.958539639912228","0.945442554452472","0.971636725371983"
"No","2009","Not Working","in school","252","1","1","1"
"No","2009","Not Working","inadequately","86","0.933684407790418","0.884165608770769","0.983203206810068"
"No","2009","Not Working","general elemantary","886","0.833165039470291","0.81069963160511","0.855630447335472"
"No","2009","Not Working","middle vocational","3036","0.859532863598689","0.84810913210309","0.870956595094287"
"No","2009","Not Working","vocational + Abi","224","0.913446726508357","0.878166079694695","0.94872737332202"
"No","2009","Not Working","higher vocational","365","0.843448760358221","0.808942261304485","0.877955259411958"
"No","2009","Not Working","higher education","959","0.873713252810429","0.854145649708789","0.89328085591207"
"Yes","2010","Full Time","in school","","","",""
"Yes","2010","Full Time","inadequately","","","",""
"Yes","2010","Full Time","general elemantary","","","",""
"Yes","2010","Full Time","middle vocational","","","",""
"Yes","2010","Full Time","vocational + Abi","","","",""
"Yes","2010","Full Time","higher vocational","","","",""
"Yes","2010","Full Time","higher education","","","",""
"Yes","2010","Part Time","in school","","","",""
"Yes","2010","Part Time","inadequately","","","",""
"Yes","2010","Part Time","general elemantary","","","",""
"Yes","2010","Part Time","middle vocational","","","",""
"Yes","2010","Part Time","vocational + Abi","","","",""
"Yes","2010","Part Time","higher vocational","","","",""
"Yes","2010","Part Time","higher education","","","",""
"Yes","2010","Not Working","in school","","","",""
"Yes","2010","Not Working","inadequately","","","",""
"Yes","2010","Not Working","general elemantary","","","",""
"Yes","2010","Not Working","middle vocational","","","",""
"Yes","2010","Not Working","vocational + Abi","","","",""
"Yes","2010","Not Working","higher vocational","","","",""
"Yes","2010","Not Working","higher education","","","",""
"No","2010","Full Time","in school","","","",""
"No","2010","Full Time","inadequately","","","",""
"No","2010","Full Time","general elemantary","","","",""
"No","2010","Full Time","middle vocational","","","",""
"No","2010","Full Time","vocational + Abi","","","",""
"No","2010","Full Time","higher vocational","","","",""
"No","2010","Full Time","higher education","","","",""
"No","2010","Part Time","in school","","","",""
"No","2010","Part Time","inadequately","","","",""
"No","2010","Part Time","general elemantary","","","",""
"No","2010","Part Time","middle vocational","","","",""
"No","2010","Part Time","vocational + Abi","","","",""
"No","2010","Part Time","higher vocational","","","",""
"No","2010","Part Time","higher education","","","",""
"No","2010","Not Working","in school","","","",""
"No","2010","Not Working","inadequately","","","",""
"No","2010","Not Working","general elemantary","","","",""
"No","2010","Not Working","middle vocational","","","",""
"No","2010","Not Working","vocational + Abi","","","",""
"No","2010","Not Working","higher vocational","","","",""
"No","2010","Not Working","higher education","","","",""
"Yes","2011","Full Time","in school","","","",""
"Yes","2011","Full Time","inadequately","1","","",""
"Yes","2011","Full Time","general elemantary","17","","",""
"Yes","2011","Full Time","middle vocational","170","0.0495514069707298","0.0425283573192774","0.0565744566221823"
"Yes","2011","Full Time","vocational + Abi","15","","",""
"Yes","2011","Full Time","higher vocational","28","","",""
"Yes","2011","Full Time","higher education","77","0.0257437577430117","0.0192672608438655","0.0322202546421579"
"Yes","2011","Part Time","in school","","","",""
"Yes","2011","Part Time","inadequately","3","","",""
"Yes","2011","Part Time","general elemantary","18","","",""
"Yes","2011","Part Time","middle vocational","118","0.0581130885155897","0.0491494860096198","0.0670766910215597"
"Yes","2011","Part Time","vocational + Abi","5","","",""
"Yes","2011","Part Time","higher vocational","17","","",""
"Yes","2011","Part Time","higher education","39","0.0371452692311415","0.0252131777634458","0.0490773606988371"
"Yes","2011","Not Working","in school","","","",""
"Yes","2011","Not Working","inadequately","19","","",""
"Yes","2011","Not Working","general elemantary","208","0.184584441417994","0.163306006316527","0.205862876519461"
"Yes","2011","Not Working","middle vocational","649","0.153431343217283","0.142612556457929","0.164250129976638"
