"ple0012","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Couple + C. GT 16 ","3007","0.955086437845972","0.947870856562554","0.96230201912939","2"
"No","2009","1-pers.-HH","2595","0.89389509275724","0.882705543095862","0.905084642418619","2"
"No","2009","(Married) couple without C. ","5983","0.899622809095716","0.892417126913689","0.906828491277744","2"
"No","2009","Couple + C. LE and GT 16","1156","0.978074903156918","0.96972310557495","0.986426700738887","2"
"No","2009","Single parent ","968","0.978919978690199","0.969998691080596","0.987841266299802","2"
"No","2009","Couple + C. LE 16 ","2804","0.984134184587918","0.979554627978126","0.98871374119771","2"
"Yes","2009","1-pers.-HH","315","0.10610490724276","0.094915357581381","0.117294456904138","1"
"Yes","2009","(Married) couple without C. ","698","0.100377190904284","0.0931715087222559","0.107582873086311","1"
"Yes","2009","Single parent ","28","","","","1"
"Yes","2009","Couple + C. LE 16 ","56","0.015865815412082","0.0112862588022898","0.0204453720218741","1"
"Yes","2009","Couple + C. GT 16 ","158","0.0449135621540283","0.0376979808706103","0.0521291434374463","1"
"Yes","2009","Couple + C. LE and GT 16","25","","","","1"
"No","2010","Couple + C. GT 16 ","","","","","2"
"No","2010","1-pers.-HH","","","","","2"
"No","2010","Couple + C. LE and GT 16","","","","","2"
"No","2010","(Married) couple without C. ","","","","","2"
"No","2010","Single parent ","","","","","2"
"No","2010","Couple + C. LE 16 ","","","","","2"
"Yes","2010","1-pers.-HH","","","","","1"
"Yes","2010","(Married) couple without C. ","","","","","1"
"Yes","2010","Single parent ","","","","","1"
"Yes","2010","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","","","","","1"
"No","2011","1-pers.-HH","3191","0.901098545664896","0.891311349335789","0.910885741994004","2"
"No","2011","Couple + C. GT 16 ","3034","0.95028277096676","0.942752941520471","0.957812600413048","2"
"No","2011","Couple + C. LE and GT 16","1202","0.97240706903659","0.963267757491309","0.98154638058187","2"
"No","2011","(Married) couple without C. ","7201","0.889029343109802","0.882208082020243","0.895850604199361","2"
"No","2011","Single parent ","1128","0.95239063964431","0.940210065068814","0.964571214219806","2"
"No","2011","Couple + C. LE 16 ","3054","0.979652382065712","0.974695912127534","0.984608852003891","2"
"Yes","2011","1-pers.-HH","383","0.0989014543351037","0.0891142580059962","0.108688650664211","1"
"Yes","2011","(Married) couple without C. ","944","0.110970656890198","0.104149395800639","0.117791917979757","1"
"Yes","2011","Single parent ","46","0.0476093603556896","0.0354287857801935","0.0597899349311857","1"
"Yes","2011","Couple + C. LE 16 ","63","0.0203476179342876","0.0153911479961089","0.0253040878724663","1"
"Yes","2011","Couple + C. GT 16 ","167","0.0497172290332406","0.0421873995869521","0.057247058479529","1"
"Yes","2011","Couple + C. LE and GT 16","32","0.0275929309634102","0.0184536194181296","0.0367322425086908","1"
"No","2012","1-pers.-HH","","","","","2"
"No","2012","(Married) couple without C. ","","","","","2"
"No","2012","Couple + C. GT 16 ","","","","","2"
"No","2012","Couple + C. LE and GT 16","","","","","2"
"No","2012","Single parent ","","","","","2"
"No","2012","Couple + C. LE 16 ","","","","","2"
"Yes","2012","1-pers.-HH","","","","","1"
"Yes","2012","(Married) couple without C. ","","","","","1"
"Yes","2012","Single parent ","","","","","1"
"Yes","2012","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","","","","","1"
"No","2013","1-pers.-HH","3078","0.891980389446614","0.881656944261673","0.902303834631555","2"
"No","2013","(Married) couple without C. ","6668","0.878417074003868","0.8710962127981","0.885737935209636","2"
"No","2013","Single parent ","1066","0.954754349593572","0.942560236057683","0.966948463129461","2"
"No","2013","Couple + C. LE 16 ","2705","0.977363727510102","0.971827630121364","0.98289982489884","2"
"No","2013","Couple + C. GT 16 ","2491","0.952135299004535","0.943982678741813","0.960287919267257","2"
"No","2013","Couple + C. LE and GT 16","914","0.976955308279573","0.967373544951361","0.986537071607785","2"
"Yes","2013","1-pers.-HH","395","0.108019610553386","0.0976961653684446","0.118343055738327","1"
"Yes","2013","(Married) couple without C. ","987","0.121582925996132","0.114262064790364","0.1289037872019","1"
"Yes","2013","Single parent ","50","0.045245650406428","0.0330515368705385","0.0574397639423175","1"
"Yes","2013","Couple + C. LE 16 ","68","0.0226362724898979","0.0171001751011597","0.028172369878636","1"
"Yes","2013","Couple + C. GT 16 ","143","0.0478647009954651","0.0397120807327434","0.0560173212581869","1"
"Yes","2013","Couple + C. LE and GT 16","28","","","","1"
"No","2014","1-pers.-HH","","","","","2"
"No","2014","(Married) couple without C. ","","","","","2"
"No","2014","Single parent ","","","","","2"
"No","2014","Couple + C. LE 16 ","","","","","2"
"No","2014","Couple + C. GT 16 ","","","","","2"
"No","2014","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","1-pers.-HH","","","","","1"
"Yes","2014","(Married) couple without C. ","","","","","1"
"Yes","2014","Single parent ","","","","","1"
"Yes","2014","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","","","","","1"
