"ple0012","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2009","16-34 y.","no migration background","18","","",""
"Yes","2009","16-34 y.","direct migration background","1","","",""
"Yes","2009","16-34 y.","indirect migration background","4","","",""
"Yes","2009","35-65 y.","no migration background","468","0.0543167653298327","0.0495491302425583","0.0590844004171071"
"Yes","2009","35-65 y.","direct migration background","56","0.051241485095025","0.0377695773232937","0.0647133928667563"
"Yes","2009","35-65 y.","indirect migration background","3","","",""
"Yes","2009","66 and older","no migration background","701","0.176646741678101","0.164634437070011","0.188659046286192"
"Yes","2009","66 and older","direct migration background","63","0.202098594447039","0.159477248218167","0.244719940675911"
"Yes","2009","66 and older","indirect migration background","","","",""
"No","2009","16-34 y.","no migration background","3172","0.994619546910633","0.99208096799227","0.997158125828995"
"No","2009","16-34 y.","direct migration background","297","0.999365940032985","0.996507905987927","1.00222397407804"
"No","2009","16-34 y.","indirect migration background","514","0.982693741592755","0.971463375902","0.993924107283509"
"No","2009","35-65 y.","no migration background","8213","0.945683234670167","0.940915599582893","0.950450869757442"
"No","2009","35-65 y.","direct migration background","973","0.948758514904975","0.935286607133244","0.962230422676706"
"No","2009","35-65 y.","indirect migration background","188","0.984393442267884","0.96681544773854","1.00197143679723"
"No","2009","66 and older","no migration background","3171","0.823353258321899","0.811340953713808","0.835365562929989"
"No","2009","66 and older","direct migration background","278","0.797901405552961","0.755280059324089","0.840522751781833"
"No","2009","66 and older","indirect migration background","6","","",""
"Yes","2010","16-34 y.","no migration background","","","",""
"Yes","2010","16-34 y.","direct migration background","","","",""
"Yes","2010","16-34 y.","indirect migration background","","","",""
"Yes","2010","35-65 y.","no migration background","","","",""
"Yes","2010","35-65 y.","direct migration background","","","",""
"Yes","2010","35-65 y.","indirect migration background","","","",""
"Yes","2010","66 and older","no migration background","","","",""
"Yes","2010","66 and older","direct migration background","","","",""
"Yes","2010","66 and older","indirect migration background","","","",""
"No","2010","16-34 y.","no migration background","","","",""
"No","2010","16-34 y.","direct migration background","","","",""
"No","2010","16-34 y.","indirect migration background","","","",""
"No","2010","35-65 y.","no migration background","","","",""
"No","2010","35-65 y.","direct migration background","","","",""
"No","2010","35-65 y.","indirect migration background","","","",""
"No","2010","66 and older","no migration background","","","",""
"No","2010","66 and older","direct migration background","","","",""
"No","2010","66 and older","indirect migration background","","","",""
"Yes","2011","16-34 y.","no migration background","27","","",""
"Yes","2011","16-34 y.","direct migration background","3","","",""
"Yes","2011","16-34 y.","indirect migration background","6","","",""
"Yes","2011","35-65 y.","no migration background","613","0.0635539922660922","0.0587394349182394","0.0683685496139449"
"Yes","2011","35-65 y.","direct migration background","79","0.0757737503616293","0.0609785554630992","0.0905689452601594"
"Yes","2011","35-65 y.","indirect migration background","6","","",""
"Yes","2011","66 and older","no migration background","861","0.177575855512639","0.166721768990642","0.188429942034635"
"Yes","2011","66 and older","direct migration background","78","0.193676724454235","0.155972919550985","0.231380529357484"
"Yes","2011","66 and older","indirect migration background","","","",""
"No","2011","16-34 y.","no migration background","3389","0.993279036229444","0.990539099262032","0.996018973196855"
"No","2011","16-34 y.","direct migration background","366","0.995858179470386","0.989305343550502","1.00241101539027"
"No","2011","16-34 y.","indirect migration background","516","0.974775110075252","0.961323331960178","0.988226888190327"
"No","2011","35-65 y.","no migration background","9250","0.936446007733908","0.931631450386055","0.941260565081761"
"No","2011","35-65 y.","direct migration background","1150","0.924226249638371","0.909431054739841","0.939021444536901"
"No","2011","35-65 y.","indirect migration background","265","0.97640363715616","0.958331867903275","0.994475406409045"
"No","2011","66 and older","no migration background","3901","0.822424144487361","0.811570057965365","0.833278231009358"
"No","2011","66 and older","direct migration background","344","0.806323275545765","0.768619470642516","0.844027080449015"
"No","2011","66 and older","indirect migration background","6","","",""
"Yes","2012","16-34 y.","no migration background","","","",""
"Yes","2012","16-34 y.","direct migration background","","","",""
"Yes","2012","16-34 y.","indirect migration background","","","",""
"Yes","2012","35-65 y.","no migration background","","","",""
"Yes","2012","35-65 y.","direct migration background","","","",""
"Yes","2012","35-65 y.","indirect migration background","","","",""
"Yes","2012","66 and older","no migration background","","","",""
"Yes","2012","66 and older","direct migration background","","","",""
