"ple0012","year","age_gr","n","percent","lower_confidence","upper_confidence"
"Yes","2009","16-34 y.","23","","",""
"Yes","2009","35-65 y.","527","0.0530367325897101","0.0486224156880748","0.0574510494913454"
"Yes","2009","66 and older","764","0.178816597195013","0.167253682464871","0.190379511925155"
"No","2009","16-34 y.","3983","0.993212397722059","0.990669833813675","0.995754961630444"
"No","2009","35-65 y.","9374","0.94696326741029","0.942548950508655","0.951377584311925"
"No","2009","66 and older","3455","0.821183402804987","0.809620488074845","0.832746317535129"
"Yes","2010","16-34 y.","","","",""
"Yes","2010","35-65 y.","","","",""
"Yes","2010","66 and older","","","",""
"No","2010","16-34 y.","","","",""
"No","2010","35-65 y.","","","",""
"No","2010","66 and older","","","",""
"Yes","2011","16-34 y.","36","0.00883020812893553","0.00603624832385246","0.0116241679340186"
"Yes","2011","35-65 y.","698","0.0645271732368979","0.0600097737706873","0.0690445727031085"
"Yes","2011","66 and older","939","0.178912016992613","0.168484545383878","0.189339488601348"
"No","2011","16-34 y.","4271","0.991169791871064","0.988375832065981","0.993963751676148"
"No","2011","35-65 y.","10665","0.935472826763102","0.930955427296892","0.939990226229313"
"No","2011","66 and older","4251","0.821087983007387","0.810660511398652","0.831515454616122"
"Yes","2012","16-34 y.","","","",""
"Yes","2012","35-65 y.","","","",""
"Yes","2012","66 and older","","","",""
"No","2012","16-34 y.","","","",""
"No","2012","35-65 y.","","","",""
"No","2012","66 and older","","","",""
"Yes","2013","16-34 y.","24","","",""
"Yes","2013","35-65 y.","707","0.0711994272217339","0.0662235013961834","0.0761753530472845"
"Yes","2013","66 and older","975","0.188498559425237","0.177659916405733","0.19933720244474"
"No","2013","16-34 y.","3685","0.995349552137235","0.993160002087595","0.997539102186874"
"No","2013","35-65 y.","9553","0.928800572778266","0.923824646952715","0.933776498603817"
"No","2013","66 and older","4027","0.811501440574763","0.80066279755526","0.822340083594267"
"Yes","2014","16-34 y.","","","",""
"Yes","2014","35-65 y.","","","",""
"Yes","2014","66 and older","","","",""
"No","2014","16-34 y.","","","",""
"No","2014","35-65 y.","","","",""
"No","2014","66 and older","","","",""
"Yes","2015","16-34 y.","58","0.00641804245933061","0.00435758655020914","0.00847849836845208"
"Yes","2015","35-65 y.","834","0.0691203993842331","0.0649844132746623","0.073256385493804"
"Yes","2015","66 and older","953","0.185558252939685","0.174729666223825","0.196386839655544"
"No","2015","16-34 y.","5712","0.993581957540669","0.991521501631548","0.995642413449791"
"No","2015","35-65 y.","13615","0.930879600615767","0.926743614506196","0.935015586725338"
"No","2015","66 and older","3998","0.814441747060315","0.803613160344456","0.825270333776175"
"Yes","2016","16-34 y.","","","",""
"Yes","2016","35-65 y.","","","",""
"Yes","2016","66 and older","","","",""
"No","2016","16-34 y.","","","",""
"No","2016","35-65 y.","","","",""
"No","2016","66 and older","","","",""
"Yes","2017","16-34 y.","61","0.0077365123612005","0.00556347102833959","0.00990955369406142"
"Yes","2017","35-65 y.","943","0.0719681601581018","0.0678924267133498","0.0760438936028538"
"Yes","2017","66 and older","963","0.186707841847099","0.175942218091768","0.197473465602429"
"No","2017","16-34 y.","6184","0.992263487638799","0.990090446305939","0.99443652897166"
"No","2017","35-65 y.","14502","0.928031839841898","0.923956106397146","0.93210757328665"
"No","2017","66 and older","4070","0.813292158152901","0.802526534397571","0.824057781908232"
"Yes","2018","16-34 y.","","","",""
"Yes","2018","35-65 y.","","","",""
"Yes","2018","66 and older","","","",""
"No","2018","16-34 y.","","","",""
"No","2018","35-65 y.","","","",""
"No","2018","66 and older","","","",""
"Yes","2019","16-34 y.","63","0.0104033999079115","0.00771107385336003","0.0130957259624629"
"Yes","2019","35-65 y.","914","0.0714054730710265","0.0673087752191136","0.0755021709229394"
"Yes","2019","66 and older","974","0.183343286185521","0.172873330755032","0.19381324161601"
"No","2019","16-34 y.","5393","0.989596600092089","0.986904274037537","0.99228892614664"
"No","2019","35-65 y.","14263","0.928594526928973","0.924497829077061","0.932691224780886"
"No","2019","66 and older","4273","0.816656713814479","0.80618675838399","0.827126669244968"
