"ple0012","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Not Employed","Male","463","0.151271449320473","0.138180667458736","0.164362231182211"
"Yes","2009","Not Employed","Female","467","0.120307598490595","0.110228504431665","0.130386692549526"
"Yes","2009","Employed","Male","246","0.0411402001565575","0.0360136934747463","0.0462667068383687"
"Yes","2009","Employed","Female","138","0.0261656443298188","0.0219392883469296","0.0303920003127079"
"No","2009","Not Employed","Male","2415","0.848728550679527","0.835637768817789","0.861819332541264"
"No","2009","Not Employed","Female","3535","0.879692401509405","0.869613307450474","0.889771495568335"
"No","2009","Employed","Male","5520","0.958859799843442","0.953733293161631","0.963986306525254"
"No","2009","Employed","Female","5342","0.973834355670181","0.969607999687292","0.97806071165307"
"Yes","2010","Not Employed","Male","","","",""
"Yes","2010","Not Employed","Female","","","",""
"Yes","2010","Employed","Male","","","",""
"Yes","2010","Employed","Female","","","",""
"No","2010","Not Employed","Male","","","",""
"No","2010","Not Employed","Female","","","",""
"No","2010","Employed","Male","","","",""
"No","2010","Employed","Female","","","",""
"Yes","2011","Not Employed","Male","579","0.16034588965997","0.148059238256183","0.172632541063757"
"Yes","2011","Not Employed","Female","585","0.13792374907855","0.128086595332544","0.147760902824557"
"Yes","2011","Employed","Male","335","0.0519217863006925","0.0464916045336612","0.0573519680677237"
"Yes","2011","Employed","Female","174","0.0298689887683081","0.0256658976537999","0.0340720798828164"
"No","2011","Not Employed","Male","2847","0.83965411034003","0.827367458936243","0.851940761743817"
"No","2011","Not Employed","Female","4135","0.86207625092145","0.852239097175443","0.871913404667456"
"No","2011","Employed","Male","6078","0.948078213699308","0.942648031932276","0.953508395466339"
"No","2011","Employed","Female","6127","0.970131011231692","0.965927920117184","0.9743341023462"
"Yes","2012","Not Employed","Male","","","",""
"Yes","2012","Not Employed","Female","","","",""
"Yes","2012","Employed","Male","","","",""
"Yes","2012","Employed","Female","","","",""
"No","2012","Not Employed","Male","","","",""
"No","2012","Not Employed","Female","","","",""
"No","2012","Employed","Male","","","",""
"No","2012","Employed","Female","","","",""
"Yes","2013","Not Employed","Male","613","0.186692777403679","0.173170687397378","0.200214867409979"
"Yes","2013","Not Employed","Female","585","0.148476968332763","0.137705467378974","0.159248469286551"
"Yes","2013","Employed","Male","329","0.0527217839042094","0.0469120682138923","0.0585314995945265"
"Yes","2013","Employed","Female","179","0.0312584041542627","0.0268222667820491","0.0356945415264764"
"No","2013","Not Employed","Male","2577","0.813307222596321","0.799785132590021","0.826829312602622"
"No","2013","Not Employed","Female","3601","0.851523031667237","0.840751530713449","0.862294532621026"
"No","2013","Employed","Male","5355","0.947278216095791","0.941468500405474","0.953087931786108"
"No","2013","Employed","Female","5732","0.968741595845737","0.964305458473524","0.973177733217951"
"Yes","2014","Not Employed","Male","","","",""
"Yes","2014","Not Employed","Female","","","",""
"Yes","2014","Employed","Male","","","",""
"Yes","2014","Employed","Female","","","",""
"No","2014","Not Employed","Male","","","",""
"No","2014","Not Employed","Female","","","",""
"No","2014","Employed","Male","","","",""
"No","2014","Employed","Female","","","",""
"Yes","2015","Not Employed","Male","601","0.185094673747573","0.172118211912576","0.19807113558257"
"Yes","2015","Not Employed","Female","605","0.137502589102828","0.128019499890499","0.146985678315158"
"Yes","2015","Employed","Male","394","0.0523414052362774","0.0474840644091783","0.0571987460633765"
"Yes","2015","Employed","Female","245","0.0299740221392012","0.0263674754899818","0.0335805687884206"
"No","2015","Not Employed","Male","2840","0.814905326252427","0.80192886441743","0.827881788087424"
"No","2015","Not Employed","Female","4461","0.862497410897171","0.853014321684842","0.871980500109501"
"No","2015","Employed","Male","7682","0.947658594763722","0.942801253936623","0.952515935590822"
"No","2015","Employed","Female","8342","0.970025977860799","0.966419431211579","0.973632524510018"
"Yes","2016","Not Employed","Male","","","",""
"Yes","2016","Not Employed","Female","","","",""
"Yes","2016","Employed","Male","","","",""
"Yes","2016","Employed","Female","","","",""
"No","2016","Not Employed","Male","","","",""
"No","2016","Not Employed","Female","","","",""
"No","2016","Employed","Male","","","",""
"No","2016","Employed","Female","","","",""
"Yes","2017","Not Employed","Male","626","0.178634137526115","0.166095392701857","0.191172882350372"
"Yes","2017","Not Employed","Female","618","0.139117272191004","0.129571568931327","0.148662975450681"
"Yes","2017","Employed","Male","442","0.0575545081469777","0.0526757126536102","0.0624333036403452"
"Yes","2017","Employed","Female","281","0.0324610057978319","0.02886594570169","0.0360560658939738"
"No","2017","Not Employed","Male","2959","0.821365862473885","0.808827117649628","0.833904607298143"
"No","2017","Not Employed","Female","4431","0.860882727808996","0.85133702454932","0.870428431068673"
"No","2017","Employed","Male","8312","0.942445491853022","0.937566696359655","0.94732428734639"
"No","2017","Employed","Female","9054","0.967538994202168","0.963943934106026","0.97113405429831"
"Yes","2018","Not Employed","Male","","","",""
"Yes","2018","Not Employed","Female","","","",""
"Yes","2018","Employed","Male","","","",""
"Yes","2018","Employed","Female","","","",""
"No","2018","Not Employed","Male","","","",""
"No","2018","Not Employed","Female","","","",""
"No","2018","Employed","Male","","","",""
"No","2018","Employed","Female","","","",""
"Yes","2019","Not Employed","Male","616","0.176619405058427","0.164021559444037","0.189217250672818"
"Yes","2019","Not Employed","Female","567","0.144931814316883","0.134755439896796","0.15510818873697"
"Yes","2019","Employed","Male","465","0.0536127839080493","0.0489153293459311","0.0583102384701675"
"Yes","2019","Employed","Female","303","0.0363386938854449","0.0324555079265578","0.0402218798443319"
"No","2019","Not Employed","Male","2904","0.823380594941572","0.810782749327182","0.835978440555963"
"No","2019","Not Employed","Female","4030","0.855068185683117","0.84489181126303","0.865244560103204"
"No","2019","Employed","Male","8368","0.946387216091951","0.941689761529833","0.951084670654069"
"No","2019","Employed","Female","8618","0.963661306114555","0.959778120155668","0.967544492073442"
