"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","1.25","1","249","1","1","1","2","4","1.18","1.32","1","6","1","1"
"1984","Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Employed","no migration background","1.36","1","488","1","1","1","2","9","1.25","1.47","0","14","1","1"
"1984","Not Employed","direct migration background","1.15","1","141","1","1","1","1","4","1.04","1.26","1","5","1","1"
"1984","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Not Employed","no migration background","1.39","1","401","1","1","1","2","7","1.28","1.5","0","12","1","1"
"1985","Employed","direct migration background","1.4","1","207","1","1","1","2","5","1.06","1.74","1","30","1","1"
"1985","Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Employed","no migration background","1.53","1","416","1","1","1","2","12","1.35","1.71","0","16","1","1"
"1985","Not Employed","direct migration background","1.53","1","115","1","1","1","2","10","1.35","1.71","1","10","1","1"
"1985","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Not Employed","no migration background","1.39","1","422","1","1","1","2","6","1.24","1.54","1","17","1","1"
"1986","Employed","direct migration background","1.47","1","226","1","1","1","2","6","1.31","1.63","1","14","1","1"
"1986","Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Employed","no migration background","1.57","1","416","1","1","1","2","10","1.25","1.89","1","51","1","1"
"1986","Not Employed","direct migration background","2.52","1","143","1","1","1","2","48","1.86","3.18","1","48","1","1"
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","1.53","1","395","1","1","1","2","9","1.28","1.78","0","40","1","1"
"1987","Employed","direct migration background","1.37","1","193","1","1","1","2","6","1.21","1.53","0","14","1","1"
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","1.59","1","444","1","1","1","2","15","1.35","1.83","0","35","1","1"
"1987","Not Employed","direct migration background","1.6","1","113","1","1","2","3","11","1.31","1.89","1","13","1","1"
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","1.5","1","396","1","1","1","2","12","1.28","1.72","1","30","1","1"
"1988","Employed","direct migration background","1.71","1","177","1","1","1","3","15","1.42","2","1","15","1","1"
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","1.54","1","441","1","1","1","2","14","1.33","1.75","0","28","1","1"
"1988","Not Employed","direct migration background","1.6","1","110","1","1","2","3","10","1.36","1.84","1","10","1","1"
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","1.58","1","376","1","1","1","2","10","1.29","1.87","1","35","1","1"
"1989","Employed","direct migration background","1.5","1","176","1","1","1","2","14","1.34","1.66","1","14","1","1"
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","1.51","1","412","1","1","1","2","10","1.29","1.73","1","35","1","1"
"1989","Not Employed","direct migration background","1.8","1","100","1","1","2","3","14","1.51","2.09","1","14","1","1"
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","1.65","1","340","1","1","1","2","8","1.06","2.24","1","90","1","1"
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","1.31","1","165","1","1","1","2","7","1.22","1.4","1","7","1","1"
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","1.72","1","408","1","1","1","2","20","1.48","1.96","1","27","1","1"
"1991","Not Employed","direct migration background","1.57","1","99","1","1","2","3","6","1.4","1.74","1","6","1","1"
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","1.53","1","394","1","1","2","2","10","1.34","1.72","1","30","1","1"
"1992","Employed","direct migration background","1.17","1","165","1","1","1","2","4","1.07","1.27","1","7","1","1"
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","1.45","1","612","1","1","1","2","10","1.2","1.7","1","65","1","1"
