"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1b) general elementary school","1.43","1","70","1","1","1","2","7","1.2","1.66","1","7","1","1"
"1984","(Married) couple without C.","(1c) basic vocational qualification","1.23","1","118","1","1","1","2","3","1.14","1.32","1","3","1","1"
"1984","(Married) couple without C.","(2a) intermediate vocational","1.31","1","34","1","1","1","2","5","1.03","1.59","1","5","1","1"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1b) general elementary school","1.33","1","53","1","1","1","2","9","0.99","1.67","0","9","1","1"
"1984","1-pers.-HH","(1c) basic vocational qualification","1.24","1","59","1","1","1","2","3","1.08","1.4","1","3","1","1"
"1984","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1b) general elementary school","1.16","1","48","1","1","1","2","3","1.03","1.29","1","3","1","1"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","1.62","1","66","1","1","2","3","8","1.29","1.95","1","8","1","1"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","1.16","1","44","1","1","1","2","3","1.01","1.31","1","3","1","1"
"1984","Couple + C. LE 16","(1b) general elementary school","1.26","1","73","1","1","1","2","3","1.14","1.38","1","3","1","1"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","1.36","1","135","1","1","1","2","7","1.18","1.54","1","7","1","1"
"1984","Couple + C. LE 16","(2a) intermediate vocational","1.11","1","57","1","1","1","1","3","1.01","1.21","1","3","1","1"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
