"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","1.59","1","41","1","1","1","3","10","1.1","2.08","1","10","1","1"
"1984","16-34 y.","lower secondary degree","1.42","1","190","1","1","1","2","9","1.25","1.59","1","10","1","1"
"1984","16-34 y.","no degree/no degree yet","1.34","1","42","1","1","1","3","4","1.14","1.54","1","4","1","1"
"1984","16-34 y.","Other degree","1.11","1","70","1","1","1","1","3","1","1.22","1","3","1","1"
"1984","16-34 y.","secondary school degree","1.24","1","104","1","1","1","2","4","1.12","1.36","1","5","1","1"
"1984","35-65 y.","college entrance qualification","1.25","1","43","1","1","1","2","3","1.09","1.41","0","3","1","1"
"1984","35-65 y.","lower secondary degree","1.39","1","344","1","1","1","2","7","1.26","1.52","1","14","1","1"
"1984","35-65 y.","no degree/no degree yet","1.22","1","108","1","1","1","2","4","1.09","1.35","1","5","1","1"
"1984","35-65 y.","Other degree","1.12","1","99","1","1","1","1","3","1.02","1.22","1","4","1","1"
"1984","35-65 y.","secondary school degree","1.3","1","61","1","1","1","2","4","0.97","1.63","1","10","1","1"
"1984","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1984","66 and older","lower secondary degree","1.34","1","138","1","1","1","2","4","1.15","1.53","0","12","1","1"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1985","16-34 y.","college entrance qualification","1.22","1","63","1","1","1","2","4","1.06","1.38","1","4","1","1"
"1985","16-34 y.","lower secondary degree","1.51","1","171","1","1","1","2","10","1.28","1.74","0","14","1","1"
"1985","16-34 y.","no degree/no degree yet","1.37","1","51","1","1","1","2","8","1.03","1.71","1","8","1","1"
"1985","16-34 y.","Other degree","1.06","1","45","1","1","1","1","2","0.97","1.15","1","2","1","1"
"1985","16-34 y.","secondary school degree","1.34","1","107","1","1","1","2","14","1.08","1.6","1","14","1","1"
"1985","35-65 y.","college entrance qualification","1.62","1","44","1","1","2","2","16","0.93","2.31","1","16","1","1"
"1985","35-65 y.","lower secondary degree","1.63","1","289","1","1","1","2","14","1.37","1.89","1","17","1","1"
"1985","35-65 y.","no degree/no degree yet","1.4","1","71","1","1","1","2","14","1.02","1.78","1","14","1","1"
"1985","35-65 y.","Other degree","1.39","1","100","1","1","1","2","15","0.75","2.03","1","30","1","1"
"1985","35-65 y.","secondary school degree","1.44","1","60","1","1","1","2","7","1.14","1.74","1","7","1","1"
"1985","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1985","66 and older","lower secondary degree","1.3","1","122","1","1","1","2","4","1.18","1.42","1","5","1","1"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1986","16-34 y.","college entrance qualification","1.19","1","61","1","1","1","2","3","1.06","1.32","0","3","1","1"
"1986","16-34 y.","lower secondary degree","1.9","1","164","1","1","1","3","9","1.23","2.57","1","51","1","1"
"1986","16-34 y.","no degree/no degree yet","1.44","1","54","1","1","1","1","9","1.09","1.79","1","9","1","1"
"1986","16-34 y.","Other degree","1.24","1","50","1","1","1","2","6","1","1.48","1","6","1","1"
"1986","16-34 y.","secondary school degree","1.45","1","103","1","1","2","2","7","1.12","1.78","0","15","1","1"
"1986","35-65 y.","college entrance qualification","1.82","1","39","1","1","1","2","30","0.32","3.32","1","30","1","1"
"1986","35-65 y.","lower secondary degree","1.78","1","293","1","1","1","2","16","1.37","2.19","1","48","1","1"
"1986","35-65 y.","no degree/no degree yet","1.57","1","74","1","1","1","2","14","1.15","1.99","1","14","1","1"
"1986","35-65 y.","Other degree","1.26","1","110","1","1","1","2","9","1.09","1.43","1","9","1","1"
"1986","35-65 y.","secondary school degree","1.39","1","63","1","1","1","2","10","1.08","1.7","1","10","1","1"
"1986","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1986","66 and older","lower secondary degree","1.6","1","119","1","1","1","2","5","0.94","2.26","1","40","1","1"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","1.21","1","31","1","1","1","2","3","1.03","1.39","1","3","1","1"
"1987","16-34 y.","college entrance qualification","1.22","1","52","1","1","1","2","2","1.1","1.34","1","3","1","1"
"1987","16-34 y.","lower secondary degree","1.5","1","200","1","1","1","2","6","1.15","1.85","1","35","1","1"
"1987","16-34 y.","no degree/no degree yet","2.13","1","38","1","1","1","3","14","1.24","3.02","0","14","1","1"
"1987","16-34 y.","Other degree","1.38","1","43","1","1","1","1","13","0.81","1.95","1","13","1","1"
"1987","16-34 y.","secondary school degree","1.48","1","106","1","1","1","2","14","1.13","1.83","1","14","1","1"
"1987","35-65 y.","college entrance qualification","1.33","1","46","1","1","1","2","8","0.98","1.68","1","8","1","1"
"1987","35-65 y.","lower secondary degree","1.83","1","257","1","1","1","2","16","1.44","2.22","0","30","1","1"
"1987","35-65 y.","no degree/no degree yet","1.46","1","74","1","1","1","2","14","1.1","1.82","1","14","1","1"
"1987","35-65 y.","Other degree","1.18","1","79","1","1","1","2","3","1.01","1.35","1","7","1","1"
"1987","35-65 y.","secondary school degree","1.09","1","56","1","1","1","1","4","0.96","1.22","0","4","1","1"
"1987","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","1.44","1","143","1","1","1","2","7","1.14","1.74","1","20","1","1"
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1988","16-34 y.","college entrance qualification","1.07","1","47","1","1","1","1","4","0.92","1.22","1","4","1","1"
"1988","16-34 y.","lower secondary degree","1.58","1","193","1","1","1","2","14","1.31","1.85","1","16","1","1"
"1988","16-34 y.","no degree/no degree yet","1.23","1","36","1","1","1","2","3","0.98","1.48","1","4","1","1"
"1988","16-34 y.","Other degree","2.09","1","32","1","1","2","5","9","1.52","2.66","1","9","1","1"
"1988","16-34 y.","secondary school degree","1.73","1","105","1","1","1","2","14","1.25","2.21","0","15","1","1"
"1988","35-65 y.","college entrance qualification","1.2","1","39","1","1","1","2","3","1.05","1.35","1","3","1","1"
"1988","35-65 y.","lower secondary degree","1.62","1","266","1","1","1","2","14","1.24","2","1","35","1","1"
"1988","35-65 y.","no degree/no degree yet","1.53","1","67","1","1","1","2","10","1.22","1.84","1","10","1","1"
"1988","35-65 y.","Other degree","1.66","1","90","1","1","1","3","14","1.24","2.08","1","14","1","1"
