"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","1.15","1","221","1","1","1","2","3","1.09","1.21","1","4","1","1"
"1984","direct migration background","Male","1.29","1","169","1","1","1","2","4","1.17","1.41","1","6","1","1"
"1984","indirect migration background","Female","","","","","","","","","","","","","",""
"1984","indirect migration background","Male","","","","","","","","","","","","","",""
"1984","no migration background","Female","1.34","1","517","1","1","1","2","7","1.24","1.44","0","14","1","1"
"1984","no migration background","Male","1.42","1","372","1","1","1","2","9","1.3","1.54","0","12","1","1"
"1985","direct migration background","Female","1.27","1","186","1","1","1","2","5","1.1","1.44","1","15","1","1"
"1985","direct migration background","Male","1.76","1","136","1","1","1","3","10","1.28","2.24","1","30","1","1"
"1985","indirect migration background","Female","","","","","","","","","","","","","",""
"1985","indirect migration background","Male","","","","","","","","","","","","","",""
"1985","no migration background","Female","1.42","1","517","1","1","1","2","12","1.28","1.56","1","17","1","1"
"1985","no migration background","Male","1.51","1","321","1","1","1","2","10","1.31","1.71","0","16","1","1"
"1986","direct migration background","Female","1.3","1","191","1","1","1","2","6","1.16","1.44","1","9","1","1"
"1986","direct migration background","Male","2.8","1","178","1","1","2","2","48","2.25","3.35","1","48","1","1"
"1986","indirect migration background","Female","","","","","","","","","","","","","",""
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","1.5","1","464","1","1","1","2","8","1.29","1.71","0","40","1","1"
"1986","no migration background","Male","1.62","1","347","1","1","1","2","10","1.23","2.01","0","51","1","1"
"1987","direct migration background","Female","1.46","1","170","1","1","1","2","11","1.26","1.66","1","13","1","1"
"1987","direct migration background","Male","1.48","1","136","1","1","2","2","7","1.25","1.71","0","14","1","1"
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","1.48","1","532","1","1","1","2","13","1.29","1.67","0","30","1","1"
"1987","no migration background","Male","1.65","1","308","1","1","1","2","16","1.35","1.95","0","35","1","1"
"1988","direct migration background","Female","1.94","1","161","1","1","2","3","15","1.64","2.24","1","15","1","1"
"1988","direct migration background","Male","1.34","1","126","1","1","1","2","5","1.1","1.58","1","14","1","1"
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","1.46","1","480","1","1","1","2","10","1.27","1.65","0","35","1","1"
"1988","no migration background","Male","1.71","1","337","1","1","1","2","14","1.38","2.04","1","30","1","1"
"1989","direct migration background","Female","1.28","1","164","1","1","1","2","4","1.18","1.38","1","5","1","1"
"1989","direct migration background","Male","2.09","1","112","1","1","2","3","14","1.75","2.43","1","14","1","1"
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","1.51","1","466","1","1","1","2","8","1.1","1.92","1","90","1","1"
"1989","no migration background","Male","1.7","1","286","1","1","1","2","21","1.31","2.09","1","40","1","1"
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","1.63","1","151","1","1","2","3","7","1.49","1.77","1","7","1","1"
"1991","direct migration background","Male","1.13","1","113","1","1","1","2","2","1.05","1.21","1","3","1","1"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","1.67","1","501","1","1","1","2","14","1.45","1.89","1","30","1","1"
"1991","no migration background","Male","1.52","1","301","1","1","1","2","10","1.34","1.7","1","20","1","1"
"1992","direct migration background","Female","1.31","1","152","1","1","1","2","4","1.22","1.4","1","4","1","1"
"1992","direct migration background","Male","1.42","1","108","1","1","1","2","12","1.18","1.66","1","12","1","1"
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","1.49","1","645","1","1","1","2","10","1.24","1.74","1","65","1","1"
"1992","no migration background","Male","1.5","1","438","1","1","1","2","7","1.36","1.64","1","21","1","1"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","1.2","1","140","1","1","1","2","3","0.91","1.49","1","21","1","1"
"1994","direct migration background","Male","1.3","1","103","1","1","1","2","4","1.16","1.44","1","6","1","1"
"1994","indirect migration background","Female","2.03","1","32","1","1","2","7","7","1.57","2.49","1","7","1","1"
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","1.46","1","705","1","1","1","2","8","1.35","1.57","1","21","1","1"
"1994","no migration background","Male","1.53","1","413","1","1","1","2","12","1.26","1.8","1","50","1","1"
"1995","direct migration background","Female","1.26","1","182","1","1","1","2","4","1.05","1.47","1","12","1","1"
"1995","direct migration background","Male","1.96","1","127","1","1","2","4","20","1.57","2.35","1","20","1","1"
"1995","indirect migration background","Female","2.11","1","33","1","1","2","3","12","1.39","2.83","1","12","1","1"
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","1.43","1","695","1","1","2","2","6","1.35","1.51","0","11","1","1"
"1995","no migration background","Male","1.57","1","435","1","1","2","2","11","1.35","1.79","0","35","1","1"
"1996","direct migration background","Female","1.16","1","165","1","1","1","2","3","1.08","1.24","1","5","1","1"
"1996","direct migration background","Male","1.55","1","141","1","1","2","2","6","1.31","1.79","1","15","1","1"
"1996","indirect migration background","Female","1.19","1","36","1","1","1","2","2","1.07","1.31","1","2","1","1"
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","1.59","1","729","1","1","1","2","10","1.44","1.74","1","35","1","1"
"1996","no migration background","Male","1.83","1","425","1","1","2","3","15","1.62","2.04","1","30","1","1"
"1997","direct migration background","Female","1.26","1","174","1","1","1","2","5","1.01","1.51","1","21","1","1"
"1997","direct migration background","Male","2.13","1","111","1","1","2","3","30","1.59","2.67","1","30","1","1"
"1997","indirect migration background","Female","1.29","1","37","1","1","1","2","4","1.09","1.49","1","4","1","1"
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","1.51","1","679","1","1","1","2","8","1.36","1.66","1","36","1","1"
"1997","no migration background","Male","1.8","1","460","1","1","2","3","14","1.6","2","1","30","1","1"
"1998","direct migration background","Female","1.22","1","179","1","1","1","2","5","1.12","1.32","1","6","1","1"
"1998","direct migration background","Male","2.62","1","112","1","1","1","2","64","1.46","3.78","1","64","1","1"
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","1.47","1","800","1","1","1","2","7","1.38","1.56","1","22","1","1"
"1998","no migration background","Male","1.52","1","529","1","1","2","3","7","1.39","1.65","1","20","1","1"
"1999","direct migration background","Female","1.21","1","159","1","1","1","2","4","1.06","1.36","1","12","1","1"
"1999","direct migration background","Male","1.72","1","113","1","1","2","2","10","1.16","2.28","1","30","1","1"
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","1.59","1","776","1","1","2","2","10","1.5","1.68","1","14","1","1"
"1999","no migration background","Male","1.53","1","536","1","1","2","3","6","1.42","1.64","1","19","1","1"
"2000","direct migration background","Female","1.39","1","213","1","1","1","2","7","1.21","1.57","1","14","1","1"
"2000","direct migration background","Male","1.99","1","157","1","1","2","2","21","1.62","2.36","1","21","1","1"
"2000","indirect migration background","Female","1.34","1","54","1","1","1","2","6","1.11","1.57","1","6","1","1"
"2000","indirect migration background","Male","1.77","1","30","1","1","2","2","9","1.21","2.33","1","9","1","2"
"2000","no migration background","Female","1.52","1","1364","1","1","2","2","8","1.43","1.61","1","30","1","1"
"2000","no migration background","Male","1.74","1","990","1","1","2","3","12","1.6","1.88","1","45","1","1"
"2001","direct migration background","Female","1.38","1","194","1","1","2","2","4","1.28","1.48","1","5","1","1"
"2001","direct migration background","Male","1.46","1","151","1","1","2","2","5","1.34","1.58","1","5","1","1"
"2001","indirect migration background","Female","1.19","1","57","1","1","1","2","3","1.01","1.37","1","5","1","1"
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","1.32","1","1287","1","1","1","2","4","1.27","1.37","1","12","1","1"
"2001","no migration background","Male","1.45","1","896","1","1","2","2","6","1.38","1.52","1","12","1","1"
"2002","direct migration background","Female","1.46","1","181","1","1","1","2","9","1.34","1.58","1","9","1","1"
"2002","direct migration background","Male","1.2","1","144","1","1","1","2","3","1.11","1.29","1","5","1","1"
"2002","indirect migration background","Female","1.45","1","57","1","1","1","3","8","1.12","1.78","1","8","1","1"
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","1.34","1","1260","1","1","1","2","4","1.26","1.42","1","48","1","1"
"2002","no migration background","Male","1.42","1","1020","1","1","2","2","6","1.36","1.48","1","18","1","1"
