"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","direct migration background","1.28","1","114","1","1","1","3","3","1.16","1.4","1","4","1","1"
"1984","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1984","Baden-W?rttemberg","no migration background","1.4","1","135","1","1","1","2","8","1.18","1.62","1","10","1","1"
"1984","Bavaria","direct migration background","1.33","1","45","1","1","1","2","5","1.01","1.65","1","6","1","1"
"1984","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1984","Bavaria","no migration background","1.25","1","169","1","1","1","2","5","1.14","1.36","1","6","1","1"
"1984","Berlin","direct migration background","","","","","","","","","","","","","",""
"1984","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1984","Berlin","no migration background","1.61","1","30","1","1","1","2","14","0.71","2.51","1","14","1","1"
"1984","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1984","Bremen","direct migration background","","","","","","","","","","","","","",""
"1984","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1984","Bremen","no migration background","","","","","","","","","","","","","",""
"1984","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1984","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Hamburg","no migration background","","","","","","","","","","","","","",""
"1984","Hesse","direct migration background","1.24","1","60","1","1","1","2","4","1.07","1.41","1","4","1","1"
"1984","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1984","Hesse","no migration background","1.2","1","72","1","1","1","2","3","1.09","1.31","1","3","1","1"
"1984","Lower Saxony","direct migration background","1.06","1","30","1","1","1","1","3","0.9","1.22","1","3","1","1"
"1984","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1984","Lower Saxony","no migration background","1.58","1","100","1","1","1","3","9","1.25","1.91","1","12","1","1"
"1984","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","direct migration background","1.17","1","106","1","1","1","2","3","1.09","1.25","1","3","1","1"
"1984","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","no migration background","1.4","1","241","1","1","1","2","6","1.26","1.54","0","10","1","1"
"1984","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","no migration background","1.32","1","74","1","1","1","2","6","1.14","1.5","1","6","1","1"
"1984","Saxony","direct migration background","","","","","","","","","","","","","",""
"1984","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1984","Saxony","no migration background","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","no migration background","1.18","1","35","1","1","1","2","3","1.04","1.32","1","3","1","1"
"1984","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1984","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1984","Thuringia","no migration background","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","direct migration background","1.29","1","105","1","1","1","2","3","1.01","1.57","1","15","1","1"
"1985","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","no migration background","1.38","1","122","1","1","1","2","5","1.14","1.62","1","14","1","1"
"1985","Bavaria","direct migration background","1.39","1","38","1","1","1","2","5","1.1","1.68","1","5","1","1"
"1985","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1985","Bavaria","no migration background","1.41","1","179","1","1","1","2","7","1.19","1.63","1","16","1","1"
"1985","Berlin","direct migration background","","","","","","","","","","","","","",""
"1985","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1985","Berlin","no migration background","","","","","","","","","","","","","",""
"1985","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1985","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1985","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1985","Bremen","direct migration background","","","","","","","","","","","","","",""
"1985","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1985","Bremen","no migration background","","","","","","","","","","","","","",""
"1985","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1985","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1985","Hamburg","no migration background","","","","","","","","","","","","","",""
"1985","Hesse","direct migration background","1.09","1","42","1","1","1","1","3","0.93","1.25","1","3","1","1"
"1985","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1985","Hesse","no migration background","1.46","1","64","1","1","1","2","14","1.02","1.9","0","14","1","1"
"1985","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"1985","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1985","Lower Saxony","no migration background","1.67","1","93","1","1","2","2","14","1.21","2.13","1","14","1","1"
"1985","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","direct migration background","1.44","1","86","1","1","1","2","5","0.76","2.12","1","30","1","1"
"1985","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","no migration background","1.55","1","234","1","1","1","2","14","1.28","1.82","1","17","1","1"
"1985","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1985","Rhineland-Palatinate,Saarland","no migration background","1.35","1","59","1","1","1","2","7","1.11","1.59","1","7","1","1"
"1985","Saxony","direct migration background","","","","","","","","","","","","","",""
"1985","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1985","Saxony","no migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","no migration background","1.2","1","37","1","1","1","2","3","1.05","1.35","1","3","1","1"
"1985","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1985","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1985","Thuringia","no migration background","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","direct migration background","1.31","1","115","1","1","1","2","6","1.11","1.51","1","9","1","1"
"1986","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","no migration background","1.41","1","127","1","1","1","2","8","1.19","1.63","1","9","1","1"
"1986","Bavaria","direct migration background","1.47","1","51","1","1","2","2","9","1.14","1.8","1","9","1","1"
"1986","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1986","Bavaria","no migration background","1.48","1","159","1","1","2","2","10","1.27","1.69","0","10","1","1"
"1986","Berlin","direct migration background","","","","","","","","","","","","","",""
"1986","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1986","Berlin","no migration background","","","","","","","","","","","","","",""
"1986","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1986","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1986","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1986","Bremen","direct migration background","","","","","","","","","","","","","",""
"1986","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1986","Bremen","no migration background","","","","","","","","","","","","","",""
"1986","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1986","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1986","Hamburg","no migration background","","","","","","","","","","","","","",""
"1986","Hesse","direct migration background","1.29","1","55","1","1","1","3","3","1.14","1.44","1","3","1","1"
"1986","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1986","Hesse","no migration background","1.25","1","63","1","1","1","2","7","1","1.5","1","7","1","1"
"1986","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"1986","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1986","Lower Saxony","no migration background","1.73","1","88","1","1","1","2","7","0.59","2.87","1","51","1","1"
"1986","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","direct migration background","1.41","1","104","1","1","1","2","14","1.14","1.68","1","14","1","1"
"1986","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","no migration background","1.44","1","218","1","1","1","2","9","1.08","1.8","1","31","1","1"
"1986","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","no migration background","2.25","1","73","1","1","2","3","40","1.16","3.34","1","40","1","1"
"1986","Saxony","direct migration background","","","","","","","","","","","","","",""
"1986","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1986","Saxony","no migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","no migration background","","","","","","","","","","","","","",""
"1986","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1986","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1986","Thuringia","no migration background","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","direct migration background","1.28","1","93","1","1","1","2","6","1.16","1.4","1","6","1","1"
"1987","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","no migration background","1.32","1","143","1","1","1","2","6","1.15","1.49","1","11","1","1"
"1987","Bavaria","direct migration background","1.45","1","37","1","1","2","3","3","1.3","1.6","1","3","1","1"
"1987","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1987","Bavaria","no migration background","1.83","1","146","1","1","1","2","16","1.26","2.4","1","35","1","1"
"1987","Berlin","direct migration background","","","","","","","","","","","","","",""
"1987","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1987","Berlin","no migration background","","","","","","","","","","","","","",""
"1987","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1987","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1987","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1987","Bremen","direct migration background","","","","","","","","","","","","","",""
"1987","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1987","Bremen","no migration background","","","","","","","","","","","","","",""
"1987","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1987","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1987","Hamburg","no migration background","","","","","","","","","","","","","",""
"1987","Hesse","direct migration background","1.48","1","39","1","1","2","2","3","1.12","1.84","0","7","1","1"
"1987","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1987","Hesse","no migration background","1.48","1","75","1","1","1","2","20","0.95","2.01","0","20","1","1"
"1987","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
