"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","1.4","1","88","1","1","1","2","10","1.16","1.64","0","10","1","1"
"1984","lower secondary degree","direct migration background","1.22","1","66","1","1","1","2","4","1.01","1.43","1","6","1","1"
"1984","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1984","lower secondary degree","no migration background","1.39","1","603","1","1","1","2","7","1.29","1.49","0","14","1","1"
"1984","no degree/no degree yet","direct migration background","1.22","1","137","1","1","1","2","4","1.11","1.33","1","5","1","1"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1984","Other degree","direct migration background","1.14","1","164","1","1","1","2","3","1.07","1.21","1","4","1","1"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","1.29","1","177","1","1","1","2","6","1.15","1.43","1","10","1","1"
"1985","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","1.35","1","108","1","1","1","2","16","1.06","1.64","1","16","1","1"
"1985","lower secondary degree","direct migration background","1.68","1","55","1","1","1","3","10","1.33","2.03","1","10","1","1"
"1985","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1985","lower secondary degree","no migration background","1.5","1","518","1","1","1","2","12","1.34","1.66","0","17","1","1"
"1985","no degree/no degree yet","direct migration background","1.36","1","98","1","1","1","2","14","1.08","1.64","1","14","1","1"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1985","Other degree","direct migration background","1.34","1","138","1","1","1","2","5","0.87","1.81","1","30","1","1"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","no migration background","1.4","1","177","1","1","1","2","7","1.21","1.59","1","14","1","1"
"1986","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","1.39","1","103","1","1","1","2","3","0.83","1.95","0","30","1","1"
"1986","lower secondary degree","direct migration background","3.1","1","69","1","1","2","3","48","1.74","4.46","1","48","1","1"
"1986","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","no migration background","1.66","1","499","1","1","1","2","10","1.35","1.97","1","51","1","1"
"1986","no degree/no degree yet","direct migration background","1.4","1","109","1","1","1","2","14","1.11","1.69","1","14","1","1"
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1986","Other degree","direct migration background","1.26","1","155","1","1","1","2","6","1.12","1.4","1","9","1","1"
"1986","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1986","Other degree","no migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","no migration background","1.34","1","174","1","1","1","2","7","1.19","1.49","0","10","1","1"
"1987","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","no migration background","1.3","1","105","1","1","1","2","4","1.13","1.47","1","8","1","1"
"1987","lower secondary degree","direct migration background","1.46","1","66","1","1","2","2","6","1.26","1.66","1","6","1","1"
"1987","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
