"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","1.39","1","94","1","1","1","2","10","1.16","1.62","0","10","1","1"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","1.38","1","672","1","1","1","2","7","1.29","1.47","0","14","1","1"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","1.28","1","150","1","1","1","2","4","1.17","1.39","1","5","1","1"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","1.15","1","170","1","1","1","2","3","1.08","1.22","1","4","1","1"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","1.29","1","189","1","1","1","2","6","1.15","1.43","1","10","1","1"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","1.34","1","120","1","1","1","2","4","1.08","1.6","1","16","1","1"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","1.5","1","582","1","1","1","2","12","1.35","1.65","0","17","1","1"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","1.36","1","124","1","1","1","2","8","1.1","1.62","1","14","1","1"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","1.26","1","146","1","1","1","2","5","0.82","1.7","1","30","1","1"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","1.4","1","194","1","1","1","2","6","1.22","1.58","1","14","1","1"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1986","college entrance qualification","West Germany","1.38","1","116","1","1","1","2","3","0.88","1.88","0","30","1","1"
"1986","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1986","lower secondary degree","West Germany","1.75","1","576","1","1","1","2","16","1.44","2.06","1","51","1","1"
"1986","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","West Germany","1.45","1","132","1","1","1","2","9","1.18","1.72","1","14","1","1"
"1986","Other degree","East Germany","","","","","","","","","","","","","",""
"1986","Other degree","West Germany","1.25","1","160","1","1","1","2","6","1.12","1.38","1","9","1","1"
"1986","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1986","secondary school degree","West Germany","1.37","1","197","1","1","1","2","7","1.17","1.57","0","15","1","1"
"1987","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1987","college entrance qualification","West Germany","1.32","1","116","1","1","1","2","4","1.16","1.48","1","8","1","1"
"1987","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1987","lower secondary degree","West Germany","1.62","1","600","1","1","1","2","14","1.4","1.84","0","35","1","1"
"1987","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","West Germany","1.84","1","112","1","1","1","3","14","1.46","2.22","0","14","1","1"
"1987","Other degree","East Germany","","","","","","","","","","","","","",""
"1987","Other degree","West Germany","1.27","1","123","1","1","1","2","13","1.05","1.49","1","13","1","1"
"1987","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1987","secondary school degree","West Germany","1.41","1","190","1","1","1","2","7","1.2","1.62","0","14","1","1"
"1988","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1988","college entrance qualification","West Germany","1.32","1","105","1","1","1","2","3","1.2","1.44","1","4","1","1"
"1988","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1988","lower secondary degree","West Germany","1.63","1","589","1","1","1","2","14","1.4","1.86","1","35","1","1"
"1988","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","West Germany","1.35","1","104","1","1","1","2","10","1.14","1.56","1","10","1","1"
"1988","Other degree","East Germany","","","","","","","","","","","","","",""
"1988","Other degree","West Germany","1.82","1","122","1","1","2","4","13","1.48","2.16","1","14","1","1"
"1988","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1988","secondary school degree","West Germany","1.53","1","184","1","1","1","2","10","1.25","1.81","0","15","1","1"
"1989","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1989","college entrance qualification","West Germany","1.83","1","96","1","1","1","2","21","-0.05","3.71","1","90","1","1"
"1989","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1989","lower secondary degree","West Germany","1.56","1","543","1","1","1","2","10","1.34","1.78","1","40","1","1"
"1989","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","West Germany","1.25","1","103","1","1","1","2","3","1.13","1.37","1","4","1","1"
"1989","Other degree","East Germany","","","","","","","","","","","","","",""
"1989","Other degree","West Germany","1.3","1","94","1","1","1","2","3","1.2","1.4","1","3","1","1"
"1989","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1989","secondary school degree","West Germany","1.61","1","194","1","1","1","2","14","1.3","1.92","1","25","1","1"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","1.3","1","138","1","1","1","2","6","1.18","1.42","1","6","1","1"
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","1.64","1","539","1","1","2","3","12","1.45","1.83","1","30","1","1"
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","1.36","1","80","1","1","1","2","7","1.19","1.53","1","7","1","1"
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","1.37","1","107","1","1","1","2","10","1.19","1.55","1","10","1","1"
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","1.73","1","193","1","1","1","3","20","1.4","2.06","1","24","1","1"
"1992","college entrance qualification","East Germany","2.36","1","31","1","1","1","3","30","0.45","4.27","1","30","1","1"
"1992","college entrance qualification","West Germany","1.28","1","133","1","1","1","2","3","1.1","1.46","1","10","1","1"
"1992","lower secondary degree","East Germany","1.58","1","132","1","1","1","2","21","1.13","2.03","1","21","1","1"
"1992","lower secondary degree","West Germany","1.55","1","539","1","1","2","2","10","1.4","1.7","1","21","1","1"
"1992","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","West Germany","1.39","1","76","1","1","1","3","4","1.19","1.59","1","7","1","1"
"1992","Other degree","East Germany","","","","","","","","","","","","","",""
"1992","Other degree","West Germany","1.2","1","93","1","1","1","2","3","1.09","1.31","1","4","1","1"
"1992","secondary school degree","East Germany","1.42","1","150","1","1","1","2","5","0.57","2.27","1","65","1","1"
