"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","1.49","1","75","1","1","1","2","14","1.07","1.91","0","14","1","1"
"1985","general elemantary","Urban Area","1.42","1","266","1","1","1","2","5","1.22","1.62","1","17","1","1"
"1985","higher education","Rural Area","","","","","","","","","","","","","",""
"1985","higher education","Urban Area","1.14","1","59","1","1","1","2","3","1.04","1.24","1","3","1","1"
"1985","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1985","higher vocational","Urban Area","2.16","1","57","1","1","2","3","16","1.39","2.93","1","16","1","2"
"1985","in school","Rural Area","","","","","","","","","","","","","",""
"1985","in school","Urban Area","","","","","","","","","","","","","",""
"1985","inadequately","Rural Area","","","","","","","","","","","","","",""
"1985","inadequately","Urban Area","1.48","1","84","1","1","1","2","6","1.14","1.82","1","14","1","1"
"1985","middle vocational","Rural Area","1.45","1","126","1","1","1","2","9","1.18","1.72","1","14","1","1"
"1985","middle vocational","Urban Area","1.37","1","418","1","1","1","2","7","1.19","1.55","1","30","1","1"
"1985","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1985","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1986","general elemantary","Rural Area","2.09","1","74","1","1","1","2","48","0.82","3.36","1","48","1","1"
"1986","general elemantary","Urban Area","1.34","1","259","1","1","1","2","5","1.2","1.48","1","15","1","1"
"1986","higher education","Rural Area","","","","","","","","","","","","","",""
"1986","higher education","Urban Area","1.12","1","63","1","1","1","2","2","1.04","1.2","1","2","1","1"
"1986","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1986","higher vocational","Urban Area","1.9","1","53","1","1","1","2","30","0.75","3.05","1","30","1","1"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","","","","","","","","","","","","","",""
"1986","inadequately","Rural Area","","","","","","","","","","","","","",""
"1986","inadequately","Urban Area","1.33","1","89","1","1","1","1","14","1.02","1.64","1","14","1","1"
"1986","middle vocational","Rural Area","1.31","1","113","1","1","1","2","7","1.06","1.56","1","10","1","1"
"1986","middle vocational","Urban Area","1.68","1","450","1","1","1","2","10","1.42","1.94","0","40","1","1"
"1986","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1986","vocational + Abi","Urban Area","1.24","1","30","1","1","1","2","2","1.05","1.43","1","3","1","1"
"1987","general elemantary","Rural Area","2.18","1","88","1","1","2","4","35","1.13","3.23","1","35","1","1"
