"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","1.89","1","40","1","1","1","3","10","1.43","2.35","1","10","1","1"
"1985","direct migration background","Urban Area","1.39","1","282","1","1","1","2","5","1.14","1.64","1","30","1","1"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1985","no migration background","Rural Area","1.5","1","219","1","1","1","2","14","1.24","1.76","0","16","1","1"
"1985","no migration background","Urban Area","1.43","1","619","1","1","1","2","10","1.3","1.56","1","17","1","1"
"1986","direct migration background","Rural Area","9.17","1","39","1","1","2","48","48","6.7","11.64","1","48","1","1"
"1986","direct migration background","Urban Area","1.34","1","330","1","1","1","2","6","1.24","1.44","1","14","1","1"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1986","no migration background","Rural Area","1.45","1","191","1","1","1","2","7","0.92","1.98","1","51","1","1"
"1986","no migration background","Urban Area","1.58","1","620","1","1","1","2","10","1.37","1.79","0","40","1","1"
"1987","direct migration background","Rural Area","2.13","1","43","1","1","2","3","13","1.4","2.86","1","13","1","1"
"1987","direct migration background","Urban Area","1.37","1","263","1","1","1","2","6","1.24","1.5","0","14","1","1"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1987","no migration background","Rural Area","1.91","1","200","1","1","1","2","28","1.34","2.48","0","35","1","1"
"1987","no migration background","Urban Area","1.43","1","640","1","1","1","2","12","1.31","1.55","0","16","1","1"
"1988","direct migration background","Rural Area","2.25","1","33","1","1","2","2","14","1.11","3.39","1","14","1","1"
"1988","direct migration background","Urban Area","1.57","1","254","1","1","1","3","13","1.4","1.74","1","15","1","1"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1988","no migration background","Rural Area","1.75","1","175","1","1","1","3","16","1.33","2.17","1","30","1","1"
"1988","no migration background","Urban Area","1.51","1","642","1","1","1","2","10","1.32","1.7","0","35","1","1"
"1989","direct migration background","Rural Area","2.06","1","33","1","1","1","4","14","1.24","2.88","1","14","1","1"
"1989","direct migration background","Urban Area","1.5","1","243","1","1","1","2","14","1.37","1.63","1","14","1","1"
"1989","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1989","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1989","no migration background","Rural Area","1.74","1","185","1","1","1","2","11","0.76","2.72","1","90","1","1"
"1989","no migration background","Urban Area","1.53","1","567","1","1","1","2","10","1.31","1.75","1","40","1","1"
"1990","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1990","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","","","","","","","","","","","","","",""
"1990","no migration background","Urban Area","","","","","","","","","","","","","",""
