"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","1.27","1","114","1","1","1","2","9","1.11","1.43","1","9","1","1"
"1984","Full Time","higher education","1.22","1","35","1","1","1","2","3","1.06","1.38","1","3","1","1"
"1984","Full Time","higher vocational","1.3","1","35","1","1","1","2","4","1.05","1.55","1","4","1","1"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","1.25","1","64","1","1","1","2","3","1.11","1.39","1","4","1","1"
"1984","Full Time","middle vocational","1.32","1","257","1","1","1","2","7","1.2","1.44","1","10","1","1"
"1984","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1984","Not Working","general elemantary","1.38","1","200","1","1","1","2","10","1.21","1.55","0","12","1","1"
"1984","Not Working","higher education","","","","","","","","","","","","","",""
"1984","Not Working","higher vocational","","","","","","","","","","","","","",""
"1984","Not Working","in school","","","","","","","","","","","","","",""
"1984","Not Working","inadequately","1.26","1","55","1","1","1","2","5","1.05","1.47","1","5","1","1"
"1984","Not Working","middle vocational","1.38","1","227","1","1","1","2","6","1.26","1.5","1","8","1","1"
"1984","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1984","Part Time","general elemantary","1.68","1","66","1","1","2","3","14","1.25","2.11","1","14","1","1"
"1984","Part Time","higher education","","","","","","","","","","","","","",""
"1984","Part Time","higher vocational","","","","","","","","","","","","","",""
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","","","","","","","","","","","","","",""
"1984","Part Time","middle vocational","1.43","1","108","1","1","1","2","9","1.15","1.71","1","10","1","1"
"1984","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Full Time","general elemantary","1.71","1","95","1","1","1","2","14","1.22","2.2","1","15","1","1"
"1985","Full Time","higher education","1.11","1","30","1","1","1","2","2","1","1.22","1","2","1","1"
"1985","Full Time","higher vocational","2.33","1","35","1","1","2","5","16","1.23","3.43","1","16","1","2"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","1.94","1","44","1","1","2","6","14","1.3","2.58","1","14","1","1"
"1985","Full Time","middle vocational","1.3","1","199","1","1","1","2","7","0.99","1.61","1","30","1","1"
"1985","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Not Working","general elemantary","1.38","1","200","1","1","1","2","5","1.18","1.58","1","17","1","1"
"1985","Not Working","higher education","","","","","","","","","","","","","",""
"1985","Not Working","higher vocational","","","","","","","","","","","","","",""
"1985","Not Working","in school","","","","","","","","","","","","","",""
"1985","Not Working","inadequately","1.29","1","46","1","1","1","2","8","0.97","1.61","1","8","1","1"
"1985","Not Working","middle vocational","1.42","1","225","1","1","1","2","6","1.24","1.6","1","14","1","1"
"1985","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1985","Part Time","general elemantary","1.27","1","46","1","1","1","2","5","1.06","1.48","0","5","1","1"
"1985","Part Time","higher education","","","","","","","","","","","","","",""
"1985","Part Time","higher vocational","","","","","","","","","","","","","",""
"1985","Part Time","in school","","","","","","","","","","","","","",""
"1985","Part Time","inadequately","","","","","","","","","","","","","",""
"1985","Part Time","middle vocational","1.47","1","120","1","1","1","2","9","1.19","1.75","1","14","1","1"
"1985","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1986","Full Time","general elemantary","1.19","1","94","1","1","1","2","3","1.1","1.28","1","4","1","1"
"1986","Full Time","higher education","1.07","1","35","1","1","1","1","2","0.97","1.17","1","2","1","1"
"1986","Full Time","higher vocational","3.04","1","30","1","1","2","2","51","-0.37","6.45","1","51","1","1"
"1986","Full Time","in school","","","","","","","","","","","","","",""
"1986","Full Time","inadequately","1.91","1","36","1","1","1","2","14","1.16","2.66","1","14","1","1"
"1986","Full Time","middle vocational","1.56","1","201","1","1","1","2","10","1.22","1.9","1","31","1","1"
"1986","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1986","Not Working","general elemantary","1.71","1","177","1","1","1","2","5","1.16","2.26","1","48","1","1"
"1986","Not Working","higher education","","","","","","","","","","","","","",""
"1986","Not Working","higher vocational","","","","","","","","","","","","","",""
"1986","Not Working","in school","","","","","","","","","","","","","",""
"1986","Not Working","inadequately","1.14","1","50","1","1","1","1","4","0.79","1.49","1","9","1","1"
"1986","Not Working","middle vocational","1.71","1","250","1","1","1","2","16","1.32","2.1","0","40","1","1"
"1986","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1986","Part Time","general elemantary","1.27","1","62","1","1","1","2","6","1.02","1.52","1","6","1","1"
"1986","Part Time","higher education","","","","","","","","","","","","","",""
"1986","Part Time","higher vocational","","","","","","","","","","","","","",""
"1986","Part Time","in school","","","","","","","","","","","","","",""
"1986","Part Time","inadequately","","","","","","","","","","","","","",""
"1986","Part Time","middle vocational","1.36","1","112","1","1","1","2","10","1.17","1.55","1","10","1","1"
"1986","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1987","Full Time","general elemantary","1.9","1","95","1","1","1","2","35","1.18","2.62","1","35","1","1"
"1987","Full Time","higher education","","","","","","","","","","","","","",""
"1987","Full Time","higher vocational","","","","","","","","","","","","","",""
"1987","Full Time","in school","","","","","","","","","","","","","",""
"1987","Full Time","inadequately","1.57","1","38","1","1","1","1","14","0.87","2.27","0","14","1","1"
"1987","Full Time","middle vocational","1.54","1","211","1","1","1","2","15","1.29","1.79","0","16","1","1"
"1987","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1987","Not Working","general elemantary","1.45","1","168","1","1","1","2","7","1.06","1.84","1","30","1","1"
"1987","Not Working","higher education","","","","","","","","","","","","","",""
"1987","Not Working","higher vocational","","","","","","","","","","","","","",""
"1987","Not Working","in school","","","","","","","","","","","","","",""
"1987","Not Working","inadequately","2.36","1","42","1","1","1","11","14","1.58","3.14","1","14","1","1"
"1987","Not Working","middle vocational","1.51","1","229","1","1","1","2","13","1.25","1.77","1","20","1","1"
"1987","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1987","Part Time","general elemantary","1.4","1","61","1","1","2","2","4","1.2","1.6","1","5","1","1"
"1987","Part Time","higher education","","","","","","","","","","","","","",""
"1987","Part Time","higher vocational","","","","","","","","","","","","","",""
"1987","Part Time","in school","","","","","","","","","","","","","",""
"1987","Part Time","inadequately","","","","","","","","","","","","","",""
"1987","Part Time","middle vocational","1.89","1","111","1","1","2","2","28","1.32","2.46","0","28","1","1"
"1987","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1988","Full Time","general elemantary","1.5","1","101","1","1","1","2","14","1.17","1.83","1","14","1","1"
"1988","Full Time","higher education","","","","","","","","","","","","","",""
"1988","Full Time","higher vocational","1.63","1","32","1","1","1","2","10","0.99","2.27","1","10","1","1"
"1988","Full Time","in school","","","","","","","","","","","","","",""
"1988","Full Time","inadequately","1.21","1","34","1","1","1","2","3","1.04","1.38","1","3","1","1"
"1988","Full Time","middle vocational","1.59","1","186","1","1","1","2","13","1.18","2","1","28","1","1"
"1988","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1988","Not Working","general elemantary","1.81","1","175","1","1","1","2","30","1.28","2.34","1","35","1","1"
"1988","Not Working","higher education","","","","","","","","","","","","","",""
"1988","Not Working","higher vocational","1.29","1","30","1","1","1","2","6","0.93","1.65","1","6","1","1"
"1988","Not Working","in school","","","","","","","","","","","","","",""
"1988","Not Working","inadequately","1.53","1","37","1","1","1","2","10","0.98","2.08","1","10","1","1"
"1988","Not Working","middle vocational","1.45","1","207","1","1","1","2","6","1.16","1.74","1","28","1","1"
"1988","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1988","Part Time","general elemantary","1.95","1","64","1","1","1","3","15","1.24","2.66","1","15","1","1"
"1988","Part Time","higher education","","","","","","","","","","","","","",""
"1988","Part Time","higher vocational","","","","","","","","","","","","","",""
"1988","Part Time","in school","","","","","","","","","","","","","",""
"1988","Part Time","inadequately","","","","","","","","","","","","","",""
"1988","Part Time","middle vocational","1.68","1","109","1","1","2","2","16","1.26","2.1","0","16","1","1"
"1988","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1989","Full Time","general elemantary","1.77","1","80","1","1","1","3","21","1.26","2.28","1","21","1","1"
"1989","Full Time","higher education","","","","","","","","","","","","","",""
"1989","Full Time","higher vocational","","","","","","","","","","","","","",""
"1989","Full Time","in school","","","","","","","","","","","","","",""
"1989","Full Time","inadequately","","","","","","","","","","","","","",""
"1989","Full Time","middle vocational","1.24","1","189","1","1","1","2","6","1.14","1.34","1","7","1","1"
"1989","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1989","Not Working","general elemantary","1.65","1","167","1","1","1","2","8","1.17","2.13","1","40","1","1"
"1989","Not Working","higher education","","","","","","","","","","","","","",""
"1989","Not Working","higher vocational","","","","","","","","","","","","","",""
