"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","1.31","1","268","1","1","1","2","4","1.22","1.4","0","7","1","1"
"1984","1-pers.-HH","1.38","1","160","1","1","1","2","9","1.2","1.56","0","10","1","1"
"1984","Couple + C. GT 16 ","1.36","1","180","1","1","1","2","7","1.22","1.5","1","8","1","1"
"1984","Couple + C. LE 16","1.27","1","375","1","1","1","2","6","1.19","1.35","1","7","1","1"
"1984","Couple + C. LE and GT 16","1.58","1","160","1","1","1","2","14","1.32","1.84","1","14","1","1"
"1984","Single parent","1.26","1","51","1","1","1","2","3","1.11","1.41","1","3","1","1"
"1985","(Married) couple without C.","1.4","1","243","1","1","1","2","6","1.24","1.56","1","14","1","1"
"1985","1-pers.-HH","1.31","1","135","1","1","1","2","3","1.2","1.42","1","6","1","1"
"1985","Couple + C. GT 16 ","1.28","1","173","1","1","1","2","8","1.07","1.49","1","17","1","1"
"1985","Couple + C. LE 16","1.68","1","356","1","1","1","2","14","1.48","1.88","1","16","1","1"
"1985","Couple + C. LE and GT 16","1.7","1","135","1","1","1","3","14","1.18","2.22","1","30","1","1"
"1985","Single parent","1.08","1","44","1","1","1","1","2","0.97","1.19","0","2","1","1"
"1986","(Married) couple without C.","1.85","1","278","1","1","2","2","40","1.41","2.29","1","48","1","1"
"1986","1-pers.-HH","1.3","1","133","1","1","1","2","5","1.13","1.47","0","10","1","1"
"1986","Couple + C. GT 16 ","1.5","1","197","1","1","1","2","9","1.17","1.83","1","31","1","1"
"1986","Couple + C. LE 16","1.79","1","303","1","1","1","2","21","1.37","2.21","0","51","1","1"
"1986","Couple + C. LE and GT 16","1.42","1","136","1","1","1","2","10","1.15","1.69","1","15","1","1"
"1986","Single parent","1.37","1","55","1","1","1","2","9","0.99","1.75","1","9","1","1"
"1987","(Married) couple without C.","1.66","1","266","1","1","2","3","12","1.44","1.88","1","20","1","1"
"1987","1-pers.-HH","1.31","1","145","1","1","1","2","4","1.11","1.51","1","14","1","1"
"1987","Couple + C. GT 16 ","1.59","1","178","1","1","1","2","13","1.18","2","1","35","1","1"
"1987","Couple + C. LE 16","1.46","1","310","1","1","1","2","14","1.27","1.65","0","16","1","1"
"1987","Couple + C. LE and GT 16","1.75","1","113","1","1","1","2","15","1.18","2.32","1","30","1","1"
"1987","Single parent","1.77","1","58","1","1","1","2","28","0.83","2.71","0","28","1","1"
"1988","(Married) couple without C.","1.66","1","281","1","1","1","2","10","1.36","1.96","1","30","1","1"
"1988","1-pers.-HH","1.32","1","133","1","1","1","2","6","1.2","1.44","1","6","1","1"
"1988","Couple + C. GT 16 ","1.76","1","206","1","1","1","2","14","1.29","2.23","1","35","1","1"
"1988","Couple + C. LE 16","1.56","1","277","1","1","1","2","14","1.32","1.8","0","16","1","1"
"1988","Couple + C. LE and GT 16","1.36","1","92","1","1","1","2","11","1.01","1.71","1","13","1","1"
"1988","Single parent","1.36","1","58","1","1","1","2","5","1.11","1.61","1","6","1","1"
"1989","(Married) couple without C.","1.55","1","250","1","1","1","2","10","1.33","1.77","1","21","1","1"
"1989","1-pers.-HH","1.64","1","120","1","1","1","2","21","1.12","2.16","1","25","1","1"
"1989","Couple + C. GT 16 ","2.37","1","183","1","1","2","3","40","1.25","3.49","1","90","1","1"
"1989","Couple + C. LE 16","1.22","1","290","1","1","1","2","6","1.14","1.3","1","6","1","1"
"1989","Couple + C. LE and GT 16","1.47","1","83","1","1","1","2","11","1.19","1.75","1","11","1","1"
"1989","Single parent","1.16","1","51","1","1","1","2","3","1.01","1.31","1","3","1","1"
"1990","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Single parent","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","1.5","1","282","1","1","1","3","9","1.37","1.63","1","10","1","1"
"1991","1-pers.-HH","1.61","1","146","1","1","2","2","14","1.28","1.94","1","20","1","1"
"1991","Couple + C. GT 16 ","2.12","1","161","1","1","2","2","27","1.5","2.74","1","30","1","1"
"1991","Couple + C. LE 16","1.4","1","282","1","1","1","2","8","1.29","1.51","1","9","1","1"
"1991","Couple + C. LE and GT 16","1.56","1","89","1","1","1","2","8","1.29","1.83","1","8","1","1"
"1991","Single parent","1.47","1","51","1","1","1","2","10","1.08","1.86","1","10","1","1"
"1992","(Married) couple without C.","1.73","1","345","1","1","2","3","12","1.49","1.97","1","21","1","1"
"1992","1-pers.-HH","1.33","1","175","1","1","1","2","4","1.09","1.57","1","21","1","1"
