"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","1.38","1","138","1","1","1","2","7","1.24","1.52","1","7","1","1"
"1984","(Married) couple without C.","Male","1.24","1","130","1","1","1","2","3","1.15","1.33","0","4","1","1"
"1984","1-pers.-HH","Female","1.26","1","98","1","1","1","2","6","1.1","1.42","0","6","1","1"
"1984","1-pers.-HH","Male","1.64","1","62","1","1","2","2","10","1.24","2.04","1","10","1","1"
"1984","Couple + C. GT 16 ","Female","1.32","1","73","1","1","1","2","8","1.1","1.54","1","8","1","1"
"1984","Couple + C. GT 16 ","Male","1.38","1","107","1","1","1","2","7","1.19","1.57","1","7","1","1"
"1984","Couple + C. LE 16","Female","1.23","1","262","1","1","1","2","5","1.14","1.32","1","7","1","1"
"1984","Couple + C. LE 16","Male","1.36","1","113","1","1","1","3","6","1.21","1.51","1","6","1","1"
"1984","Couple + C. LE and GT 16","Female","1.7","1","66","1","1","1","2","14","1.17","2.23","1","14","1","1"
"1984","Couple + C. LE and GT 16","Male","1.5","1","94","1","1","1","2","10","1.24","1.76","1","10","1","1"
"1984","Single parent","Female","1.31","1","40","1","1","1","3","3","1.12","1.5","1","3","1","1"
"1984","Single parent","Male","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","Female","1.45","1","128","1","1","1","2","6","1.2","1.7","1","14","1","1"
"1985","(Married) couple without C.","Male","1.35","1","115","1","1","1","2","4","1.16","1.54","1","10","1","1"
"1985","1-pers.-HH","Female","1.33","1","93","1","1","2","2","6","1.19","1.47","1","6","1","1"
"1985","1-pers.-HH","Male","1.24","1","42","1","1","1","2","3","1.08","1.4","1","3","1","1"
"1985","Couple + C. GT 16 ","Female","1.32","1","88","1","1","1","2","17","0.95","1.69","1","17","1","1"
"1985","Couple + C. GT 16 ","Male","1.24","1","85","1","1","1","2","2","1.06","1.42","1","8","1","1"
"1985","Couple + C. LE 16","Female","1.55","1","244","1","1","1","2","14","1.32","1.78","1","16","1","1"
"1985","Couple + C. LE 16","Male","1.95","1","112","1","1","1","3","16","1.53","2.37","1","16","1","1"
"1985","Couple + C. LE and GT 16","Female","1.24","1","63","1","1","1","3","4","1.08","1.4","1","4","1","1"
"1985","Couple + C. LE and GT 16","Male","2.08","1","72","1","1","2","4","14","1.12","3.04","1","30","1","1"
"1985","Single parent","Female","1.11","1","30","1","1","1","2","2","1","1.22","1","2","1","1"
"1985","Single parent","Male","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","Female","1.87","1","139","1","1","2","2","40","1.31","2.43","1","40","1","1"
"1986","(Married) couple without C.","Male","1.84","1","139","1","1","1","2","10","1.15","2.53","1","48","1","1"
"1986","1-pers.-HH","Female","1.18","1","84","1","1","1","2","3","1.07","1.29","1","3","1","1"
"1986","1-pers.-HH","Male","1.59","1","49","1","1","2","3","10","1.17","2.01","0","10","1","1"
"1986","Couple + C. GT 16 ","Female","1.53","1","85","1","1","1","3","9","1.22","1.84","1","9","1","1"
"1986","Couple + C. GT 16 ","Male","1.48","1","112","1","1","1","2","31","0.95","2.01","1","31","1","1"
"1986","Couple + C. LE 16","Female","1.44","1","204","1","1","1","2","8","1.2","1.68","0","21","1","1"
"1986","Couple + C. LE 16","Male","2.5","1","99","1","1","1","2","51","1.31","3.69","1","51","1","1"
"1986","Couple + C. LE and GT 16","Female","1.24","1","57","1","1","1","2","5","1.05","1.43","1","5","1","1"
"1986","Couple + C. LE and GT 16","Male","1.55","1","79","1","1","1","3","10","1.1","2","1","15","1","1"
"1986","Single parent","Female","1.25","1","35","1","1","1","1","7","0.86","1.64","1","7","1","1"
"1986","Single parent","Male","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","Female","1.55","1","137","1","1","1","2","7","1.31","1.79","1","12","1","1"
"1987","(Married) couple without C.","Male","1.77","1","129","1","1","2","3","12","1.38","2.16","1","20","1","1"
"1987","1-pers.-HH","Female","1.34","1","101","1","1","1","2","4","1.06","1.62","1","14","1","1"
"1987","1-pers.-HH","Male","1.22","1","44","1","1","1","2","4","1.06","1.38","1","4","1","1"
"1987","Couple + C. GT 16 ","Female","1.36","1","84","1","1","1","2","13","1.06","1.66","1","13","1","1"
