"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","1.39","1","94","1","1","1","2","10","1.16","1.62","0","10","1","1"
"1984","lower secondary degree","1.38","1","672","1","1","1","2","7","1.29","1.47","0","14","1","1"
"1984","no degree/no degree yet","1.28","1","150","1","1","1","2","4","1.17","1.39","1","5","1","1"
"1984","Other degree","1.15","1","170","1","1","1","2","3","1.08","1.22","1","4","1","1"
"1984","secondary school degree","1.29","1","189","1","1","1","2","6","1.15","1.43","1","10","1","1"
"1985","college entrance qualification","1.34","1","120","1","1","1","2","4","1.08","1.6","1","16","1","1"
"1985","lower secondary degree","1.5","1","582","1","1","1","2","12","1.35","1.65","0","17","1","1"
"1985","no degree/no degree yet","1.36","1","124","1","1","1","2","8","1.1","1.62","1","14","1","1"
"1985","Other degree","1.26","1","146","1","1","1","2","5","0.82","1.7","1","30","1","1"
"1985","secondary school degree","1.4","1","194","1","1","1","2","6","1.22","1.58","1","14","1","1"
"1986","college entrance qualification","1.38","1","116","1","1","1","2","3","0.88","1.88","0","30","1","1"
"1986","lower secondary degree","1.75","1","576","1","1","1","2","16","1.44","2.06","1","51","1","1"
"1986","no degree/no degree yet","1.45","1","132","1","1","1","2","9","1.18","1.72","1","14","1","1"
"1986","Other degree","1.25","1","160","1","1","1","2","6","1.12","1.38","1","9","1","1"
"1986","secondary school degree","1.37","1","197","1","1","1","2","7","1.17","1.57","0","15","1","1"
"1987","college entrance qualification","1.32","1","116","1","1","1","2","4","1.16","1.48","1","8","1","1"
"1987","lower secondary degree","1.62","1","600","1","1","1","2","14","1.4","1.84","0","35","1","1"
"1987","no degree/no degree yet","1.84","1","112","1","1","1","3","14","1.46","2.22","0","14","1","1"
"1987","Other degree","1.27","1","123","1","1","1","2","13","1.05","1.49","1","13","1","1"
"1987","secondary school degree","1.41","1","190","1","1","1","2","7","1.2","1.62","0","14","1","1"
"1988","college entrance qualification","1.32","1","105","1","1","1","2","3","1.2","1.44","1","4","1","1"
"1988","lower secondary degree","1.63","1","589","1","1","1","2","14","1.4","1.86","1","35","1","1"
"1988","no degree/no degree yet","1.35","1","104","1","1","1","2","10","1.14","1.56","1","10","1","1"
"1988","Other degree","1.82","1","122","1","1","2","4","13","1.48","2.16","1","14","1","1"
"1988","secondary school degree","1.53","1","184","1","1","1","2","10","1.25","1.81","0","15","1","1"
"1989","college entrance qualification","1.83","1","96","1","1","1","2","21","-0.05","3.71","1","90","1","1"
"1989","lower secondary degree","1.56","1","543","1","1","1","2","10","1.34","1.78","1","40","1","1"
