"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","1.4","1","84","1","1","1","2","14","1.08","1.72","1","14","1","1"
"1985","Full Time","Urban Area","1.54","1","331","1","1","1","2","10","1.28","1.8","1","30","1","1"
"1985","Not Working","Rural Area","1.51","1","124","1","1","1","2","14","1.14","1.88","1","16","1","1"
"1985","Not Working","Urban Area","1.37","1","422","1","1","1","2","5","1.26","1.48","1","17","1","1"
"1985","Part Time","Rural Area","1.79","1","52","1","1","1","3","10","1.26","2.32","0","10","1","1"
"1985","Part Time","Urban Area","1.44","1","165","1","1","1","2","12","1.21","1.67","1","14","1","1"
"1986","Full Time","Rural Area","1.97","1","84","1","1","1","2","51","0.76","3.18","1","51","1","1"
"1986","Full Time","Urban Area","1.46","1","331","1","1","1","2","10","1.25","1.67","1","31","1","1"
"1986","Not Working","Rural Area","1.84","1","100","1","1","1","2","48","0.89","2.79","1","48","1","1"
"1986","Not Working","Urban Area","1.57","1","446","1","1","1","2","9","1.34","1.8","0","40","1","1"
"1986","Part Time","Rural Area","1.22","1","48","1","1","1","2","3","1.05","1.39","1","3","1","1"
"1986","Part Time","Urban Area","1.6","1","189","1","1","1","2","10","1.26","1.94","1","30","1","1"
"1987","Full Time","Rural Area","2.19","1","87","1","1","1","4","35","1.33","3.05","1","35","1","1"
"1987","Full Time","Urban Area","1.34","1","325","1","1","1","2","7","1.18","1.5","0","16","1","1"
"1987","Not Working","Rural Area","1.68","1","114","1","1","1","3","20","1.01","2.35","1","30","1","1"
"1987","Not Working","Urban Area","1.46","1","401","1","1","1","2","12","1.32","1.6","1","14","1","1"
"1987","Part Time","Rural Area","2.23","1","44","1","1","2","2","28","0.98","3.48","0","28","1","1"
"1987","Part Time","Urban Area","1.45","1","191","1","1","1","2","12","1.26","1.64","1","14","1","1"
"1988","Full Time","Rural Area","1.46","1","67","1","1","1","2","11","0.97","1.95","1","14","1","1"
"1988","Full Time","Urban Area","1.52","1","328","1","1","1","2","13","1.28","1.76","1","28","1","1"
"1988","Not Working","Rural Area","1.95","1","95","1","1","2","3","30","1.25","2.65","1","30","1","1"
"1988","Not Working","Urban Area","1.49","1","399","1","1","1","2","6","1.26","1.72","1","35","1","1"
"1988","Part Time","Rural Area","1.8","1","49","1","1","1","2","16","1","2.6","1","16","1","1"
"1988","Part Time","Urban Area","1.58","1","184","1","1","1","2","14","1.29","1.87","0","15","1","1"
"1989","Full Time","Rural Area","1.72","1","64","1","1","1","2","21","1.06","2.38","1","21","1","1"
"1989","Full Time","Urban Area","1.23","1","282","1","1","1","2","4","1.16","1.3","1","6","1","1"
"1989","Not Working","Rural Area","1.88","1","99","1","1","2","3","11","0.08","3.68","1","90","1","1"
"1989","Not Working","Urban Area","1.58","1","354","1","1","1","2","14","1.31","1.85","1","40","1","1"
