"pli0091_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1987","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1987","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1987","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1987","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1987","Single parent ","West Germany","","","",""
"Min 1x per month","1987","Single parent ","East Germany","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1987","1-pers.-HH","West Germany","","","",""
"Rarely","1987","1-pers.-HH","East Germany","","","",""
"Rarely","1987","(Married) couple without C. ","West Germany","","","",""
"Rarely","1987","(Married) couple without C. ","East Germany","","","",""
"Rarely","1987","Single parent ","West Germany","","","",""
"Rarely","1987","Single parent ","East Germany","","","",""
"Rarely","1987","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1987","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1987","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1987","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1987","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1987","1-pers.-HH","West Germany","","","",""
"Never","1987","1-pers.-HH","East Germany","","","",""
"Never","1987","(Married) couple without C. ","West Germany","","","",""
"Never","1987","(Married) couple without C. ","East Germany","","","",""
"Never","1987","Single parent ","West Germany","","","",""
"Never","1987","Single parent ","East Germany","","","",""
"Never","1987","Couple + C. LE 16 ","West Germany","","","",""
"Never","1987","Couple + C. LE 16 ","East Germany","","","",""
"Never","1987","Couple + C. GT 16 ","West Germany","","","",""
"Never","1987","Couple + C. GT 16 ","East Germany","","","",""
"Never","1987","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1988","1-pers.-HH","West Germany","","","",""
"Daily","1988","1-pers.-HH","East Germany","","","",""
"Daily","1988","(Married) couple without C. ","West Germany","","","",""
"Daily","1988","(Married) couple without C. ","East Germany","","","",""
"Daily","1988","Single parent ","West Germany","","","",""
"Daily","1988","Single parent ","East Germany","","","",""
"Daily","1988","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1988","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1988","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1988","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1988","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1988","1-pers.-HH","West Germany","91","0.074373137780403","0.0585631591002245","0.0901831164605815"
"Min 1x per week","1988","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1988","(Married) couple without C. ","West Germany","81","0.0333275072464422","0.0259405146797965","0.0407144998130879"
"Min 1x per week","1988","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1988","Single parent ","West Germany","73","0.134133690386756","0.10449830410064","0.163769076672873"
"Min 1x per week","1988","Single parent ","East Germany","","","",""
"Min 1x per week","1988","Couple + C. LE 16 ","West Germany","71","0.0338119335317959","0.0262831446232884","0.0413407224403034"
"Min 1x per week","1988","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1988","Couple + C. GT 16 ","West Germany","351","0.15167153378316","0.13662779328034","0.166715274285981"
"Min 1x per week","1988","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1988","Couple + C. LE and GT 16","West Germany","150","0.150659756520885","0.129384605079223","0.171934907962547"
"Min 1x per week","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1988","1-pers.-HH","West Germany","174","0.146845328721675","0.125517373926836","0.168173283516514"
"Min 1x per month","1988","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1988","(Married) couple without C. ","West Germany","275","0.102367745081841","0.0898922623532989","0.114843227810383"
"Min 1x per month","1988","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1988","Single parent ","West Germany","119","0.227026982779052","0.190598830739534","0.263455134818571"
"Min 1x per month","1988","Single parent ","East Germany","","","",""
"Min 1x per month","1988","Couple + C. LE 16 ","West Germany","219","0.103764467837743","0.0910618072706992","0.116467128404787"
"Min 1x per month","1988","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1988","Couple + C. GT 16 ","West Germany","435","0.202930617476111","0.186063392952415","0.219797841999807"
"Min 1x per month","1988","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1988","Couple + C. LE and GT 16","West Germany","222","0.218112605846567","0.193551627214651","0.242673584478483"
"Min 1x per month","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1988","1-pers.-HH","West Germany","209","0.180414775724494","0.157244117638216","0.203585433810773"
"Rarely","1988","1-pers.-HH","East Germany","","","",""
"Rarely","1988","(Married) couple without C. ","West Germany","687","0.294261069632238","0.275506158614125","0.313015980650352"
"Rarely","1988","(Married) couple without C. ","East Germany","","","",""
"Rarely","1988","Single parent ","West Germany","148","0.300148573637458","0.260293161647767","0.34000398562715"
"Rarely","1988","Single parent ","East Germany","","","",""
"Rarely","1988","Couple + C. LE 16 ","West Germany","1002","0.528600553758532","0.507807531252629","0.549393576264435"
"Rarely","1988","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1988","Couple + C. GT 16 ","West Germany","621","0.309344632101937","0.289959276950301","0.328729987253573"
"Rarely","1988","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1988","Couple + C. LE and GT 16","West Germany","270","0.288964054958813","0.262005235642028","0.315922874275597"
"Rarely","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1988","1-pers.-HH","West Germany","584","0.598366757773428","0.568827212069411","0.627906303477445"
"Never","1988","1-pers.-HH","East Germany","","","",""
"Never","1988","(Married) couple without C. ","West Germany","1225","0.570043678039478","0.549668903942972","0.590418452135984"
"Never","1988","(Married) couple without C. ","East Germany","","","",""
"Never","1988","Single parent ","West Germany","168","0.338690753196733","0.297535980964656","0.37984552542881"
"Never","1988","Single parent ","East Germany","","","",""
"Never","1988","Couple + C. LE 16 ","West Germany","922","0.333823044871929","0.314179844695464","0.353466245048395"
"Never","1988","Couple + C. LE 16 ","East Germany","","","",""
"Never","1988","Couple + C. GT 16 ","West Germany","777","0.336053216638792","0.31624285343504","0.355863579842543"
"Never","1988","Couple + C. GT 16 ","East Germany","","","",""
"Never","1988","Couple + C. LE and GT 16","West Germany","444","0.342263582673735","0.314044722433582","0.370482442913888"
"Never","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1989","1-pers.-HH","West Germany","","","",""
"Daily","1989","1-pers.-HH","East Germany","","","",""
"Daily","1989","(Married) couple without C. ","West Germany","","","",""
"Daily","1989","(Married) couple without C. ","East Germany","","","",""
"Daily","1989","Single parent ","West Germany","","","",""
"Daily","1989","Single parent ","East Germany","","","",""
"Daily","1989","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1989","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1989","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1989","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1989","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1989","1-pers.-HH","West Germany","","","",""
"Min 1x per week","1989","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1989","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","1989","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1989","Single parent ","West Germany","","","",""
"Min 1x per week","1989","Single parent ","East Germany","","","",""
"Min 1x per week","1989","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","1989","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1989","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","1989","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1989","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1989","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1989","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1989","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1989","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1989","Single parent ","West Germany","","","",""
"Min 1x per month","1989","Single parent ","East Germany","","","",""
"Min 1x per month","1989","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1989","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1989","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1989","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1989","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1989","1-pers.-HH","West Germany","","","",""
"Rarely","1989","1-pers.-HH","East Germany","","","",""
"Rarely","1989","(Married) couple without C. ","West Germany","","","",""
"Rarely","1989","(Married) couple without C. ","East Germany","","","",""
"Rarely","1989","Single parent ","West Germany","","","",""
"Rarely","1989","Single parent ","East Germany","","","",""
"Rarely","1989","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1989","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1989","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1989","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1989","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1989","1-pers.-HH","West Germany","","","",""
"Never","1989","1-pers.-HH","East Germany","","","",""
"Never","1989","(Married) couple without C. ","West Germany","","","",""
"Never","1989","(Married) couple without C. ","East Germany","","","",""
"Never","1989","Single parent ","West Germany","","","",""
"Never","1989","Single parent ","East Germany","","","",""
"Never","1989","Couple + C. LE 16 ","West Germany","","","",""
"Never","1989","Couple + C. LE 16 ","East Germany","","","",""
"Never","1989","Couple + C. GT 16 ","West Germany","","","",""
"Never","1989","Couple + C. GT 16 ","East Germany","","","",""
"Never","1989","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1990","1-pers.-HH","West Germany","1","","",""
"Daily","1990","1-pers.-HH","East Germany","","","",""
"Daily","1990","(Married) couple without C. ","West Germany","1","","",""
"Daily","1990","(Married) couple without C. ","East Germany","","","",""
"Daily","1990","Single parent ","West Germany","3","","",""
"Daily","1990","Single parent ","East Germany","","","",""
"Daily","1990","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1990","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1990","Couple + C. GT 16 ","West Germany","3","","",""
"Daily","1990","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1990","Couple + C. LE and GT 16","West Germany","2","","",""
"Daily","1990","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1990","1-pers.-HH","West Germany","54","0.0400285949835706","0.0280804043470448","0.0519767856200964"
"Min 1x per week","1990","1-pers.-HH","East Germany","28","","",""
"Min 1x per week","1990","(Married) couple without C. ","West Germany","47","0.0148436908137952","0.00991234314203684","0.0197750384855535"
"Min 1x per week","1990","(Married) couple without C. ","East Germany","21","","",""
"Min 1x per week","1990","Single parent ","West Germany","54","0.115315389016223","0.0861588816524469","0.144471896379998"
"Min 1x per week","1990","Single parent ","East Germany","37","0.197102251288902","0.140685597970968","0.253518904606836"
"Min 1x per week","1990","Couple + C. LE 16 ","West Germany","18","","",""
"Min 1x per week","1990","Couple + C. LE 16 ","East Germany","35","0.0270964195858562","0.0188048342884931","0.0353880048832192"
"Min 1x per week","1990","Couple + C. GT 16 ","West Germany","242","0.115833193748423","0.101989970111388","0.129676417385458"
"Min 1x per week","1990","Couple + C. GT 16 ","East Germany","151","0.178349114061975","0.152115955680598","0.204582272443351"
"Min 1x per week","1990","Couple + C. LE and GT 16","West Germany","99","0.1174858821946","0.096295443240997","0.138676321148202"
"Min 1x per week","1990","Couple + C. LE and GT 16","East Germany","73","0.223937939694875","0.177901166081482","0.269974713308269"
"Min 1x per month","1990","1-pers.-HH","West Germany","165","0.149108894436523","0.127398056340371","0.170819732532674"
"Min 1x per month","1990","1-pers.-HH","East Germany","23","","",""
"Min 1x per month","1990","(Married) couple without C. ","West Germany","278","0.101207215855333","0.0889079941956618","0.113506437515005"
"Min 1x per month","1990","(Married) couple without C. ","East Germany","78","0.080866828151714","0.063410507120666","0.0983231491827619"
"Min 1x per month","1990","Single parent ","West Germany","108","0.244829636632355","0.205578513225374","0.284080760039336"
"Min 1x per month","1990","Single parent ","East Germany","32","0.178933867598991","0.124575456813964","0.233292278384018"
"Min 1x per month","1990","Couple + C. LE 16 ","West Germany","171","0.0814531556763842","0.0697207396128752","0.0931855717398931"
"Min 1x per month","1990","Couple + C. LE 16 ","East Germany","223","0.159291201202869","0.140603090090175","0.177979312315563"
"Min 1x per month","1990","Couple + C. GT 16 ","West Germany","386","0.172231002531153","0.15589808160612","0.188563923456186"
"Min 1x per month","1990","Couple + C. GT 16 ","East Germany","136","0.169346372102119","0.143644227011116","0.195048517193122"
"Min 1x per month","1990","Couple + C. LE and GT 16","West Germany","150","0.172436259002594","0.147576248697628","0.19729626930756"
"Min 1x per month","1990","Couple + C. LE and GT 16","East Germany","46","0.152630323636091","0.112915769985872","0.19234487728631"
"Rarely","1990","1-pers.-HH","West Germany","223","0.208207075766483","0.183459003692381","0.232955147840585"
"Rarely","1990","1-pers.-HH","East Germany","66","0.179059134358689","0.137755499575287","0.220362769142091"
"Rarely","1990","(Married) couple without C. ","West Germany","672","0.287766464016237","0.269304691272917","0.306228236759557"
"Rarely","1990","(Married) couple without C. ","East Germany","396","0.401353707473413","0.369968349697607","0.432739065249219"
"Rarely","1990","Single parent ","West Germany","126","0.274929233603577","0.23417260172639","0.315685865480763"
"Rarely","1990","Single parent ","East Germany","75","0.392210326977212","0.322968649932401","0.461452004022023"
"Rarely","1990","Couple + C. LE 16 ","West Germany","888","0.505065591495327","0.483620368879574","0.526510814111079"
"Rarely","1990","Couple + C. LE 16 ","East Germany","965","0.642567498367717","0.61809360207791","0.667041394657523"
"Rarely","1990","Couple + C. GT 16 ","West Germany","541","0.299117501568106","0.279311485074195","0.318923518062017"
"Rarely","1990","Couple + C. GT 16 ","East Germany","356","0.426845429536058","0.392949883311989","0.460740975760126"
"Rarely","1990","Couple + C. LE and GT 16","West Germany","238","0.332488038402189","0.301485031268326","0.363491045536053"
"Rarely","1990","Couple + C. LE and GT 16","East Germany","161","0.508762437099441","0.453555186690001","0.563969687508882"
"Never","1990","1-pers.-HH","West Germany","591","0.601230283973826","0.57138543880959","0.631075129138062"
"Never","1990","1-pers.-HH","East Germany","214","0.661457030920147","0.610477972237171","0.712436089603122"
"Never","1990","(Married) couple without C. ","West Germany","1312","0.59598329140103","0.575972751502883","0.615993831299176"
"Never","1990","(Married) couple without C. ","East Germany","442","0.495530066463295","0.463516729600543","0.527543403326047"
"Never","1990","Single parent ","West Germany","170","0.358264966764453","0.314494853154411","0.402035080374495"
"Never","1990","Single parent ","East Germany","47","0.231753554134895","0.171913098887614","0.291594009382175"
"Never","1990","Couple + C. LE 16 ","West Germany","1011","0.405807025707535","0.38474469726018","0.42686935415489"
"Never","1990","Couple + C. LE 16 ","East Germany","250","0.171044880843558","0.151815412946736","0.19027434874038"
"Never","1990","Couple + C. GT 16 ","West Germany","881","0.412276716784531","0.390983833734075","0.433569599834986"
"Never","1990","Couple + C. GT 16 ","East Germany","175","0.225459084299849","0.196822086187036","0.254096082412663"
"Never","1990","Couple + C. LE and GT 16","West Germany","398","0.375100183629727","0.343238764328761","0.406961602930693"
"Never","1990","Couple + C. LE and GT 16","East Germany","35","0.114669299569592","0.0794833596982756","0.149855239440909"
"Daily","1991","1-pers.-HH","West Germany","","","",""
"Daily","1991","1-pers.-HH","East Germany","","","",""
"Daily","1991","(Married) couple without C. ","West Germany","","","",""
"Daily","1991","(Married) couple without C. ","East Germany","","","",""
"Daily","1991","Single parent ","West Germany","","","",""
"Daily","1991","Single parent ","East Germany","","","",""
"Daily","1991","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1991","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1991","Couple + C. GT 16 ","West Germany","","","",""
