"pli0091_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","1985","Not Employed","lower secondary degree","","","",""
"Daily","1985","Not Employed","secondary school degree","","","",""
"Daily","1985","Not Employed","college entrance qualification","","","",""
"Daily","1985","Not Employed","Other degree","","","",""
"Daily","1985","Not Employed","no degree/no degree yet","","","",""
"Daily","1985","Employed","lower secondary degree","","","",""
"Daily","1985","Employed","secondary school degree","","","",""
"Daily","1985","Employed","college entrance qualification","","","",""
"Daily","1985","Employed","Other degree","","","",""
"Daily","1985","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1985","Not Employed","lower secondary degree","80","0.0242396582792302","0.0179476168423532","0.0305316997161071"
"Min 1x per week","1985","Not Employed","secondary school degree","65","0.0839648143258294","0.0623428923589392","0.10558673629272"
"Min 1x per week","1985","Not Employed","college entrance qualification","67","0.141988114906616","0.107347273197986","0.176628956615247"
"Min 1x per week","1985","Not Employed","Other degree","13","","",""
"Min 1x per week","1985","Not Employed","no degree/no degree yet","73","0.227492085790574","0.191802231801091","0.263181939780056"
"Min 1x per week","1985","Employed","lower secondary degree","311","0.0871845773696955","0.0773079217079199","0.0970612330314711"
"Min 1x per week","1985","Employed","secondary school degree","218","0.173858163437534","0.152704216802798","0.195012110072271"
"Min 1x per week","1985","Employed","college entrance qualification","110","0.131800599403732","0.108717742979862","0.154883455827602"
"Min 1x per week","1985","Employed","Other degree","69","0.0947269296808427","0.0761445882777319","0.113309271083954"
"Min 1x per week","1985","Employed","no degree/no degree yet","23","","",""
"Min 1x per month","1985","Not Employed","lower secondary degree","141","0.0455769148689675","0.037043955536586","0.054109874201349"
"Min 1x per month","1985","Not Employed","secondary school degree","88","0.115457868398692","0.090542886195266","0.140372850602117"
"Min 1x per month","1985","Not Employed","college entrance qualification","84","0.194110127425749","0.154856686386586","0.233363568464913"
"Min 1x per month","1985","Not Employed","Other degree","22","","",""
"Min 1x per month","1985","Not Employed","no degree/no degree yet","79","0.247477083499929","0.210737221911371","0.284216945088488"
"Min 1x per month","1985","Employed","lower secondary degree","426","0.130742684847651","0.118939982043754","0.142545387651549"
"Min 1x per month","1985","Employed","secondary school degree","272","0.220208434360482","0.197078585546955","0.243338283174009"
"Min 1x per month","1985","Employed","college entrance qualification","189","0.222971020582459","0.194568038771006","0.251374002393912"
"Min 1x per month","1985","Employed","Other degree","102","0.121387458100468","0.100664129595046","0.142110786605891"
