"pli0091_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1985","Berlin","(0) in school","","","",""
"Daily","1985","Berlin","(1a) inadequately completed","","","",""
"Daily","1985","Berlin","(1b) general elementary school","","","",""
"Daily","1985","Berlin","(1c) basic vocational qualification","","","",""
"Daily","1985","Berlin","(2b) intermediate general qualification","","","",""
"Daily","1985","Berlin","(2a) intermediate vocational","","","",""
"Daily","1985","Berlin","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Berlin","(3a) lower tertiary education","","","",""
"Daily","1985","Berlin","(3b) higher tertiary education","","","",""
"Daily","1985","Brandenburg","(0) in school","","","",""
"Daily","1985","Brandenburg","(1a) inadequately completed","","","",""
"Daily","1985","Brandenburg","(1b) general elementary school","","","",""
"Daily","1985","Brandenburg","(1c) basic vocational qualification","","","",""
"Daily","1985","Brandenburg","(2b) intermediate general qualification","","","",""
"Daily","1985","Brandenburg","(2a) intermediate vocational","","","",""
"Daily","1985","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Brandenburg","(3a) lower tertiary education","","","",""
"Daily","1985","Brandenburg","(3b) higher tertiary education","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Daily","1985","Saxony","(0) in school","","","",""
"Daily","1985","Saxony","(1a) inadequately completed","","","",""
"Daily","1985","Saxony","(1b) general elementary school","","","",""
"Daily","1985","Saxony","(1c) basic vocational qualification","","","",""
"Daily","1985","Saxony","(2b) intermediate general qualification","","","",""
"Daily","1985","Saxony","(2a) intermediate vocational","","","",""
"Daily","1985","Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Saxony","(3a) lower tertiary education","","","",""
"Daily","1985","Saxony","(3b) higher tertiary education","","","",""
"Daily","1985","Saxony-Anhalt","(0) in school","","","",""
"Daily","1985","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Daily","1985","Saxony-Anhalt","(1b) general elementary school","","","",""
"Daily","1985","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Daily","1985","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Daily","1985","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Daily","1985","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Daily","1985","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Daily","1985","Thuringia","(0) in school","","","",""
"Daily","1985","Thuringia","(1a) inadequately completed","","","",""
"Daily","1985","Thuringia","(1b) general elementary school","","","",""
"Daily","1985","Thuringia","(1c) basic vocational qualification","","","",""
"Daily","1985","Thuringia","(2b) intermediate general qualification","","","",""
"Daily","1985","Thuringia","(2a) intermediate vocational","","","",""
"Daily","1985","Thuringia","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Thuringia","(3a) lower tertiary education","","","",""
"Daily","1985","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Schleswig-Holstein","(0) in school","","","",""
"Min 1x per week","1985","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Min 1x per week","1985","Schleswig-Holstein","(1b) general elementary school","7","","",""
"Min 1x per week","1985","Schleswig-Holstein","(1c) basic vocational qualification","13","","",""
"Min 1x per week","1985","Schleswig-Holstein","(2b) intermediate general qualification","9","","",""
"Min 1x per week","1985","Schleswig-Holstein","(2a) intermediate vocational","5","","",""
"Min 1x per week","1985","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1985","Schleswig-Holstein","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1985","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Hamburg","(0) in school","2","","",""
"Min 1x per week","1985","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Hamburg","(1b) general elementary school","4","","",""
"Min 1x per week","1985","Hamburg","(1c) basic vocational qualification","6","","",""
"Min 1x per week","1985","Hamburg","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1985","Hamburg","(2a) intermediate vocational","4","","",""
"Min 1x per week","1985","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1985","Hamburg","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","Hamburg","(3a) lower tertiary education","1","","",""
"Min 1x per week","1985","Hamburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Lower Saxony","(0) in school","13","","",""
"Min 1x per week","1985","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Lower Saxony","(1b) general elementary school","14","","",""
"Min 1x per week","1985","Lower Saxony","(1c) basic vocational qualification","29","","",""
"Min 1x per week","1985","Lower Saxony","(2b) intermediate general qualification","16","","",""
"Min 1x per week","1985","Lower Saxony","(2a) intermediate vocational","20","","",""
"Min 1x per week","1985","Lower Saxony","(2c_gen) general maturity certificate","10","","",""
"Min 1x per week","1985","Lower Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","1985","Lower Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Lower Saxony","(3b) higher tertiary education","5","","",""
"Min 1x per week","1985","Bremen","(0) in school","","","",""
"Min 1x per week","1985","Bremen","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Bremen","(1b) general elementary school","1","","",""
"Min 1x per week","1985","Bremen","(1c) basic vocational qualification","1","","",""
"Min 1x per week","1985","Bremen","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1985","Bremen","(2a) intermediate vocational","2","","",""
"Min 1x per week","1985","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(0) in school","18","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(1a) inadequately completed","5","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(1b) general elementary school","34","0.041801269104368","0.0260731992991934","0.0575293389095427"
"Min 1x per week","1985","North Rhine-Westphalia","(1c) basic vocational qualification","36","0.0254403581187833","0.0157630752422862","0.0351176409952805"
"Min 1x per week","1985","North Rhine-Westphalia","(2b) intermediate general qualification","29","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(2a) intermediate vocational","34","0.103860124658883","0.0704340466143027","0.137286202703462"
"Min 1x per week","1985","North Rhine-Westphalia","(2c_gen) general maturity certificate","36","0.287481150291339","0.209380238896776","0.365582061685902"
"Min 1x per week","1985","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","16","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(3a) lower tertiary education","7","","",""
"Min 1x per week","1985","North Rhine-Westphalia","(3b) higher tertiary education","20","","",""
"Min 1x per week","1985","Hesse","(0) in school","5","","",""
"Min 1x per week","1985","Hesse","(1a) inadequately completed","2","","",""
"Min 1x per week","1985","Hesse","(1b) general elementary school","22","","",""
"Min 1x per week","1985","Hesse","(1c) basic vocational qualification","27","","",""
"Min 1x per week","1985","Hesse","(2b) intermediate general qualification","16","","",""
"Min 1x per week","1985","Hesse","(2a) intermediate vocational","21","","",""
"Min 1x per week","1985","Hesse","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","1985","Hesse","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per week","1985","Hesse","(3a) lower tertiary education","2","","",""
"Min 1x per week","1985","Hesse","(3b) higher tertiary education","10","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(0) in school","2","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(1b) general elementary school","13","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","26","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","5","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","6","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","2","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","1","","",""
"Min 1x per week","1985","Baden-Württemberg","(0) in school","16","","",""
"Min 1x per week","1985","Baden-Württemberg","(1a) inadequately completed","11","","",""
"Min 1x per week","1985","Baden-Württemberg","(1b) general elementary school","51","0.0674525702040648","0.0461203751275062","0.0887847652806234"
"Min 1x per week","1985","Baden-Württemberg","(1c) basic vocational qualification","64","0.0605212814548207","0.0424927237052302","0.0785498392044113"
"Min 1x per week","1985","Baden-Württemberg","(2b) intermediate general qualification","19","","",""
"Min 1x per week","1985","Baden-Württemberg","(2a) intermediate vocational","17","","",""
"Min 1x per week","1985","Baden-Württemberg","(2c_gen) general maturity certificate","12","","",""
"Min 1x per week","1985","Baden-Württemberg","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","Baden-Württemberg","(3a) lower tertiary education","2","","",""
"Min 1x per week","1985","Baden-Württemberg","(3b) higher tertiary education","1","","",""
"Min 1x per week","1985","Bavaria","(0) in school","7","","",""
"Min 1x per week","1985","Bavaria","(1a) inadequately completed","7","","",""
"Min 1x per week","1985","Bavaria","(1b) general elementary school","32","0.0651733002693615","0.0425429955576176","0.0878036049811055"
"Min 1x per week","1985","Bavaria","(1c) basic vocational qualification","61","0.0871703925334741","0.066273657749949","0.108067127316999"
"Min 1x per week","1985","Bavaria","(2b) intermediate general qualification","31","0.328774977998509","0.231721683124886","0.425828272872133"
"Min 1x per week","1985","Bavaria","(2a) intermediate vocational","34","0.127451105108382","0.0870713078084917","0.167830902408272"
"Min 1x per week","1985","Bavaria","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","1985","Bavaria","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1985","Bavaria","(3a) lower tertiary education","1","","",""
"Min 1x per week","1985","Bavaria","(3b) higher tertiary education","11","","",""
"Min 1x per week","1985","Berlin","(0) in school","2","","",""
"Min 1x per week","1985","Berlin","(1a) inadequately completed","3","","",""
"Min 1x per week","1985","Berlin","(1b) general elementary school","2","","",""
"Min 1x per week","1985","Berlin","(1c) basic vocational qualification","7","","",""
"Min 1x per week","1985","Berlin","(2b) intermediate general qualification","3","","",""
"Min 1x per week","1985","Berlin","(2a) intermediate vocational","5","","",""
"Min 1x per week","1985","Berlin","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1985","Berlin","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","Berlin","(3a) lower tertiary education","1","","",""
"Min 1x per week","1985","Berlin","(3b) higher tertiary education","5","","",""
"Min 1x per week","1985","Brandenburg","(0) in school","","","",""
"Min 1x per week","1985","Brandenburg","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Brandenburg","(1b) general elementary school","","","",""
"Min 1x per week","1985","Brandenburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Brandenburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Brandenburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Brandenburg","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Brandenburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Saxony","(0) in school","","","",""
"Min 1x per week","1985","Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Saxony","(1b) general elementary school","","","",""
"Min 1x per week","1985","Saxony","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Saxony","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Saxony","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Saxony","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Saxony","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(0) in school","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(1b) general elementary school","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Thuringia","(0) in school","","","",""
"Min 1x per week","1985","Thuringia","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Thuringia","(1b) general elementary school","","","",""
"Min 1x per week","1985","Thuringia","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Thuringia","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Thuringia","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Thuringia","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Thuringia","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per month","1985","Schleswig-Holstein","(0) in school","2","","",""
"Min 1x per month","1985","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Schleswig-Holstein","(1b) general elementary school","5","","",""
"Min 1x per month","1985","Schleswig-Holstein","(1c) basic vocational qualification","21","","",""
"Min 1x per month","1985","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","Schleswig-Holstein","(2a) intermediate vocational","9","","",""
"Min 1x per month","1985","Schleswig-Holstein","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1985","Schleswig-Holstein","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1985","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Schleswig-Holstein","(3b) higher tertiary education","1","","",""
"Min 1x per month","1985","Hamburg","(0) in school","1","","",""
"Min 1x per month","1985","Hamburg","(1a) inadequately completed","4","","",""
"Min 1x per month","1985","Hamburg","(1b) general elementary school","6","","",""
"Min 1x per month","1985","Hamburg","(1c) basic vocational qualification","11","","",""
"Min 1x per month","1985","Hamburg","(2b) intermediate general qualification","5","","",""
"Min 1x per month","1985","Hamburg","(2a) intermediate vocational","9","","",""
"Min 1x per month","1985","Hamburg","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1985","Hamburg","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","1985","Hamburg","(3a) lower tertiary education","1","","",""
"Min 1x per month","1985","Hamburg","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","Lower Saxony","(0) in school","4","","",""
"Min 1x per month","1985","Lower Saxony","(1a) inadequately completed","7","","",""
"Min 1x per month","1985","Lower Saxony","(1b) general elementary school","19","","",""
"Min 1x per month","1985","Lower Saxony","(1c) basic vocational qualification","35","0.0846624373634215","0.0569631717842076","0.112361702942635"
"Min 1x per month","1985","Lower Saxony","(2b) intermediate general qualification","18","","",""
"Min 1x per month","1985","Lower Saxony","(2a) intermediate vocational","23","","",""
"Min 1x per month","1985","Lower Saxony","(2c_gen) general maturity certificate","14","","",""
"Min 1x per month","1985","Lower Saxony","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","1985","Lower Saxony","(3a) lower tertiary education","4","","",""
"Min 1x per month","1985","Lower Saxony","(3b) higher tertiary education","9","","",""
"Min 1x per month","1985","Bremen","(0) in school","","","",""
"Min 1x per month","1985","Bremen","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Bremen","(1b) general elementary school","1","","",""
"Min 1x per month","1985","Bremen","(1c) basic vocational qualification","6","","",""
"Min 1x per month","1985","Bremen","(2b) intermediate general qualification","2","","",""
"Min 1x per month","1985","Bremen","(2a) intermediate vocational","2","","",""
"Min 1x per month","1985","Bremen","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per month","1985","North Rhine-Westphalia","(0) in school","23","","",""
"Min 1x per month","1985","North Rhine-Westphalia","(1a) inadequately completed","10","","",""
"Min 1x per month","1985","North Rhine-Westphalia","(1b) general elementary school","55","0.0683711400674959","0.0485371187203153","0.0882051614146765"
"Min 1x per month","1985","North Rhine-Westphalia","(1c) basic vocational qualification","102","0.089696440181286","0.0721346680089413","0.107258212353631"
"Min 1x per month","1985","North Rhine-Westphalia","(2b) intermediate general qualification","40","0.302636465139204","0.223360145348186","0.381912784930221"
"Min 1x per month","1985","North Rhine-Westphalia","(2a) intermediate vocational","43","0.125353711760294","0.0890744927270464","0.161632930793542"
"Min 1x per month","1985","North Rhine-Westphalia","(2c_gen) general maturity certificate","34","0.284336382286861","0.206492601257302","0.362180163316421"
"Min 1x per month","1985","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","24","","",""
"Min 1x per month","1985","North Rhine-Westphalia","(3a) lower tertiary education","13","","",""
"Min 1x per month","1985","North Rhine-Westphalia","(3b) higher tertiary education","32","0.192005909018345","0.129998493321798","0.254013324714891"
"Min 1x per month","1985","Hesse","(0) in school","4","","",""
"Min 1x per month","1985","Hesse","(1a) inadequately completed","7","","",""
"Min 1x per month","1985","Hesse","(1b) general elementary school","30","0.0715110645836179","0.0415952626568167","0.101426866510419"
"Min 1x per month","1985","Hesse","(1c) basic vocational qualification","36","0.0912995598186321","0.0607281397476501","0.121870979889614"
"Min 1x per month","1985","Hesse","(2b) intermediate general qualification","10","","",""
"Min 1x per month","1985","Hesse","(2a) intermediate vocational","20","","",""
"Min 1x per month","1985","Hesse","(2c_gen) general maturity certificate","11","","",""
"Min 1x per month","1985","Hesse","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","1985","Hesse","(3a) lower tertiary education","10","","",""
"Min 1x per month","1985","Hesse","(3b) higher tertiary education","11","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(0) in school","6","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(1a) inadequately completed","5","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(1b) general elementary school","24","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","30","0.0968690418186013","0.0624691728942994","0.131268910742903"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","8","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","15","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","8","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","3","","",""
